Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,19-12-2014,8230.45,8263.45,8208.6,8225.2,65.9,.81,174796496,8246.76,21.01,3.48,1.29
CNX Nifty Junior,19-12-2014,18257.35,18328.1,18082.05,18133.45,36.65,.2,90277388,2962.75,20.12,2.69,1.06
CNX 100,19-12-2014,8217.05,8247.1,8191.8,8203.95,58.15,.71,265073884,11209.51,20.87,3.32,1.25
CNX 200,19-12-2014,4234.4,4249.35,4219.1,4225.35,28.45,.68,555476257,14369.48,20.61,3.19,1.31
CNX 500,19-12-2014,6684.15,6709,6661,6670.15,44.55,.67,748936914,16492.41,21.57,3.04,1.3
NIFTY Midcap 50,19-12-2014,3290.15,3307.55,3260.65,3269.35,20.9,.64,199752229,2826.9,15.88,1.75,1.27
CNX Midcap,19-12-2014,12239.35,12296.8,12178.05,12197.3,71.3,.59,272958437,4052.1,18.27,2.35,1.6
CNX Smallcap,19-12-2014,5070.55,5104.1,5003.2,5015.9,3.5,.07,168851744,1433.75,32.71,1.33,1.69
CNX Nifty Dividend,19-12-2014,-,-,-,97.89,0,-,-,-,-,-,-
CNX Auto,19-12-2014,8231.9,8326.7,8148.1,8168.4,12.3,.15,34267321,1578.09,40.1,6.25,.86
CNX Bank,19-12-2014,18545.7,18563.6,18413.75,18478.9,152.3,.83,63612345,2565.23,18.86,2.87,.98
CNX Energy,19-12-2014,8558.7,8716.45,8521,8660.3,154.8,1.82,31186219,942.87,12.14,1.62,2.01
CNX Finance,19-12-2014,7383.5,7408.15,7347.65,7374.15,71.8,.98,69916811,2887.96,20.39,3.24,1.05
CNX FMCG,19-12-2014,20271.25,20279.2,19896.8,19958.2,-226.2,-1.12,11858272,497.36,35.46,12.76,1.46
CNX IT,19-12-2014,11101.6,11220.35,11101.6,11176.2,188.75,1.72,16577003,1715.2,20.63,6.51,1.29
CNX Media,19-12-2014,2351.75,2378.6,2318.45,2333.35,5.15,.22,13346892,272.62,57.45,5.52,.79
CNX Metal,19-12-2014,2600.65,2644.15,2600.65,2629.1,46.55,1.8,47730048,909.22,11.13,1.14,3.07
CNX MNC,19-12-2014,8802.15,8855.05,8706.7,8733.45,-17.55,-.2,10188536,669.35,37.04,6.16,1.1
CNX Pharma,19-12-2014,10760.45,10825.4,10714.6,10731.6,29.9,.28,5929502,628.94,34.49,7.39,.61
CNX PSU Bank,19-12-2014,4243.55,4247.55,4131.35,4138.9,-42.7,-1.02,44377697,1102.24,13.01,1.3,1.4
CNX Realty,19-12-2014,197.6,199.3,194.3,195,-1,-.51,81797211,435.74,29.15,.96,1.04
CNX Consumption,19-12-2014,3329.55,3343.15,3287,3294.35,-13.15,-.4,44941906,2072.54,28.87,4.93,1.04
CNX Commodities,19-12-2014,2626.3,2662.3,2625.8,2647.65,37.4,1.43,84645853,2253.64,13.39,1.57,2.35
CNX Dividend Opportunities,19-12-2014,2145.1,2153.15,2123.35,2129.75,1.6,.08,111201337,2874.18,13.54,2.17,2.75
CNX Infrastructure,19-12-2014,3006.3,3016.75,2988.1,3005,30.25,1.02,140542285,1697.93,19.56,2.1,1.17
CNX PSE,19-12-2014,3503.6,3538.3,3486.5,3518.4,44.35,1.28,60336431,1234.24,11.34,1.9,3.09
CNX Service Sector,19-12-2014,10514.25,10544.7,10476.95,10519,113.25,1.09,117749476,5081.24,19.35,3.37,1.17
CNX Nifty Shariah,19-12-2014,-,-,-,1778.49,14.16,.8,29591365,2580.56,18.28,3.12,1.04
CNX 500 Shariah,19-12-2014,-,-,-,2015.95,14.88,.74,109356225,4842.02,21.54,3.66,.97
CNX Low Volatility,19-12-2014,-,-,-,6724.2,19.34,.29,54401463,4758.13,24.92,4.68,1.3
CNX Alpha Index,19-12-2014,-,-,-,7969.55,97.51,1.24,87296712,2318.34,26.68,3.82,.57
CNX High Beta,19-12-2014,-,-,-,1826.58,5.59,.31,325946922,4915.64,13.55,.94,1.47
CNX DEFTY,19-12-2014,-,-,-,4519.05,53.83,1.21,-,-,-,-,-
CNX 100 Equal Weight,19-12-2014,-,-,-,10180.24,38.21,.38,265073884,11209.51,18.73,2.48,1.35
LIX 15,19-12-2014,3723.9,3738.1,3701.6,3708.3,23.4,.64,68521228,2271.57,17.74,1.99,1.06
CPSE,19-12-2014,2480,2497.45,2461,2482.85,26.65,1.09,17791135,643.4,10.58,2.31,3.49
NV 20,19-12-2014,-,-,-,3846.83,43.49,1.14,82933353,4315.43,15.95,2.6,1.57
LIX15 Midcap,19-12-2014,-,-,-,2986.8,12.25,.41,95484682,1285.46,12.21,1.63,1.47
CNX Shariah25,19-12-2014,-,-,-,3013.56,17.37,.58,24658936,2561.83,23.55,5.15,1.05
India VIX,19-12-2014,14.5975,14.775,11.845,14.51,-.09,-.6,-,-,-,-,-
NI15,19-12-2014,4807.9,4819.45,4773.1,4781.2,9.7,.2,21759278,2542.15,28.49,8.92,1.19
NIFTY TR 1X Inverse,19-12-2014,423.5,424.55,421.75,423.75,-3.35,-.78,-,-,-,-,-
NIFTY TR 2X Leverage,19-12-2014,4168.55,4201.6,4148,4163.25,65.2,1.59,-,-,-,-,-
NIFTY PR 1X Inverse,19-12-2014,453.1,454.25,451.25,453.4,-3.55,-.78,-,-,-,-,-
NIFTY PR 2x Leverage,19-12-2014,3643.65,3672.55,3625.7,3639.05,57,1.59,-,-,-,-,-
GSEC10 NSE Index,19-12-2014,-,-,-,1339.67,-3.65,-.27,-,-,-,-,-
GSECBM NSE Index,19-12-2014,-,-,-,1286.96,-2.38,-.18,-,-,-,-,-
