Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,03-12-2014,8528.7,8546.95,8508.35,8537.65,12.95,.15,153199341,7664.86,21.81,3.61,1.24
CNX Nifty Junior,03-12-2014,18713.05,18958.3,18713.05,18924.9,257.7,1.38,88709394,3229.12,21.06,2.8,1.02
CNX 100,03-12-2014,8500.45,8532.45,8486.8,8522.75,28.9,.34,241908735,10893.98,21.69,3.45,1.2
CNX 200,03-12-2014,4375.95,4397.9,4371.6,4393.1,21.55,.49,586606538,14909.61,21.46,3.31,1.26
CNX 500,03-12-2014,6903.25,6942.95,6901.75,6935.55,39.85,.58,787255903,17087.25,22.4,3.16,1.25
NIFTY Midcap 50,03-12-2014,3455.35,3495.75,3455.35,3479.75,36.05,1.05,229966509,3268.84,17.15,1.86,1.19
CNX Midcap,03-12-2014,12523.75,12705.8,12523.75,12672.85,190.45,1.53,316290732,4975.62,19.13,2.44,1.54
CNX Smallcap,03-12-2014,5226.4,5310,5226.4,5302.35,90.15,1.73,175967351,1685.2,34.05,1.4,1.61
CNX Nifty Dividend,03-12-2014,-,-,-,95.24,0,-,-,-,-,-,-
CNX Auto,03-12-2014,8540.75,8604.7,8540.75,8594.9,113.25,1.34,43114131,1620.1,42.66,6.58,.82
CNX Bank,03-12-2014,18549.75,18723.65,18518,18645.85,90,.49,44130903,2368.4,19.02,2.89,.97
CNX Energy,03-12-2014,9143.15,9299.95,9143.15,9244.85,92.6,1.01,31705287,943.43,12.96,1.73,1.88
CNX Finance,03-12-2014,7419.2,7462.05,7406.45,7433.4,11.2,.15,49159670,2452.28,20.55,3.27,1.04
CNX FMCG,03-12-2014,20327.6,20360.55,20043.7,20305.9,4.9,.02,24665505,659.48,36.06,12.98,1.43
CNX IT,03-12-2014,11787.6,11819.7,11707.25,11807.9,-4.85,-.04,10852872,1539.45,21.79,6.87,1.22
CNX Media,03-12-2014,2347.5,2363.05,2337.7,2360.2,21,.9,30592207,348.78,57.63,5.59,.78
CNX Metal,03-12-2014,2812.05,2840.75,2801.7,2808.2,3.05,.11,49867629,912.29,11.89,1.22,2.87
CNX MNC,03-12-2014,9059.95,9211.2,9059.95,9195.5,153.35,1.7,10275329,626.96,39.45,6.49,1.05
CNX Pharma,03-12-2014,11330.9,11353.85,11272.9,11324.35,-1.15,-.01,8885398,839.85,36.4,7.8,.58
CNX PSU Bank,03-12-2014,4285.95,4340.25,4265.5,4278.35,1.6,.04,60545447,1527.57,13.45,1.35,1.36
CNX Realty,03-12-2014,217.45,221.05,217.05,220.15,2.6,1.2,65746224,396.88,32.9,1.08,.92
CNX Consumption,03-12-2014,3466.15,3477.15,3459.8,3474.5,19.1,.55,41904295,2045.72,30.77,5.27,.99
CNX Commodities,03-12-2014,2792.9,2814.15,2792.9,2801.6,12.4,.44,81908232,2179.52,14.16,1.66,2.22
CNX Dividend Opportunities,03-12-2014,2196.3,2215.7,2196.3,2208.9,17.3,.79,139563348,3243.8,14.11,2.26,2.64
CNX Infrastructure,03-12-2014,3231.15,3253.55,3226.85,3238.15,11.25,.35,127729582,1477.93,21.25,2.26,1.09
CNX PSE,03-12-2014,3618.85,3683.75,3618.85,3659,44.65,1.24,69120214,1553.34,11.79,1.97,2.97
