Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,22-12-2014,8255,8330.95,8228.2,8324,98.8,1.2,139159658,5745.04,21.27,3.52,1.27
CNX Nifty Junior,22-12-2014,18139.8,18330.95,18131.15,18299.35,165.9,.91,58268741,2013.93,20.28,2.69,1.05
CNX 100,22-12-2014,8229.55,8305.65,8207.95,8298.9,94.95,1.16,197428399,7758.97,21.11,3.36,1.24
CNX 200,22-12-2014,4238.65,4276.6,4228.05,4273.4,48.05,1.14,396389664,9803.17,20.84,3.22,1.29
CNX 500,22-12-2014,6690.85,6748.4,6676.4,6744.15,74,1.11,524567014,11281.55,21.86,3.07,1.28
NIFTY Midcap 50,22-12-2014,3275.2,3305.6,3264.8,3302.1,32.75,1,130451351,1777.76,16.04,1.75,1.26
CNX Midcap,22-12-2014,12219.15,12312.2,12207.7,12301.15,103.85,.85,180905932,2661.29,18.41,2.35,1.59
CNX Smallcap,22-12-2014,5035.05,5076.85,5035.05,5069.45,53.55,1.07,115422028,879.57,33.06,1.34,1.67
CNX Nifty Dividend,22-12-2014,-,-,-,97.89,0,-,-,-,-,-,-
CNX Auto,22-12-2014,8194.7,8302.8,8161.5,8286.7,118.3,1.45,20389540,849.57,40.68,6.35,.85
CNX Bank,22-12-2014,18562.35,18801.15,18424,18747.35,268.45,1.45,39132217,1620.88,19.13,2.91,.96
CNX Energy,22-12-2014,8682.2,8782.5,8671.05,8769,108.7,1.26,27899048,665.79,12.29,1.64,1.98
CNX Finance,22-12-2014,7410.55,7511.55,7361.2,7497.1,122.95,1.67,44655655,1883.74,20.73,3.29,1.04
CNX FMCG,22-12-2014,19994.15,20399,19990.85,20262.15,303.95,1.52,16621646,706.95,36,12.96,1.43
CNX IT,22-12-2014,11223.75,11223.75,11088.95,11202.1,25.9,.23,11790928,1131.76,20.67,6.52,1.29
CNX Media,22-12-2014,2324.8,2348.15,2316.5,2337.6,4.25,.18,7374340,123.68,57.55,5.53,.79
CNX Metal,22-12-2014,2643.3,2671.55,2630.45,2664.55,35.45,1.35,34149632,710.48,11.32,1.15,3.02
CNX MNC,22-12-2014,8773.55,8830.3,8764.95,8817.8,84.35,.97,9398847,468.25,37.4,6.22,1.09
CNX Pharma,22-12-2014,10759.05,10841.15,10730.5,10826.15,94.55,.88,4109655,431.62,34.8,7.46,.6
CNX PSU Bank,22-12-2014,4163.9,4198.8,4123.7,4188.75,49.85,1.2,32633073,831.66,13.17,1.32,1.39
CNX Realty,22-12-2014,196.7,198.15,195.15,197.45,2.45,1.26,58403824,335.16,29.52,.97,1.02
CNX Consumption,22-12-2014,3302.35,3342.3,3302.35,3338.6,44.25,1.34,35983781,1501.01,29.26,4.99,1.03
CNX Commodities,22-12-2014,2657.25,2686.95,2657.25,2685,37.35,1.41,69256043,1667.88,13.58,1.58,2.31
CNX Dividend Opportunities,22-12-2014,2138.05,2159.95,2138.05,2158.4,28.65,1.35,86052189,2178.44,13.73,2.2,2.71
CNX Infrastructure,22-12-2014,3014.3,3033.05,3004.1,3025.8,20.8,.69,100139568,1162.33,19.7,2.12,1.17
CNX PSE,22-12-2014,3525.3,3586.35,3525.3,3581.7,63.3,1.8,48736318,992.9,11.56,1.92,3.04
CNX Service Sector,22-12-2014,10561.85,10661.7,10491.2,10648.8,129.8,1.23,83246288,3517.22,19.59,3.41,1.16
CNX Nifty Shariah,22-12-2014,-,-,-,1793.49,15,.84,20465377,1517.79,18.43,3.14,1.03
CNX 500 Shariah,22-12-2014,-,-,-,2033.38,17.42,.86,68778999,2966.06,21.76,3.7,.96
CNX Low Volatility,22-12-2014,-,-,-,6813.64,89.44,1.33,55164154,3653.29,25.25,4.74,1.28
CNX Alpha Index,22-12-2014,-,-,-,8016.47,46.92,.59,65099650,1425.12,26.84,3.84,.57
CNX High Beta,22-12-2014,-,-,-,1845.99,19.42,1.06,215334714,3085.28,13.7,.95,1.46
CNX DEFTY,22-12-2014,-,-,-,4565.48,46.43,1.03,-,-,-,-,-
CNX 100 Equal Weight,22-12-2014,-,-,-,10297.02,116.78,1.15,197428399,7758.97,18.95,2.51,1.34
LIX 15,22-12-2014,3718,3757.7,3698.2,3748.45,40.15,1.08,54479769,1688.25,17.93,2.01,1.05
CPSE,22-12-2014,2488.9,2531.95,2488.9,2528.85,46,1.85,13208750,501.53,10.78,2.36,3.43
NV 20,22-12-2014,-,-,-,3886.32,39.49,1.03,61687184,2830.39,16.12,2.63,1.55
LIX15 Midcap,22-12-2014,-,-,-,3013.8,26.99,.9,60350678,831.57,12.36,1.62,1.47
CNX Shariah25,22-12-2014,-,-,-,3042.8,29.24,.97,17929735,1540.82,23.78,5.2,1.04
India VIX,22-12-2014,14.51,15.5775,14.0225,14.21,-.3,-2.07,-,-,-,-,-
NI15,22-12-2014,4794.6,4831.85,4783.2,4827.55,46.35,.97,21503128,1883.83,28.76,9.01,1.17
NIFTY TR 1X Inverse,22-12-2014,422.5,423.8,418.6,418.95,-4.8,-1.13,-,-,-,-,-
NIFTY TR 2X Leverage,22-12-2014,4190.7,4267.3,4164.55,4260.55,97.3,2.34,-,-,-,-,-
NIFTY PR 1X Inverse,22-12-2014,452.05,453.45,447.85,448.25,-5.15,-1.14,-,-,-,-,-
NIFTY PR 2x Leverage,22-12-2014,3663,3730,3640.15,3724.05,85,2.34,-,-,-,-,-
GSEC10 NSE Index,22-12-2014,-,-,-,1341.2,.94,.07,-,-,-,-,-
GSECBM NSE Index,22-12-2014,-,-,-,1288.23,.71,.06,-,-,-,-,-
