Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,11-12-2014,8338.85,8348.3,8272.4,8292.9,-62.75,-.75,133862999,6718.85,21.19,3.5,1.27
CNX Nifty Junior,11-12-2014,18490.3,18556.95,18261.25,18353.8,-159.3,-.86,88052570,3169,20.37,2.72,1.05
CNX 100,11-12-2014,8324.7,8336.4,8256.05,8276.45,-64.05,-.77,221915569,9887.85,21.06,3.35,1.24
CNX 200,11-12-2014,4290.85,4296.95,4253.7,4265.8,-33.15,-.77,486186162,13242.74,20.82,3.22,1.3
CNX 500,11-12-2014,6784.4,6793,6725.9,6744.95,-51.3,-.75,658754457,15025.32,21.77,3.07,1.28
NIFTY Midcap 50,11-12-2014,3361.9,3369.55,3303.9,3330,-38.55,-1.14,179061591,3056.45,16.26,1.78,1.24
CNX Midcap,11-12-2014,12414.3,12454.5,12281.05,12330.05,-109.35,-.88,255029236,4452.98,18.52,2.37,1.58
CNX Smallcap,11-12-2014,5256,5272.25,5189.25,5232.8,-16.15,-.31,149817836,1268,33.62,1.39,1.62
CNX Nifty Dividend,11-12-2014,-,-,-,95.24,0,-,-,-,-,-,-
CNX Auto,11-12-2014,8372.55,8404.15,8253.25,8318.75,-70.8,-.84,19573063,1029.98,40.88,6.37,.84
CNX Bank,11-12-2014,18427.5,18529.65,18218.4,18405,-57.95,-.31,45844918,2034.58,18.78,2.85,.98
CNX Energy,11-12-2014,8914.65,8914.65,8701.2,8721.85,-211.9,-2.37,27681725,1018.01,12.23,1.64,1.99
CNX Finance,11-12-2014,7369.2,7391.75,7289.65,7339.25,-38.2,-.52,52393648,2361.73,20.3,3.23,1.06
CNX FMCG,11-12-2014,21128.2,21210.95,20978.95,21088.8,-47.75,-.23,15304160,610.6,37.47,13.48,1.38
CNX IT,11-12-2014,11059.7,11088.3,10971.5,10986.25,-125.45,-1.13,9253392,1094.75,20.28,6.4,1.31
CNX Media,11-12-2014,2375.45,2380.45,2345.05,2367.75,1.7,.07,40771105,255.99,58.3,5.61,.78
CNX Metal,11-12-2014,2679.75,2691.1,2649.35,2668.95,-16.65,-.62,28809962,632.95,11.3,1.16,3.02
