Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,28-09-2015,7892.8,7893.95,7787.95,7795.7,-72.8,-.93,140480206,7120.05,21.78,3.16,1.48
CNX Nifty Junior,28-09-2015,19448.5,19448.5,19183.85,19206.35,-152.6,-.79,58343768,1996.24,21.39,2.91,1.37
CNX 100,28-09-2015,8009.55,8009.55,7904.25,7910.85,-72.1,-.9,198823974,9116.29,21.71,3.12,1.47
CNX 200,28-09-2015,4140.15,4140.55,4090.35,4093.65,-33.1,-.8,464432330,11813.62,22.52,2.96,1.43
CNX 500,28-09-2015,6595.35,6595.35,6519.35,6524.25,-49.65,-.76,568626897,13023.68,23.26,2.83,1.41
NIFTY Midcap 50,28-09-2015,3175.7,3196.9,3149.65,3154.25,-6.1,-.19,194205168,1843.81,18.13,1.24,1.64
CNX Midcap,28-09-2015,12792.85,12851.7,12714.25,12727.25,-33.4,-.26,208965363,3347.43,25.21,2.2,1.26
CNX Smallcap,28-09-2015,5183.65,5235.25,5167.05,5170.25,7.25,.14,143827751,859.02,21.59,1.01,1.51
CNX Nifty Dividend,28-09-2015,-,-,-,82.23,0,-,-,-,-,-,-
CNX Auto,28-09-2015,7749.55,7749.55,7569.8,7584.25,-137,-1.77,38636639,1537.17,46.04,5.89,.81
CNX Bank,28-09-2015,17286.25,17384.75,17073.95,17100.3,-96.35,-.56,44270111,1610.18,17.93,2.37,1.15
CNX Energy,28-09-2015,7509.5,7543.45,7443.9,7473.65,-17.45,-.23,15977200,576.3,11.14,1.36,2.27
CNX Finance,28-09-2015,7006.55,7035.55,6924,6934.2,-44.35,-.64,34501461,1428.61,19.07,2.93,1.2
CNX FMCG,28-09-2015,19555.2,19628.7,19387.5,19421.95,-63.05,-.32,9303388,476.22,37.4,11.21,1.48
CNX IT,28-09-2015,11989.3,12008,11819.2,11841.05,-113.05,-.95,10087911,1162.94,22.25,6.24,1.77
CNX Media,28-09-2015,2407.85,2407.85,2331.6,2335.75,-56.5,-2.36,10139202,125.68,44.98,5.79,.78
CNX Metal,28-09-2015,1695.6,1695.6,1638.3,1642.6,-42.2,-2.5,35838572,571.85,10.51,.61,4.23
CNX MNC,28-09-2015,9500.55,9508.25,9396.05,9414.7,-55.9,-.59,9195075,680.28,41.68,6.79,1.11
CNX Pharma,28-09-2015,12894.85,12959.15,12714.75,12844.2,17.75,.14,12229396,1568.48,74.84,8.44,.41
CNX PSU Bank,28-09-2015,3146.65,3181.6,3116.5,3123.8,.7,.02,68502090,841.61,11.71,.92,1.92
CNX Realty,28-09-2015,170.2,174.95,168.95,171.85,2.05,1.21,77210244,428.77,29.13,.81,1.14
CNX Consumption,28-09-2015,3385.4,3394.75,3352.2,3358,-15.35,-.46,32024321,1616.01,28.06,4.84,1.12
CNX Commodities,28-09-2015,2263.5,2263.5,2231.15,2232.55,-25.75,-1.14,59402767,1425.93,13.17,1.33,2.85
CNX Dividend Opportunities,28-09-2015,1845.25,1845.35,1824.2,1825.65,-12.6,-.69,116689648,1902.78,13.34,1.9,3.13
CNX Infrastructure,28-09-2015,2781.3,2795.35,2748.25,2752.6,-23.7,-.85,90274753,1144.06,18.82,1.87,1.4
CNX PSE,28-09-2015,2989.15,2989.6,2947.1,2949.1,-29.7,-1,40338200,855.48,10.71,1.65,3.63
CNX Service Sector,28-09-2015,10380.3,10402.35,10254.3,10267.1,-82.65,-.8,77633537,3453.43,19.03,3.12,1.52
CNX Nifty Shariah,28-09-2015,-,-,-,1788.47,2.87,.16,30596649,2664.82,19.48,2.76,1.43
CNX 500 Shariah,28-09-2015,-,-,-,2107.34,-2.76,-.13,76919606,4505.26,22.95,3.45,1.18
CNX Low Volatility,28-09-2015,-,-,-,7184.17,-26.6,-.37,58549261,4878.12,24.08,3.62,1.49
CNX Alpha Index,28-09-2015,-,-,-,8971.51,17.28,.19,49353929,2522.2,33.39,7.03,.73
CNX High Beta,28-09-2015,-,-,-,1418.89,-.05,0,303757736,3791.88,16.96,.61,1.86
CNX DEFTY,28-09-2015,-,-,-,4087.76,-37,-.9,-,-,-,-,-
CNX 100 Equal Weight,28-09-2015,-,-,-,9903.66,-72.24,-.72,198823974,9116.29,18.84,2.01,1.65
LIX 15,28-09-2015,3117.25,3137.55,3076.6,3080.65,-23.3,-.75,62513459,2322.78,20.13,2.03,1.12
CPSE,28-09-2015,1997.95,1997.95,1961.65,1962.3,-29.75,-1.49,15184550,505.18,10.63,1.84,3.89
NV 20,28-09-2015,3530.1,3530.1,3481.6,3485.25,-28.65,-.82,64857108,2921.18,15.36,2.32,2.17
LIX15 Midcap,28-09-2015,-,-,-,2860.68,-15.9,-.55,52966140,479.74,9.96,1.41,1.96
CNX Shariah25,28-09-2015,-,-,-,3248.8,7.4,.23,22397239,2588.95,27.44,4.71,1.13
India VIX,28-09-2015,20.8825,22.2375,20.77,21.67,.79,3.76,-,-,-,-,-
NI15,28-09-2015,5283.35,5295.85,5245.2,5248.8,-18.85,-.36,20922335,2740.26,27.19,8.11,1.61
NIFTY TR 1X Inverse,28-09-2015,453.3,459.3,453.3,458.9,4.55,1,-,-,-,-,-
NIFTY TR 2X Leverage,28-09-2015,3602.6,3602.6,3508.15,3514.2,-69.2,-1.93,-,-,-,-,-
NIFTY PR 1X Inverse,28-09-2015,489.7,496.15,489.7,495.75,4.95,1.01,-,-,-,-,-
NIFTY PR 2x Leverage,28-09-2015,3088.65,3088.65,3007.7,3012.85,-59.35,-1.93,-,-,-,-,-
NSE Quality 30,28-09-2015,-,-,-,2074.99,-21.11,-1.01,60019691,4109.7,32.03,7.3,1.57
GSEC10 NSE Index,28-09-2015,-,-,-,1427.73,-.7,-.05,-,-,-,-,-
GSECBM NSE Index,28-09-2015,-,-,-,1369.18,-.65,-.05,-,-,-,-,-
NSE GSECBM Clean Price Index,28-09-2015,-,-,-,934.38,-.65,-.07,-,-,-,-,-
