Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,18-09-2015,7967.45,8055,7955.85,7981.9,82.75,1.05,249313429,11328.64,22.12,3.21,1.48
CNX Nifty Junior,18-09-2015,19687.5,19840.95,19597.5,19642.45,157.35,.81,103175729,3903.63,21.6,2.84,1.23
CNX 100,18-09-2015,8089,8173.05,8079.65,8098.3,80.85,1.01,352489158,15232.27,22.04,3.15,1.44
CNX 200,18-09-2015,4170.95,4212.85,4165.35,4174.6,40.05,.97,696948071,19423.97,22.88,2.99,1.41
CNX 500,18-09-2015,6628.15,6694.6,6626.25,6636.95,65.35,.99,888527920,21355.83,23.94,2.87,1.38
NIFTY Midcap 50,18-09-2015,3113.85,3148.4,3107.25,3118.1,25.25,.82,224945619,2691.57,14.39,1.35,1.69
CNX Midcap,18-09-2015,12807.65,12901.45,12739.15,12757.15,62.15,.49,299599308,5782.79,22.22,2.26,1.29
CNX Smallcap,18-09-2015,5066.45,5143.5,5065.85,5115.8,95.15,1.9,170369174,1347.89,101.09,1.18,1.2
CNX Nifty Dividend,18-09-2015,-,-,-,81.94,0,-,-,-,-,-,-
CNX Auto,18-09-2015,7814.4,7939.75,7809.6,7842.55,43.45,.56,42192996,2121.57,47.61,6.09,.78
CNX Bank,18-09-2015,17184.25,17602,17156.2,17409.15,444.3,2.62,101963107,3490.04,18.26,2.42,1.13
CNX Energy,18-09-2015,7710.2,7824.8,7709,7805,137.9,1.8,44486277,1347.58,12.16,1.39,2.16
CNX Finance,18-09-2015,7024.8,7171.5,7001.7,7076,147.9,2.13,83825933,3479.84,19.21,2.86,1.2
CNX FMCG,18-09-2015,19881.45,19968.5,19407.6,19497.5,-229.6,-1.16,20576894,1108.97,37.55,11.25,1.48
CNX IT,18-09-2015,11694.95,11801.9,11666.85,11726.7,120.05,1.03,14942207,1535.3,22.03,6.18,1.79
CNX Media,18-09-2015,2374.35,2405.9,2357.9,2372.3,21.45,.91,7472043,190.58,49.31,5.55,.75
CNX Metal,18-09-2015,1800.2,1809.65,1777.8,1789.3,10,.56,63028484,917.79,12.17,.86,4.5
CNX MNC,18-09-2015,9600.2,9644.8,9518.55,9544.25,5.5,.06,23681869,1160.79,42.25,6.88,1.1
CNX Pharma,18-09-2015,12759.95,12810.2,12650.4,12751.2,127.4,1.01,13393655,1508.45,74.3,8.38,.42
CNX PSU Bank,18-09-2015,3110.45,3196.8,3110.45,3147.45,78.9,2.57,78600603,1250.52,11.8,.92,1.9
CNX Realty,18-09-2015,169.7,174.15,169.1,171.1,3.95,2.36,91695048,488.5,29.01,.81,1.14
CNX Consumption,18-09-2015,3409.6,3423.85,3384.4,3394.9,6.85,.2,57993813,2797.9,28.19,4.85,1.11
CNX Commodities,18-09-2015,2331.35,2357,2330.95,2336.95,21.8,.94,126013127,3184.24,13.78,1.4,2.72
CNX Dividend Opportunities,18-09-2015,1863,1880.5,1859.05,1864.05,14,.76,167993980,3258.81,13.77,1.96,3.09
CNX Infrastructure,18-09-2015,2928.5,2955.95,2906.9,2913.4,6.8,.23,137596498,1797,19.66,1.99,1.31
CNX PSE,18-09-2015,3056.45,3081.35,3048.3,3060.7,29.9,.99,69031663,1339.58,11.12,1.71,3.5
CNX Service Sector,18-09-2015,10393.95,10547.4,10377.65,10438.65,158.55,1.54,169824120,6652.68,19.2,3.05,1.48
CNX Nifty Shariah,18-09-2015,-,-,-,1818.59,14.59,.81,43769218,3358.58,20.35,2.8,1.38
CNX 500 Shariah,18-09-2015,-,-,-,2138.37,17.6,.83,115993917,6086.82,23.78,3.52,1.14
CNX Low Volatility,18-09-2015,-,-,-,7282.14,55.78,.77,98519178,7325.34,24.4,3.67,1.47
CNX Alpha Index,18-09-2015,-,-,-,8854.9,20.91,.24,69577728,3781.58,32.94,6.91,.74
CNX High Beta,18-09-2015,-,-,-,1418.77,32.34,2.33,399959834,6126.75,17.72,.63,1.83
CNX DEFTY,18-09-2015,-,-,-,4195.23,79.35,1.93,-,-,-,-,-
CNX 100 Equal Weight,18-09-2015,-,-,-,10114.61,95.39,.95,352489158,15232.27,19.32,2.15,1.54
LIX 15,18-09-2015,3198.5,3244.35,3198.5,3214.9,41.35,1.3,130894991,4060.02,20.09,1.79,1.23
CPSE,18-09-2015,2026,2047.35,2017.7,2038.7,29.5,1.47,23343682,754.4,11.05,1.91,3.75
NV 20,18-09-2015,3549.75,3597.55,3549.6,3565.55,50.4,1.43,131783568,5728.03,15.71,2.38,2.12
LIX15 Midcap,18-09-2015,-,-,-,2869.45,18.06,.63,81811503,1052.3,9.44,1.28,1.95
CNX Shariah25,18-09-2015,-,-,-,3274.16,21.15,.65,39213945,3567.06,27.06,4.61,1.12
India VIX,18-09-2015,21.9975,21.9975,17.8775,18.29,-3.71,-16.84,-,-,-,-,-
NI15,18-09-2015,5232.45,5252.4,5197.65,5210.55,18.2,.35,33415602,3264.84,26.99,8.05,1.62
NIFTY TR 1X Inverse,18-09-2015,448.45,448.75,443.45,447.6,-4.55,-1.01,-,-,-,-,-
NIFTY TR 2X Leverage,18-09-2015,3680,3759.7,3674.6,3693.2,74.45,2.06,-,-,-,-,-
NIFTY PR 1X Inverse,18-09-2015,484.4,484.75,479,483.5,-4.9,-1,-,-,-,-,-
NIFTY PR 2x Leverage,18-09-2015,3155.2,3223.55,3150.6,3166.55,63.75,2.05,-,-,-,-,-
