Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,08-09-2015,7587.7,7720.9,7539.5,7688.25,129.45,1.71,177514609,7380.17,21.31,3.1,1.54
CNX Nifty Junior,08-09-2015,18996.45,19161.5,18631.85,19018.75,71.95,.38,80566719,2915.98,20.92,2.75,1.27
CNX 100,08-09-2015,7719.95,7843.85,7657.6,7806.95,114.85,1.49,258081328,10296.15,21.24,3.03,1.49
CNX 200,08-09-2015,3986.05,4047.25,3951.25,4028.4,56.45,1.42,548745674,13039.74,22.08,2.88,1.46
CNX 500,08-09-2015,6344.85,6436.1,6286.7,6407,83.6,1.32,668968141,14726.85,23.11,2.77,1.43
NIFTY Midcap 50,08-09-2015,2951.95,3014.85,2911.7,2990.75,53.55,1.82,185787027,1958.96,13.8,1.29,1.76
CNX Midcap,08-09-2015,12355.95,12464.35,12133.75,12397.9,78.8,.64,242517019,4118.13,21.6,2.19,1.32
CNX Smallcap,08-09-2015,4870.3,4942.55,4789.25,4915.15,60.25,1.24,164548154,1324.63,97.13,1.13,1.25
CNX Nifty Dividend,08-09-2015,-,-,-,81.6,0,-,-,-,-,-,-
CNX Auto,08-09-2015,7491.5,7626.9,7413.2,7589,124.7,1.67,46892570,1498.04,46.07,5.89,.81
CNX Bank,08-09-2015,15888.5,16419,15819.55,16350.95,560.85,3.55,82216809,2722.37,17.15,2.27,1.2
CNX Energy,08-09-2015,7327.4,7450.5,7286.9,7428.65,129.5,1.77,29505154,715.3,11.57,1.33,2.27
CNX Finance,08-09-2015,6564.85,6749.6,6545.05,6718.85,187.65,2.87,67467812,2393.52,18.24,2.72,1.26
CNX FMCG,08-09-2015,19385.75,19385.75,19019.55,19174.3,-181.9,-.94,13878176,744.89,36.93,11.07,1.5
CNX IT,08-09-2015,11331.65,11452.95,11279.2,11390.1,71.8,.63,7477071,810.2,21.4,6,1.84
CNX Media,08-09-2015,2233.85,2278.95,2218.25,2267.2,40.3,1.81,6887418,179.97,47.12,5.3,.78
CNX Metal,08-09-2015,1714.6,1761.65,1704,1745.65,41.35,2.43,49282990,718.71,11.87,.84,4.61
CNX MNC,08-09-2015,9289.95,9289.95,9092.3,9233.85,-11.9,-.13,14811830,783.4,40.88,6.66,1.13
CNX Pharma,08-09-2015,12271.2,12366.4,11933.55,12329.5,89.5,.73,11617261,1175.92,71.84,8.1,.43
CNX PSU Bank,08-09-2015,2892.45,2996.15,2870.7,2966.05,99.45,3.47,63411104,964.4,11.12,.87,2.02
CNX Realty,08-09-2015,156.75,162.05,154.1,160.1,4.75,3.06,74996089,433.71,27.14,.76,1.22
CNX Consumption,08-09-2015,3280.35,3297.95,3232,3279.3,9.55,.29,46140143,1911.4,27.23,4.68,1.15
CNX Commodities,08-09-2015,2248.1,2274.9,2222.6,2263,25.7,1.15,86687689,1847.8,13.35,1.35,2.81
CNX Dividend Opportunities,08-09-2015,1794.65,1806.35,1772.55,1796.25,10.1,.57,120728837,2220.37,13.27,1.88,3.21
CNX Infrastructure,08-09-2015,2776.8,2837.3,2749.55,2831.15,66.5,2.41,108092635,1201.92,19.1,1.93,1.35
CNX PSE,08-09-2015,2916.25,2969.7,2898.45,2955.7,51.3,1.77,49193165,999.85,10.74,1.65,3.62
CNX Service Sector,08-09-2015,9788.85,9998.25,9750.95,9946.8,196.15,2.01,128482788,4456.06,18.29,2.91,1.55
CNX Nifty Shariah,08-09-2015,-,-,-,1770.57,15.87,.9,30846194,2028.89,19.81,2.73,1.41
CNX 500 Shariah,08-09-2015,-,-,-,2076.65,11.47,.56,85206890,4383.76,23.09,3.42,1.18
CNX Low Volatility,08-09-2015,-,-,-,7006.52,37.42,.54,62898650,4341.69,23.48,3.53,1.52
CNX Alpha Index,08-09-2015,-,-,-,8711.36,31.58,.36,64207997,2828.19,32.53,6.79,.76
CNX High Beta,08-09-2015,-,-,-,1337.92,41.97,3.24,333938876,4664.57,16.71,.6,1.94
CNX DEFTY,08-09-2015,-,-,-,3999.61,75.5,1.92,-,-,-,-,-
CNX 100 Equal Weight,08-09-2015,-,-,-,9739.95,124.62,1.3,258081328,10296.15,18.61,2.07,1.6
LIX 15,08-09-2015,3000,3084.5,2977.65,3070.05,88.1,2.95,98680831,2744.38,19.19,1.71,1.29
CPSE,08-09-2015,1963.45,1996.85,1950.8,1987.7,30.6,1.56,17210901,559.54,10.77,1.87,3.84
NV 20,08-09-2015,3369.9,3431.05,3349.2,3415.35,62.45,1.86,99599490,3628.9,15.05,2.28,2.21
LIX15 Midcap,08-09-2015,-,-,-,2762.63,57.83,2.14,61966388,846.31,9.09,1.23,2.02
CNX Shariah25,08-09-2015,-,-,-,3175.61,20.3,.64,26011706,2231.68,26.24,4.47,1.16
India VIX,08-09-2015,26.35,26.435,23.8375,24.57,-1.78,-6.76,-,-,-,-,-
NI15,08-09-2015,5070.75,5096.7,5022.05,5076.3,16.85,.33,23079605,2225.65,26.3,7.85,1.66
NIFTY TR 1X Inverse,08-09-2015,470.35,473.3,462.1,464.05,-8,-1.69,-,-,-,-,-
NIFTY TR 2X Leverage,08-09-2015,3346.75,3463,3305.45,3435.15,113.1,3.4,-,-,-,-,-
NIFTY PR 1X Inverse,08-09-2015,508.05,511.25,499.15,501.3,-8.6,-1.69,-,-,-,-,-
NIFTY PR 2x Leverage,08-09-2015,2869.7,2969.35,2834.25,2945.45,97,3.41,-,-,-,-,-
NSE Quality 30,08-09-2015,-,-,-,2042.97,7.31,.36,48292323,3130.48,31.54,7.19,1.6
NSE GSECBM Clean Price Index,08-09-2015,-,-,-,931.48,1.92,.21,-,-,-,-,-
GSEC10 NSE Index,08-09-2015,-,-,-,1417.58,2.41,.17,-,-,-,-,-
GSECBM NSE Index,08-09-2015,-,-,-,1359.32,3.02,.22,-,-,-,-,-
