Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,14-09-2015,7811.1,7879.95,7761.85,7872.25,82.95,1.06,126630775,5277.75,21.82,3.17,1.5
CNX Nifty Junior,14-09-2015,19633.45,19828.2,19537.05,19810.5,305.9,1.57,58452423,2029.73,21.79,2.86,1.22
CNX 100,14-09-2015,7952.45,8022.3,7907.2,8016.25,90.95,1.15,185083198,7307.48,21.81,3.11,1.45
CNX 200,14-09-2015,4106.25,4141.5,4084.15,4138.5,47.35,1.16,460427176,9992.54,22.68,2.96,1.42
CNX 500,14-09-2015,6536.2,6586.65,6504.4,6582.7,71.15,1.09,560619626,11347.29,23.75,2.84,1.39
NIFTY Midcap 50,14-09-2015,3080.1,3126.25,3067.8,3123.25,60.5,1.98,150426951,1748.09,14.41,1.35,1.69
CNX Midcap,14-09-2015,12788.95,12890.8,12737.1,12884.7,175.5,1.38,189161026,3278.04,22.45,2.28,1.27
CNX Smallcap,14-09-2015,5076.85,5108.3,5058.05,5102.7,49.75,.98,172871077,1306.4,100.83,1.18,1.2
CNX Nifty Dividend,14-09-2015,-,-,-,81.75,0,-,-,-,-,-,-
CNX Auto,14-09-2015,7902.1,7915.7,7817.45,7890.75,33.3,.42,22580761,852.14,47.93,6.12,.78
CNX Bank,14-09-2015,16596.5,16937.9,16525.15,16911.8,299.2,1.8,50037659,1632.82,17.74,2.35,1.16
CNX Energy,14-09-2015,7537.8,7625.3,7488.45,7615.4,104,1.38,24341101,575.97,11.86,1.36,2.21
CNX Finance,14-09-2015,6805.7,6921.15,6769.25,6911.55,104.25,1.53,43285962,1544.5,18.76,2.79,1.22
CNX FMCG,14-09-2015,19454.8,19523.95,19349.55,19496.8,84.75,.44,9025447,510.84,37.55,11.25,1.48
CNX IT,14-09-2015,11482.4,11527.75,11405.35,11520.3,88.05,.77,11970821,1156.9,21.64,6.07,1.82
CNX Media,14-09-2015,2347.4,2363.75,2341.9,2355.7,14.55,.62,5649859,166.5,48.96,5.51,.75
CNX Metal,14-09-2015,1778.3,1818,1767.15,1814.8,47.45,2.68,43261948,600.56,12.34,.87,4.43
CNX MNC,14-09-2015,9514.35,9555.15,9444.7,9547,87.15,.92,13936633,609.51,42.26,6.88,1.1
CNX Pharma,14-09-2015,12423.05,12509.15,12324.7,12495.2,153.35,1.24,6595379,762.1,72.81,8.21,.43
CNX PSU Bank,14-09-2015,3011.3,3074.45,2995.5,3068.55,74,2.47,39284726,651.84,11.51,.9,1.95
CNX Realty,14-09-2015,165.75,168.75,165.2,168.4,3.3,2,48165977,217.22,28.55,.8,1.16
CNX Consumption,14-09-2015,3366.25,3384.05,3345.65,3380.45,26.9,.8,34241080,1352.5,28.07,4.82,1.11
CNX Commodities,14-09-2015,2309.35,2338.55,2298.35,2335.85,37.35,1.62,73701223,1566.23,13.78,1.4,2.72
