Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,02-09-2015,7856.65,7862.55,7699.25,7717,-68.85,-.88,222003483,9794.29,21.38,3.11,1.53
CNX Nifty Junior,02-09-2015,19906.4,19979.75,19546.15,19588.55,-164.1,-.83,85617865,3233.95,21.53,2.83,1.23
CNX 100,02-09-2015,8009.4,8009.9,7854.45,7869.4,-69.55,-.88,307621348,13028.24,21.41,3.06,1.48
CNX 200,02-09-2015,4133.85,4133.85,4057.65,4065.3,-32.6,-.8,535805371,15344.7,22.33,2.91,1.45
CNX 500,02-09-2015,6577.65,6577.65,6464.5,6475.65,-46.6,-.71,657903683,17049.22,23.42,2.8,1.42
NIFTY Midcap 50,02-09-2015,3075.65,3083.35,3015.85,3027,-21.1,-.69,159693145,1831.38,13.97,1.31,1.74
CNX Midcap,02-09-2015,12892.1,12926.95,12718.9,12735.2,-51.9,-.41,216400830,4073.98,22.56,2.27,1.27
CNX Smallcap,02-09-2015,5080.15,5102.35,5030.65,5041.85,.6,.01,120051193,1067.1,99.5,1.16,1.22
CNX Nifty Dividend,02-09-2015,-,-,-,78.82,0,-,-,-,-,-,-
CNX Auto,02-09-2015,7780.45,7795.55,7622.65,7638.7,-106.7,-1.38,35708969,1574.46,46.4,5.93,.8
CNX Bank,02-09-2015,16703.95,16714.5,16218.65,16252.7,-277.6,-1.68,92263285,2721.1,17.03,2.25,1.21
CNX Energy,02-09-2015,7576.45,7576.45,7429.4,7441.5,-70.15,-.93,34594359,1008.4,11.61,1.32,2.27
CNX Finance,02-09-2015,6858.4,6871.3,6626.6,6652.85,-130.45,-1.92,83460434,3175.44,18.06,2.69,1.27
CNX FMCG,02-09-2015,19924.6,20164.2,19803.65,19855.75,93.65,.47,17265845,836.66,38.23,11.46,1.45
CNX IT,02-09-2015,11563.95,11752.1,11510.9,11604.7,128.25,1.12,13877743,1579.62,21.81,6.13,1.81
CNX Media,02-09-2015,2277.35,2298.35,2231.65,2244.4,-17.3,-.76,10207177,282.07,46.33,5.2,.8
CNX Metal,02-09-2015,1783.85,1791.75,1736.9,1745.5,-25.3,-1.43,48032712,667.97,11.87,.84,4.61
CNX MNC,02-09-2015,9613,9618.4,9418.65,9438.3,-97.5,-1.02,15071310,799.25,41.78,6.81,1.11
CNX Pharma,02-09-2015,13121.15,13149.65,12810.6,12840.35,-166.7,-1.28,13045263,1404.34,74.82,8.44,.41
CNX PSU Bank,02-09-2015,3105.8,3105.8,2953.45,2961.75,-96.75,-3.16,71867040,1238.29,11.11,.87,2.02
CNX Realty,02-09-2015,158.25,161.1,156.15,157.1,1.1,.71,71206652,346.6,26.59,.73,1.27
CNX Consumption,02-09-2015,3383.15,3387.4,3325.05,3331.65,-30.9,-.92,54987715,2367.53,27.65,4.77,1.13
CNX Commodities,02-09-2015,2313.65,2314.9,2270.15,2276.05,-21.95,-.96,91035327,2177.25,13.51,1.35,2.79
CNX Dividend Opportunities,02-09-2015,1861.3,1861.3,1816.7,1819.55,-31.4,-1.7,116986884,2451.07,13.52,1.92,3.15
CNX Infrastructure,02-09-2015,2901.4,2901.4,2814.85,2821.5,-49.4,-1.72,98007600,1633.62,19.03,1.92,1.36
CNX PSE,02-09-2015,3077.5,3077.5,2977.65,2983.25,-75.5,-2.47,52009929,1192.58,10.83,1.67,3.64
CNX Service Sector,02-09-2015,10140.5,10141.05,9928.95,9955.75,-89.15,-.89,156507660,5916.38,18.3,2.91,1.55
CNX Nifty Shariah,02-09-2015,-,-,-,1786.15,3.22,.18,40255119,2780.26,19.98,2.75,1.4
CNX 500 Shariah,02-09-2015,-,-,-,2114.28,2.59,.12,91216428,4990.31,23.52,3.48,1.16
CNX Low Volatility,02-09-2015,-,-,-,7139.8,-37.51,-.52,82958749,6205.49,23.92,3.59,1.5
CNX Alpha Index,02-09-2015,-,-,-,9003.83,3.86,.04,43723393,2255.04,33.62,7.01,.73
CNX High Beta,02-09-2015,-,-,-,1336.96,-7.79,-.58,305337355,4654.23,16.69,.59,1.96
CNX DEFTY,02-09-2015,-,-,-,4041.38,-30.14,-.74,-,-,-,-,-
CNX 100 Equal Weight,02-09-2015,-,-,-,9871.34,-93.12,-.93,307621348,13028.24,18.85,2.09,1.58
LIX 15,02-09-2015,3137.65,3142,3052.1,3059.95,-58.6,-1.88,113161040,3056.58,19.2,1.71,1.3
CPSE,02-09-2015,2074.75,2077,2013.5,2017.8,-42.65,-2.07,19251705,658.48,10.74,1.87,3.8
NV 20,02-09-2015,3520.85,3521.3,3450.3,3456.3,-32.75,-.94,120088814,4880.87,15.29,2.33,2.19
LIX15 Midcap,02-09-2015,-,-,-,2792.97,-67.23,-2.35,70747772,1030.74,9.08,1.23,1.99
CNX Shariah25,02-09-2015,-,-,-,3238.51,-4.99,-.15,33895617,3016.34,26.82,4.58,1.14
