Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,24-09-2015,7838.4,7894.5,7804.1,7868.5,22.55,.29,208766516,9732.18,21.81,3.17,1.5
CNX Nifty Junior,24-09-2015,19389.3,19463.6,19303.95,19358.95,2.6,.01,104344404,3791.67,21.29,2.8,1.25
CNX 100,24-09-2015,7959.35,8010.1,7924.75,7982.95,19.4,.24,313110920,13523.85,21.72,3.1,1.46
CNX 200,24-09-2015,4114.75,4140.25,4097.25,4126.75,11.05,.27,662874839,16572.81,22.61,2.95,1.43
CNX 500,24-09-2015,6553.5,6592.55,6529.4,6573.9,20,.31,799452620,18319.77,23.71,2.84,1.4
NIFTY Midcap 50,24-09-2015,3150.05,3172.2,3130.2,3160.35,11,.35,230778892,2213.21,14.58,1.36,1.67
CNX Midcap,24-09-2015,12754.75,12811.35,12709.9,12760.65,25.25,.2,309453230,4951.81,22.23,2.26,1.28
CNX Smallcap,24-09-2015,5150.85,5193.85,5144.45,5163,24.7,.48,181849549,1301.62,102.03,1.19,1.19
CNX Nifty Dividend,24-09-2015,-,-,-,82.23,0,-,-,-,-,-,-
CNX Auto,24-09-2015,7710.9,7778.65,7689.35,7721.25,15.7,.2,54437711,2412.32,46.88,5.99,.8
CNX Bank,24-09-2015,17206.1,17283.1,17070.55,17196.65,-58.65,-.34,57933912,2058.28,18.04,2.39,1.14
CNX Energy,24-09-2015,7570.05,7570.05,7473.25,7491.1,-80.35,-1.06,44407274,1194.26,11.67,1.34,2.25
CNX Finance,24-09-2015,6964.05,7006.8,6910.8,6978.55,-3,-.04,48184266,2022.49,18.94,2.82,1.21
CNX FMCG,24-09-2015,19248.35,19517.75,19225.55,19485,225.4,1.17,18788609,903.87,37.52,11.25,1.48
CNX IT,24-09-2015,11710.75,11971.65,11677.7,11954.1,260.1,2.22,14445662,1671.74,22.46,6.3,1.75
CNX Media,24-09-2015,2360.45,2411,2347.8,2392.25,42.65,1.82,12522431,233.97,49.72,5.59,.74
CNX Metal,24-09-2015,1709.95,1710.7,1678.3,1684.8,-28.35,-1.65,57597531,739.46,11.46,.81,4.78
CNX MNC,24-09-2015,9428,9501.55,9406,9470.6,53.7,.57,19544393,1224.54,41.93,6.83,1.11
CNX Pharma,24-09-2015,12789.1,12887.85,12789.1,12826.45,94.9,.75,14091340,1675.21,74.74,8.43,.41
CNX PSU Bank,24-09-2015,3129.9,3157.55,3111.75,3123.1,-12.25,-.39,61572503,850.99,11.71,.91,1.92
CNX Realty,24-09-2015,169.45,171.5,168.8,169.8,.75,.44,44635176,189.47,28.79,.8,1.15
CNX Consumption,24-09-2015,3347.9,3380.1,3341.4,3373.35,26.65,.8,57620566,2890.87,28.01,4.81,1.12
CNX Commodities,24-09-2015,2275.95,2275.95,2251.95,2258.3,-19.15,-.84,117268098,2454.19,13.32,1.35,2.81
CNX Dividend Opportunities,24-09-2015,1844.85,1846.55,1830.25,1838.25,-5.8,-.31,150406984,2646.03,13.58,1.93,3.13
CNX Infrastructure,24-09-2015,2809.85,2809.85,2773.3,2776.3,-37.1,-1.32,225322672,2067.4,18.73,1.89,1.38
CNX PSE,24-09-2015,3016.15,3016.15,2974.8,2978.8,-32.6,-1.08,77523083,1446,10.82,1.66,3.59
CNX Service Sector,24-09-2015,10280.3,10382.9,10239.85,10349.75,58.05,.56,123096218,4997,19.03,3.03,1.49
CNX Nifty Shariah,24-09-2015,-,-,-,1785.6,8.14,.46,45170772,3505.65,19.98,2.75,1.4
CNX 500 Shariah,24-09-2015,-,-,-,2110.1,8.34,.4,107929800,6030.03,23.46,3.47,1.16
CNX Low Volatility,24-09-2015,-,-,-,7210.77,47.58,.66,96967283,7074.46,24.16,3.63,1.48
CNX Alpha Index,24-09-2015,-,-,-,8954.23,46.36,.52,58984682,3134.17,33.31,6.98,.74
CNX High Beta,24-09-2015,-,-,-,1418.94,-7.28,-.51,385220493,4505.45,17.72,.63,1.83
CNX DEFTY,24-09-2015,-,-,-,4124.76,3.75,.09,-,-,-,-,-
CNX 100 Equal Weight,24-09-2015,-,-,-,9975.9,23.49,.24,313110920,13523.85,19.06,2.12,1.57
LIX 15,24-09-2015,3117.25,3129.3,3097.95,3103.95,-14.1,-.45,92130379,2618.98,19.4,1.73,1.28
CPSE,24-09-2015,2022.45,2022.45,1988.6,1992.05,-29.2,-1.44,22257999,781.56,10.79,1.87,3.83
NV 20,24-09-2015,3506.3,3533.9,3493.7,3513.9,2.2,.06,91320337,4156.98,15.48,2.34,2.15
LIX15 Midcap,24-09-2015,-,-,-,2876.58,-3.73,-.13,64448730,924.59,9.46,1.28,1.94
CNX Shariah25,24-09-2015,-,-,-,3241.4,25.13,.78,41381722,3582.19,26.79,4.56,1.13
India VIX,24-09-2015,20.6875,21.5675,19.3825,20.88,.2,.94,-,-,-,-,-
NI15,24-09-2015,5189.35,5272.95,5189.35,5267.65,83.1,1.6,35000755,3798.13,27.29,8.14,1.6
NIFTY TR 1X Inverse,24-09-2015,456.1,458.05,452.85,454.35,-1.2,-.26,-,-,-,-,-
NIFTY TR 2X Leverage,24-09-2015,3556.05,3606.4,3525.25,3583.4,19.75,.55,-,-,-,-,-
NIFTY PR 1X Inverse,24-09-2015,492.7,494.8,489.2,490.8,-1.3,-.26,-,-,-,-,-
NIFTY PR 2x Leverage,24-09-2015,3048.75,3091.9,3022.35,3072.2,16.95,.55,-,-,-,-,-
NSE Quality 30,24-09-2015,-,-,-,2096.1,21.81,1.05,92527440,5494.1,32.36,7.38,1.56
NSE GSECBM Clean Price Index,24-09-2015,-,-,-,935.03,.05,.01,-,-,-,-,-
GSEC10 NSE Index,24-09-2015,-,-,-,1427.49,.03,0,-,-,-,-,-
GSECBM NSE Index,24-09-2015,-,-,-,1368.97,.35,.03,-,-,-,-,-
