Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,21-09-2015,7911.5,7987.9,7908.35,7977.1,-4.8,-.06,125628591,5482.45,22.11,3.21,1.48
CNX Nifty Junior,21-09-2015,19522.55,19716.25,19494.5,19669.55,27.1,.14,69167148,2357.79,21.64,2.84,1.23
CNX 100,21-09-2015,8030.4,8108.15,8028.05,8096,-2.3,-.03,194795739,7840.24,22.03,3.15,1.44
CNX 200,21-09-2015,4140.9,4185.05,4139.9,4179.3,4.7,.11,616703567,11383.43,22.9,2.99,1.41
CNX 500,21-09-2015,6586.8,6654.5,6586.15,6647.15,10.2,.15,744668000,12918.83,23.97,2.87,1.38
NIFTY Midcap 50,21-09-2015,3099.6,3180.6,3095.2,3174.8,56.7,1.82,333475040,2873.95,14.65,1.37,1.66
CNX Midcap,21-09-2015,12692.9,12847.45,12669.95,12831.45,74.3,.58,378840428,4561.92,22.36,2.27,1.28
CNX Smallcap,21-09-2015,5089.6,5201.5,5075.1,5196.55,80.75,1.58,159521345,1285.4,102.69,1.2,1.18
CNX Nifty Dividend,21-09-2015,-,-,-,82.23,0,-,-,-,-,-,-
CNX Auto,21-09-2015,7772.45,7868.5,7772.45,7848.75,6.2,.08,30578891,1442.44,47.68,6.09,.78
CNX Bank,21-09-2015,17186.05,17571.3,17178.85,17542.9,133.75,.77,54440559,1755.03,18.4,2.44,1.12
CNX Energy,21-09-2015,7711.05,7782.9,7711.05,7756.1,-48.9,-.63,23644675,577.11,12.08,1.39,2.17
CNX Finance,21-09-2015,6987.4,7137.85,6984.25,7126.85,50.85,.72,45211052,1665.09,19.34,2.88,1.19
CNX FMCG,21-09-2015,19416.25,19422.45,19327.45,19353.85,-143.65,-.74,10693607,594.79,37.27,11.17,1.49
CNX IT,21-09-2015,11659.85,11752.85,11643.25,11724.05,-2.65,-.02,7953850,764.14,22.03,6.18,1.79
CNX Media,21-09-2015,2371.7,2397.8,2366.75,2392.5,20.2,.85,10008730,159.75,49.73,5.59,.74
CNX Metal,21-09-2015,1776.25,1796.65,1763.85,1787.35,-1.95,-.11,40241707,553.39,12.16,.86,4.5
CNX MNC,21-09-2015,9489.8,9571.45,9462.2,9559.2,14.95,.16,12901993,758.17,42.32,6.89,1.1
CNX Pharma,21-09-2015,12726.35,12759.8,12660.2,12706.3,-44.9,-.35,7632855,830.57,74.04,8.35,.42
CNX PSU Bank,21-09-2015,3110.95,3208.6,3094.9,3201.15,53.7,1.71,77120325,963.01,12,.94,1.87
CNX Realty,21-09-2015,168.7,172.65,168.15,171.85,.75,.44,66952718,247.51,29.14,.81,1.14
CNX Consumption,21-09-2015,3375.5,3392.45,3374.2,3386,-8.9,-.26,35156021,1637.61,28.11,4.83,1.11
CNX Commodities,21-09-2015,2319.15,2333.85,2314.05,2328.25,-8.7,-.37,70096436,1504.93,13.73,1.39,2.73
CNX Dividend Opportunities,21-09-2015,1847.9,1875.75,1846.65,1872.9,8.85,.47,125055242,1944.9,13.84,1.97,3.08
CNX Infrastructure,21-09-2015,2890.5,2933.65,2889.15,2923.85,10.45,.36,134357512,1076.17,19.73,1.99,1.31
CNX PSE,21-09-2015,3044.2,3083.35,3037.25,3077.5,16.8,.55,37846755,704.05,11.18,1.72,3.48
CNX Service Sector,21-09-2015,10334.4,10490.6,10328,10476.7,38.05,.36,87811854,3102.27,19.27,3.06,1.47
CNX Nifty Shariah,21-09-2015,-,-,-,1807.61,-10.99,-.6,20550626,1584.45,20.22,2.78,1.38
CNX 500 Shariah,21-09-2015,-,-,-,2133.91,-4.46,-.21,80286044,3682.98,23.73,3.51,1.15
CNX Low Volatility,21-09-2015,-,-,-,7279.6,-2.54,-.03,142868377,4139.03,24.4,3.66,1.47
CNX Alpha Index,21-09-2015,-,-,-,8898.91,44.01,.5,47520975,2318.21,33.11,6.94,.74
CNX High Beta,21-09-2015,-,-,-,1453.47,34.69,2.45,339984402,3707.07,18.15,.65,1.79
CNX DEFTY,21-09-2015,-,-,-,4203.71,8.48,.2,-,-,-,-,-
CNX 100 Equal Weight,21-09-2015,-,-,-,10129.37,14.76,.15,194795739,7840.24,19.35,2.15,1.54
LIX 15,21-09-2015,3179.3,3230.35,3179.3,3225.8,10.9,.34,67574385,1907.38,20.16,1.8,1.23
CPSE,21-09-2015,2029.2,2053.75,2022.1,2049.25,10.55,.52,12151531,393.33,11.1,1.92,3.73
NV 20,21-09-2015,3527.7,3568.55,3527.4,3564.1,-1.45,-.04,63614273,2565.71,15.7,2.37,2.12
LIX15 Midcap,21-09-2015,-,-,-,2914.5,45.04,1.57,72206409,723,9.59,1.3,1.92
CNX Shariah25,21-09-2015,-,-,-,3266.93,-7.23,-.22,18538917,1820.29,27,4.59,1.13
India VIX,21-09-2015,18.2925,18.92,16.9925,18.18,-.12,-.63,-,-,-,-,-
NI15,21-09-2015,5187.7,5202.8,5181.2,5197.7,-12.85,-.25,18366099,1730.23,26.93,8.03,1.62
NIFTY TR 1X Inverse,21-09-2015,451.8,451.85,447.5,448.1,.5,.11,-,-,-,-,-
NIFTY TR 2X Leverage,21-09-2015,3626.3,3696.7,3625.35,3687,-6.2,-.17,-,-,-,-,-
NIFTY PR 1X Inverse,21-09-2015,488,488.05,483.4,484.05,.55,.11,-,-,-,-,-
NIFTY PR 2x Leverage,21-09-2015,3109,3169.35,3108.2,3161.05,-5.5,-.17,-,-,-,-,-
NSE Quality 30,21-09-2015,-,-,-,2098.64,-5.09,-.24,45001935,2864.01,32.4,7.39,1.56
NSE GSECBM Clean Price Index,21-09-2015,-,-,-,935.75,-.38,-.04,-,-,-,-,-
GSEC10 NSE Index,21-09-2015,-,-,-,1428.09,-.35,-.02,-,-,-,-,-
GSECBM NSE Index,21-09-2015,-,-,-,1369.15,-.24,-.02,-,-,-,-,-
