Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,16-09-2015,7886.85,7913.9,7853.3,7899.15,70.05,.89,144331414,6650.61,21.89,3.18,1.5
CNX Nifty Junior,16-09-2015,19776.7,19785.1,19425.4,19485.1,-153.2,-.78,60052973,2574.27,21.43,2.82,1.24
CNX 100,16-09-2015,8026.45,8036.05,7979.8,8017.45,49.4,.62,204384387,9224.89,21.82,3.12,1.45
CNX 200,16-09-2015,4143.5,4145.8,4117.8,4134.55,21.3,.52,415439155,11522.98,22.66,2.96,1.42
CNX 500,16-09-2015,6589.7,6590.15,6549.2,6571.6,28.35,.43,498907681,12820.23,23.71,2.84,1.4
NIFTY Midcap 50,16-09-2015,3121.3,3127.3,3081.85,3092.85,-3.65,-.12,127139140,1533.52,14.27,1.33,1.7
CNX Midcap,16-09-2015,12872.4,12874.3,12673.25,12695,-90.15,-.71,169602992,3626.46,22.12,2.25,1.29
CNX Smallcap,16-09-2015,5096.5,5109.35,5012.15,5020.65,-41.35,-.82,118302991,952.5,99.21,1.16,1.22
CNX Nifty Dividend,16-09-2015,-,-,-,81.75,0,-,-,-,-,-,-
CNX Auto,16-09-2015,7820.25,7835.45,7764.55,7799.1,32.9,.42,28410585,1448.42,47.35,6.05,.79
CNX Bank,16-09-2015,16885.2,17015.75,16780.15,16964.85,225.3,1.35,56132969,1918.47,17.79,2.36,1.16
CNX Energy,16-09-2015,7681.65,7685,7611.7,7667.1,33.5,.44,21113216,642.95,11.94,1.37,2.2
CNX Finance,16-09-2015,6906.8,6944.4,6867.75,6928.1,81.85,1.2,45824070,1669.76,18.81,2.8,1.22
CNX FMCG,16-09-2015,19786.2,19812.8,19663.65,19727.1,45.15,.23,10251400,600.73,37.99,11.39,1.46
CNX IT,16-09-2015,11614.7,11659,11563.75,11606.65,70.3,.61,9333693,998.19,21.81,6.12,1.81
CNX Media,16-09-2015,2354.55,2364.7,2343.6,2350.85,2.15,.09,3687756,113.44,48.86,5.5,.76
CNX Metal,16-09-2015,1792.4,1795.35,1770.65,1779.3,7.2,.41,45072222,738.83,12.1,.85,4.52
CNX MNC,16-09-2015,9606.3,9608.75,9508.7,9538.75,12.45,.13,15096912,764.57,42.23,6.88,1.1
CNX Pharma,16-09-2015,12583.05,12663.8,12557.5,12623.8,145,1.16,10725615,1172.04,73.56,8.3,.42
CNX PSU Bank,16-09-2015,3071.65,3081.75,3045.65,3068.55,30.2,.99,37408147,659.65,11.51,.9,1.95
CNX Realty,16-09-2015,169,170.3,166.35,167.15,-.45,-.27,47711554,271.4,28.34,.79,1.17
CNX Consumption,16-09-2015,3393.25,3396.85,3379.45,3388.05,15.5,.46,33004433,1620.25,28.13,4.84,1.11
CNX Commodities,16-09-2015,2331.65,2332.5,2308.3,2315.15,.75,.03,73387626,1816.4,13.65,1.38,2.74
CNX Dividend Opportunities,16-09-2015,1855.9,1856.65,1845.05,1850.05,7.25,.39,84899564,1821.16,13.67,1.94,3.11
CNX Infrastructure,16-09-2015,2914.35,2916.2,2880.55,2906.6,12.2,.42,74830512,1059.42,19.61,1.98,1.32
