Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,11-09-2015,7833.8,7864.85,7759.9,7789.3,1.2,.02,140576943,6014.16,21.59,3.14,1.52
CNX Nifty Junior,11-09-2015,19644.65,19720.65,19436.8,19504.6,2.85,.01,63884444,2175.25,21.45,2.82,1.24
CNX 100,11-09-2015,7972.5,8000.2,7896.95,7925.3,1.2,.02,204461387,8189.41,21.57,3.08,1.47
CNX 200,11-09-2015,4114.75,4128.8,4077,4091.15,2.3,.06,513216149,11154.95,22.42,2.93,1.44
CNX 500,11-09-2015,6544.7,6566.25,6491.65,6511.55,7.05,.11,612805585,12783.86,23.49,2.81,1.41
NIFTY Midcap 50,11-09-2015,3087.3,3102.25,3051.25,3062.75,.6,.02,148141079,1644.96,14.13,1.32,1.72
CNX Midcap,11-09-2015,12761.7,12832.05,12668.2,12709.2,39.2,.31,197576397,3607.6,22.14,2.25,1.29
CNX Smallcap,11-09-2015,5047.6,5099.55,5034.75,5052.95,39.75,.79,203771491,1669.27,99.85,1.16,1.21
CNX Nifty Dividend,11-09-2015,-,-,-,81.6,0,-,-,-,-,-,-
CNX Auto,11-09-2015,7932.35,7968.1,7832.15,7857.45,-18.4,-.23,37325279,1263.82,47.7,6.1,.78
CNX Bank,11-09-2015,16682.25,16781.15,16518.8,16612.6,14.95,.09,62307225,1883.93,17.42,2.31,1.19
CNX Energy,11-09-2015,7579.1,7625.9,7491.75,7511.4,-25.45,-.34,20889020,573.39,11.7,1.34,2.24
CNX Finance,11-09-2015,6832.35,6865.45,6778.75,6807.3,14.95,.22,48824827,1731.98,18.48,2.75,1.24
CNX FMCG,11-09-2015,19410.45,19505.8,19345.5,19412.05,105.3,.55,9539184,543.25,37.38,11.2,1.48
CNX IT,11-09-2015,11445.65,11519.75,11381.35,11432.25,35.3,.31,9739475,1049.28,21.48,6.03,1.83
CNX Media,11-09-2015,2347.4,2373.45,2330.15,2341.15,7.45,.32,8407260,232.71,48.66,5.47,.76
CNX Metal,11-09-2015,1808.45,1812.4,1760.15,1767.35,-27.2,-1.52,37442426,489.72,12.02,.85,4.55
CNX MNC,11-09-2015,9489.2,9508.05,9433.95,9459.85,28.8,.31,13023522,634.55,41.88,6.82,1.11
CNX Pharma,11-09-2015,12391.05,12457.65,12282.8,12341.85,26.85,.22,7372237,809.41,71.92,8.11,.43
CNX PSU Bank,11-09-2015,3007,3036,2967.65,2994.55,29.45,.99,47041744,795.23,11.23,.88,2
