Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,10-09-2015,7729.05,7819.85,7678.5,7788.1,-30.5,-.39,165313439,6992.42,21.59,3.14,1.52
CNX Nifty Junior,10-09-2015,19176.6,19568.05,18994.35,19501.75,99.25,.51,90461856,2828.8,21.45,2.82,1.24
CNX 100,10-09-2015,7852.15,7954.3,7798.85,7924.1,-19.3,-.24,255775295,9821.22,21.56,3.08,1.47
CNX 200,10-09-2015,4052.3,4103.75,4023.85,4088.85,-11.25,-.27,498257411,12539.48,22.41,2.92,1.44
CNX 500,10-09-2015,6447.4,6526,6403.95,6504.5,-17.8,-.27,606514240,14337.68,23.46,2.81,1.41
NIFTY Midcap 50,10-09-2015,3015.85,3070.4,2985.05,3062.15,-.75,-.02,158729082,1866.59,14.13,1.32,1.72
CNX Midcap,10-09-2015,12489.7,12705.05,12379.75,12670,21.5,.17,228525366,4275.54,22.07,2.24,1.29
CNX Smallcap,10-09-2015,4958.45,5020.3,4903.15,5013.2,-24.55,-.49,132134519,1288.12,99.07,1.15,1.22
CNX Nifty Dividend,10-09-2015,-,-,-,81.6,0,-,-,-,-,-,-
CNX Auto,10-09-2015,7717.85,7914.95,7616.7,7875.85,61,.78,38035549,1410.6,47.82,6.11,.78
CNX Bank,10-09-2015,16351.75,16711.55,16192.25,16597.65,-33.85,-.2,62602462,1936.25,17.41,2.3,1.19
CNX Energy,10-09-2015,7496.95,7563.55,7457.25,7536.85,-49.35,-.65,27729811,771.12,11.74,1.35,2.24
CNX Finance,10-09-2015,6725.65,6837.1,6661,6792.35,-40.35,-.59,53917958,1905.85,18.44,2.74,1.25
CNX FMCG,10-09-2015,19166.95,19359.15,19048.25,19306.75,.45,0,13511258,756.34,37.18,11.14,1.49
CNX IT,10-09-2015,11439.45,11468.95,11292.2,11396.95,-107.95,-.94,10971745,1205.75,21.41,6.01,1.84
CNX Media,10-09-2015,2310.35,2346.75,2277,2333.7,2.95,.13,6959204,214.5,48.5,5.46,.76
CNX Metal,10-09-2015,1780.8,1802.65,1768.45,1794.55,-14.6,-.81,48838142,673.51,12.21,.86,4.48
CNX MNC,10-09-2015,9359.15,9459.65,9258.6,9431.05,-6.95,-.07,18189750,806.14,41.75,6.8,1.11
CNX Pharma,10-09-2015,12253.15,12360,12129.75,12315,-45.05,-.36,8679071,1012.6,71.76,8.09,.43
CNX PSU Bank,10-09-2015,2954.15,2989.5,2913.35,2965.1,-51.45,-1.71,50857232,815.35,11.12,.87,2.02
CNX Realty,10-09-2015,160.8,164.4,158.95,163.45,-1,-.61,56973892,330.21,27.71,.77,1.19
CNX Consumption,10-09-2015,3316.95,3355.65,3286.05,3344.05,1.95,.06,64399897,1989.24,27.76,4.77,1.12
