Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,16-10-2012,5705.6,5714,5635.6,5648,-39.25,-.69,117415701,5043.3,18.86,3.11,1.41
CNX Nifty Junior,16-10-2012,11165.2,11232.85,11042.6,11060.95,-100.3,-.9,69097768,1861.62,19.97,2.16,1.47
CNX 100,16-10-2012,5594.6,5605.25,5527.45,5538.7,-40.25,-.72,186513469,6904.92,19.02,2.93,1.42
CNX 200,16-10-2012,2885.45,2892.3,2851.45,2857.1,-21.1,-.73,402870053,8672.5,18.69,2.71,1.43
S&P CNX 500,16-10-2012,4522.25,4533.35,4474,4480.45,-31.4,-.7,539677588,9884.03,19.09,2.54,1.45
NIFTY Midcap 50,16-10-2012,2287.85,2303.05,2249.9,2254,-33.05,-1.45,148479822,1306.29,14.56,1.49,1.62
CNX Midcap,16-10-2012,7937.85,7984.55,7849.35,7859.3,-77.6,-.98,204085471,1820.2,19.3,1.77,1.63
CNX Smallcap,16-10-2012,3491.85,3530.65,3477,3482.4,-9.1,-.26,95031469,790,48.75,1.29,1.39
S&P CNX Nifty Dividend,16-10-2012,-,-,-,67.24,0,-,-,-,-,-,-
CNX Auto,16-10-2012,4289.35,4309.75,4248.95,4258.35,-44.8,-1.04,20789749,702.64,21.52,4.03,1.68
CNX Bank,16-10-2012,11495.5,11508.5,11328.25,11348,-93.8,-.82,16854288,1466.24,14.25,2.28,1.32
CNX Energy,16-10-2012,8078.1,8079.15,7906.35,7922.3,-69.15,-.87,22888915,767.99,15.75,1.84,1.58
CNX Finance,16-10-2012,4705.15,4722.15,4652.75,4661,-23.2,-.5,31613132,1972.39,16.94,2.78,1.32
CNX FMCG,16-10-2012,14757.95,14881.65,14687.05,14793.1,-14.55,-.1,16814058,945.85,36.34,13.41,1.3
CNX IT,16-10-2012,6083,6115.75,6035.35,6050.85,-9.6,-.16,8812724,529.7,16.96,5.03,1.8
CNX Media,16-10-2012,1541.55,1572.3,1540.5,1551.6,13.1,.85,22553983,151.63,36.11,4.56,.97
CNX Metal,16-10-2012,2794.35,2799.55,2731.6,2738.7,-47.4,-1.7,14439851,394.37,12,1.24,1.62
CNX MNC,16-10-2012,5858,5866.6,5814.7,5836.75,-10.6,-.18,10232234,479.77,41.57,5.28,1.14
CNX Pharma,16-10-2012,5666.45,5666.95,5589.8,5606.3,-37.45,-.66,3996608,228.89,53.08,5.26,.8
CNX PSU Bank,16-10-2012,3371.15,3394.25,3300.7,3307,-56.6,-1.68,9211443,500.72,7.39,1.23,2.34
CNX Realty,16-10-2012,251,253.05,241.45,242.25,-8.1,-3.24,78387297,601.14,25.2,.97,.63
CNX Consumption,16-10-2012,2109.15,2125.6,2100.2,2109,-2.15,-.1,55325036,1847.82,24.13,3.76,1.22
CNX Commodities,16-10-2012,2523,2528.75,2477.35,2483.85,-30.85,-1.23,57342104,1446.07,19.52,1.73,1.59
CNX Dividend Opportunities,16-10-2012,1643.85,1650.9,1627.9,1632.05,-9.85,-.6,46616950,985.03,13.63,2.55,2.36
CNX Infrastructure,16-10-2012,2549.4,2562.6,2507,2511.7,-34.7,-1.36,99585149,1074.81,19.35,2.14,1.12
CNX PSE,16-10-2012,2993.7,3005.7,2954.45,2962,-24.2,-.81,29929276,477.61,16.14,2.13,2.42
CNX Service Sector,16-10-2012,6694.25,6727.9,6629.65,6642.15,-28.5,-.43,64142213,2787.92,16.33,2.73,1.47
S&P CNX Nifty Shariah,16-10-2012,-,-,-,1215.64,-6.1,-.5,28210810,1764.5,18.4,3.53,1.49
S&P CNX 500 Shariah,16-10-2012,-,-,-,1309.35,-5.61,-.43,93551010,2693.32,19.51,3.67,1.41
S&P ESG India,16-10-2012,-,-,-,3657.69,-48.24,-1.3,-,-,-,-,-
