Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,15-10-2012,5674.25,5693.7,5651.05,5687.25,11.2,.2,93693482,3962.97,19.04,3.15,1.42
CNX Nifty Junior,15-10-2012,11209.1,11235.75,11139.65,11161.25,-48.95,-.44,57070445,1617.11,20.15,2.19,1.45
CNX 100,15-10-2012,5571.5,5585.8,5549.3,5578.95,5.85,.1,150763927,5580.09,19.2,2.96,1.43
CNX 200,15-10-2012,2873.85,2881.8,2863.5,2878.2,3.6,.13,355472068,7126.4,18.87,2.75,1.44
S&P CNX 500,15-10-2012,4505.1,4516.9,4490.75,4511.85,5.7,.13,449470420,7984.05,19.27,2.58,1.45
NIFTY Midcap 50,15-10-2012,2286,2296.55,2280.6,2287.05,1,.04,146965981,1220.45,14.81,1.55,1.57
CNX Midcap,15-10-2012,7921.45,7951.1,7913.1,7936.9,15.4,.19,200002757,1645.08,19.52,1.83,1.6
CNX Smallcap,15-10-2012,3490.8,3509.05,3488.25,3491.5,7.95,.23,64552388,630.6,49.91,1.29,1.39
S&P CNX Nifty Dividend,15-10-2012,-,-,-,67.24,0,-,-,-,-,-,-
CNX Auto,15-10-2012,4309.1,4317.5,4290.05,4303.15,-11.5,-.27,12483055,413.01,21.74,4.21,1.98
CNX Bank,15-10-2012,11397.7,11454.8,11288.4,11441.8,53.35,.47,10661530,990.71,14.57,2.3,1.31
CNX Energy,15-10-2012,7964,8018.05,7941.8,7991.45,32.9,.41,19710532,501.74,15.74,1.86,1.55
CNX Finance,15-10-2012,4672.25,4690.55,4631.9,4684.2,14.8,.32,23332261,1333.93,17.25,2.8,1.31
CNX FMCG,15-10-2012,14698.95,14833.05,14605.45,14807.65,97.15,.66,15127022,972.99,36.37,13.52,1.28
CNX IT,15-10-2012,6089.35,6132.05,6049.6,6060.45,-45.7,-.75,7456103,659.99,17,5.06,1.8
CNX Media,15-10-2012,1550.2,1562.75,1525.9,1538.5,-7.85,-.51,18221499,144.57,35.77,4.53,.95
CNX Metal,15-10-2012,2781.1,2793.8,2768.45,2786.1,-1.45,-.05,16025556,404.6,12.25,1.26,1.59
CNX MNC,15-10-2012,5840.3,5855.45,5823.35,5847.35,5.5,.09,8519955,382.57,41.65,5.39,1.14
CNX Pharma,15-10-2012,5639.4,5664.2,5617.15,5643.75,21.55,.38,4090901,250.69,53.44,5.29,.8
CNX PSU Bank,15-10-2012,3342.9,3367.95,3320.15,3363.6,18.6,.56,8308391,464.23,7.52,1.26,2.29
CNX Realty,15-10-2012,248.7,252.15,247.85,250.35,1.35,.54,78009140,490.83,26.04,1.01,.61
CNX Consumption,15-10-2012,2108.7,2114.95,2100.8,2111.15,1.35,.06,52658973,1677.94,24.15,3.83,1.39
CNX Commodities,15-10-2012,2505.55,2519.7,2505.55,2514.7,6.4,.26,56359596,1089.35,19.73,1.76,1.58
CNX Dividend Opportunities,15-10-2012,1639.6,1643.9,1634.45,1641.9,1.3,.08,32851511,761.5,13.71,2.6,2.5
CNX Infrastructure,15-10-2012,2545.8,2552.4,2532.5,2546.4,-.5,-.02,95302396,1003.14,19.61,2.17,1.11
CNX PSE,15-10-2012,2987.45,2988.55,2965.65,2986.2,-1.15,-.04,29849565,412.05,16.27,2.16,2.37
CNX Service Sector,15-10-2012,6664.25,6677.95,6621.7,6670.65,3.35,.05,59341173,2332.29,16.53,2.75,1.46
S&P CNX Nifty Shariah,15-10-2012,-,-,-,1221.74,.94,.08,24208297,1596.43,18.41,3.58,1.55
S&P CNX 500 Shariah,15-10-2012,-,-,-,1314.96,.27,.02,93396959,2273.33,19.54,3.72,1.45
S&P ESG India,15-10-2012,-,-,-,3705.93,-8.4,-.23,-,-,-,-,-
