Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,25-10-2012,5688.8,5718.75,5685.7,5705.3,13.9,.24,158343061,7359.34,18.81,3.09,1.41
CNX Nifty Junior,25-10-2012,11082.5,11104.7,11044.35,11075.6,-3.2,-.03,88864787,2084.19,19.7,2.12,1.44
CNX 100,25-10-2012,5574.5,5598.15,5570.65,5587.85,11.45,.21,247207848,9443.53,18.94,2.9,1.42
CNX 200,25-10-2012,2874.95,2886.8,2872,2881.5,5.7,.2,536144490,11913.33,18.6,2.68,1.43
S&P CNX 500,25-10-2012,4508.75,4524.15,4504.9,4518.4,8.4,.19,677576045,12821.59,19,2.52,1.45
NIFTY Midcap 50,25-10-2012,2240.05,2245.7,2218.45,2228.8,-10.8,-.48,177648699,1667.95,14.31,1.44,1.63
CNX Midcap,25-10-2012,7873.9,7901.3,7829.9,7882.25,8.35,.11,288370399,2604.07,19.08,1.73,1.65
CNX Smallcap,25-10-2012,3486.15,3501.2,3473.35,3490.25,-.25,-.01,85725596,579.77,47.84,1.29,1.39
S&P CNX Nifty Dividend,25-10-2012,-,-,-,70.02,0,-,-,-,-,-,-
CNX Auto,25-10-2012,4258,4294.75,4253.75,4286.6,23.15,.54,25199336,908.17,21.56,4.05,1.67
CNX Bank,25-10-2012,11542.3,11643.4,11542.3,11614.5,36.35,.31,25243414,2125.34,14.52,2.33,1.29
CNX Energy,25-10-2012,7908.7,7949.35,7885.45,7897.1,3.9,.05,40850055,1126.53,15.69,1.82,1.56
CNX Finance,25-10-2012,4718.55,4772.2,4718.55,4762.1,31.65,.67,48024106,2834.7,17.19,2.8,1.29
CNX FMCG,25-10-2012,14930.3,14984.5,14809.2,14913.25,22.9,.15,21310276,1026.54,35.62,13.18,1.29
CNX IT,25-10-2012,6055,6073.5,6033.3,6051.7,-11.45,-.19,16465163,875.33,16.65,4.95,1.8
CNX Media,25-10-2012,1563.75,1568.1,1540.4,1557.3,-7.2,-.46,38562099,255.05,35.82,4.58,.96
CNX Metal,25-10-2012,2705.85,2715.4,2683.2,2685.65,-14.9,-.55,22618886,586.97,11.77,1.16,2.01
CNX MNC,25-10-2012,5813.2,5813.2,5757.5,5782.95,-25.05,-.43,23753383,877.47,40.58,5.2,1.15
CNX Pharma,25-10-2012,5632.1,5635.6,5593,5603.85,-27.6,-.49,6477777,418.54,52.38,5.09,.77
CNX PSU Bank,25-10-2012,3349.5,3361.15,3304.2,3312.1,-34.5,-1.03,18108823,1001.8,7.33,1.24,2.33
CNX Realty,25-10-2012,245.25,246.15,237.85,241.1,-3.95,-1.61,62625123,479.16,24.42,.95,.57
CNX Consumption,25-10-2012,2120.15,2130.8,2115.25,2124.8,3.7,.17,61940709,2199.28,24.24,3.74,1.21
CNX Commodities,25-10-2012,2467.25,2477.4,2459.15,2462.9,-2.75,-.11,97378528,2122.82,19.1,1.66,1.75
CNX Dividend Opportunities,25-10-2012,1636.8,1642.9,1633.95,1637.9,.1,.01,87122820,2011.55,12.68,2.25,2.57
CNX Infrastructure,25-10-2012,2566.85,2576.2,2557.7,2568.2,-.7,-.03,153553101,1658.7,19.43,2.12,1.09
CNX PSE,25-10-2012,2940.8,2951.25,2933.1,2937.6,1.9,.06,56913264,767.91,16.01,2.03,2.64
CNX Service Sector,25-10-2012,6702.65,6743.85,6701.55,6733.45,18.05,.27,84248497,3919.8,16.41,2.73,1.45
S&P CNX Nifty Shariah,25-10-2012,-,-,-,1208.57,-1.41,-.12,53869185,2954.19,18.22,3.51,1.5
S&P CNX 500 Shariah,25-10-2012,-,-,-,1304.22,-.93,-.07,87826064,3799.27,19.21,3.63,1.45
S&P ESG India,25-10-2012,-,-,-,3660.54,.3,.01,-,-,-,-,-
