Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,23-10-2012,5715.65,5720.8,5681.45,5691.4,-25.75,-.45,81501427,3803.5,18.77,3.11,1.42
CNX Nifty Junior,23-10-2012,11123.75,11154.45,11063.25,11078.8,-45.85,-.41,61483228,1458.52,19.74,2.13,1.45
CNX 100,23-10-2012,5600,5606.3,5567.9,5576.4,-24.9,-.44,142984655,5262.02,18.9,2.92,1.42
CNX 200,23-10-2012,2887.6,2891.65,2871.95,2875.8,-12.45,-.43,323306879,6656.67,18.58,2.7,1.44
S&P CNX 500,23-10-2012,4527.55,4534.5,4505.45,4510,-18.45,-.41,455764615,7561.87,18.98,2.54,1.45
NIFTY Midcap 50,23-10-2012,2258.45,2266.3,2237.5,2239.6,-19.2,-.85,117154365,971.8,14.41,1.45,1.64
CNX Midcap,23-10-2012,7909.25,7933.1,7866.85,7873.9,-35.35,-.45,176733345,1399.38,19.12,1.73,1.65
CNX Smallcap,23-10-2012,3511.85,3527,3488.05,3490.5,-16.6,-.47,73826273,537.6,48.38,1.29,1.39
S&P CNX Nifty Dividend,23-10-2012,-,-,-,70.02,0,-,-,-,-,-,-
CNX Auto,23-10-2012,4288.65,4288.75,4252.4,4263.45,-31.95,-.74,14976805,391.71,21.45,4.03,1.68
CNX Bank,23-10-2012,11605.8,11656.8,11534.55,11578.15,-29.25,-.25,17408717,1308.11,14.48,2.33,1.29
CNX Energy,23-10-2012,7924.8,7935,7878.05,7893.2,-47.5,-.6,18195183,532.44,15.69,1.82,1.56
CNX Finance,23-10-2012,4749.05,4760.45,4716.85,4730.45,-12.2,-.26,24000121,1390.67,17.08,2.79,1.3
CNX FMCG,23-10-2012,15032.55,15032.55,14846.5,14890.35,-115.8,-.77,10772545,528.54,35.56,13.16,1.29
CNX IT,23-10-2012,6090.25,6100.7,6053.2,6063.15,-49.65,-.81,10791569,391.77,16.68,4.98,1.8
CNX Media,23-10-2012,1565.9,1576.4,1560.45,1564.5,-6.3,-.4,24987001,145.87,35.99,4.6,.96
CNX Metal,23-10-2012,2716.05,2729.35,2696.85,2700.55,-22.75,-.84,11204423,295.56,11.84,1.22,1.99
CNX MNC,23-10-2012,5819.05,5839.9,5804.5,5808,-5.75,-.1,9702971,362.5,40.73,5.26,1.15
CNX Pharma,23-10-2012,5648.8,5678,5625.05,5631.45,-11.1,-.2,3983998,245.62,52.64,5.12,.77
CNX PSU Bank,23-10-2012,3350.9,3385.25,3340.55,3346.6,-12.55,-.37,9572677,517.27,7.43,1.25,2.31
CNX Realty,23-10-2012,246.8,248.55,244.6,245.05,-1.6,-.65,46416420,399.75,25.46,.97,.56
CNX Consumption,23-10-2012,2131.1,2131.1,2118.55,2121.1,-11.35,-.53,38492948,1020.61,24.2,3.8,1.21
CNX Commodities,23-10-2012,2476.45,2482.95,2463.05,2465.65,-13.3,-.54,63614772,1073.77,19.15,1.7,1.75
CNX Dividend Opportunities,23-10-2012,1642.15,1646.75,1635.35,1637.8,-7.2,-.44,49789504,1068.25,12.71,2.25,2.57
CNX Infrastructure,23-10-2012,2564.85,2584.95,2564.85,2568.9,2.3,.09,90600868,1169.18,19.43,2.15,1.1
CNX PSE,23-10-2012,2946.45,2954.65,2934.1,2935.7,-15.65,-.53,31712957,419.28,16,2.03,2.64
CNX Service Sector,23-10-2012,6740.05,6755.75,6704.1,6715.4,-29.05,-.43,42874890,1911.72,16.37,2.74,1.45
S&P CNX Nifty Shariah,23-10-2012,-,-,-,1209.98,-7.41,-.61,24904024,1359.47,18.25,3.52,1.5
S&P CNX 500 Shariah,23-10-2012,-,-,-,1305.15,-7,-.53,49162121,1852.66,19.23,3.64,1.46
S&P ESG India,23-10-2012,-,-,-,3660.25,-17.03,-.46,-,-,-,-,-
