Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,13-05-2014,7080,7172.35,7067.15,7108.75,94.5,1.35,232221733,10573.11,19.67,3.38,1.36
CNX Nifty Junior,13-05-2014,14134.05,14426.8,14134.05,14344,304.45,2.17,171196082,4846.28,17.79,2.43,1.36
CNX 100,13-05-2014,6960.85,7055.95,6952.9,6999.45,100.75,1.46,403417815,15419.39,19.39,3.2,1.36
CNX 200,13-05-2014,3541.15,3590.35,3537.45,3562.35,52.55,1.5,879872051,19419.38,19.31,3,1.37
CNX 500,13-05-2014,5526.8,5600.1,5524.45,5562.55,82.85,1.51,1172466722,21403.86,19.92,2.78,1.38
NIFTY Midcap 50,13-05-2014,2639.7,2696.4,2636.05,2689,72.15,2.76,342636450,4254.89,13.91,1.48,1.63
CNX Midcap,13-05-2014,9115.35,9272.9,9115.35,9239.8,187.15,2.07,371882781,5599.91,15.36,2.09,1.55
CNX Smallcap,13-05-2014,4050.5,4137.1,4050.5,4123.2,106.55,2.65,339215995,2019.9,256.63,1.11,1.64
CNX Nifty Dividend,13-05-2014,-,-,-,.32,0,-,-,-,-,-,-
CNX Auto,13-05-2014,6226.65,6314.35,6195.9,6218.25,38.2,.62,33188815,916.19,28.43,5.2,1.05
CNX Bank,13-05-2014,14269.25,14367.75,14105.65,14165.55,80.5,.57,62513365,4300.87,15.67,2.48,1.26
CNX Energy,13-05-2014,9147.35,9277.1,9098.95,9249.1,252.9,2.81,73109798,1831.13,14.12,1.92,1.75
CNX Finance,13-05-2014,5764.65,5795.7,5704.85,5726.3,30.35,.53,60018963,3702.65,16.88,2.84,1.29
CNX FMCG,13-05-2014,18158.75,18369.5,18126.6,18261.2,154.85,.86,18839075,870.62,36.13,12.55,1.49
CNX IT,13-05-2014,9159.25,9404.75,9159.25,9364.8,232.45,2.55,10603675,1072.12,20.57,5.85,1.48
CNX Media,13-05-2014,1797.95,1809.35,1782.2,1797.5,10.65,.6,10776581,139.87,33.18,3.84,.87
CNX Metal,13-05-2014,2645.25,2710.05,2622.1,2641.5,21.95,.84,78047140,1404.02,13.56,1.35,1.86
CNX MNC,13-05-2014,6452.1,6562.45,6445.75,6526.9,110.05,1.72,18825807,653.38,36.14,6.16,1.4
CNX Pharma,13-05-2014,7989.55,7996.65,7847.75,7870.35,-67.35,-.85,8412847,675.83,42.95,6.17,.61
CNX PSU Bank,13-05-2014,3185.2,3280.3,3164.65,3194.75,52.35,1.67,64757499,2454.96,10.36,1.15,2.59
CNX Realty,13-05-2014,186.4,191.65,186.4,189.4,5.2,2.82,131793308,695.68,44.97,.97,.98
CNX Consumption,13-05-2014,2698.55,2732.05,2694.75,2721.65,40.9,1.53,51897075,2166.22,26.99,4.58,1.2
CNX Commodities,13-05-2014,2568.3,2617.75,2561.9,2585.9,50.6,2,153468155,3604.47,13.44,1.72,1.96
CNX Dividend Opportunities,13-05-2014,1795.35,1824.1,1788.65,1808.8,33.05,1.86,185094142,4055.66,12.09,2.14,3.06
CNX Infrastructure,13-05-2014,2779.05,2860.95,2779.05,2819.1,71.35,2.6,313658326,3787.46,19.03,2.18,1.29
CNX PSE,13-05-2014,3120,3197.6,3120,3151.8,90.85,2.97,143516621,2290.69,10.7,1.87,2.99
CNX Service Sector,13-05-2014,8535.3,8641.25,8500.6,8572.25,120.3,1.42,167287434,7166.87,17.45,3.07,1.38
CNX Nifty Shariah,13-05-2014,-,-,-,1589.81,36.01,2.32,48589680,2844.53,19.46,3.68,1.22
CNX 500 Shariah,13-05-2014,-,-,-,1695.43,32.73,1.97,147120854,4227.87,20.77,3.95,1.15
CNX Low Volatility,13-05-2014,-,-,-,5159.11,57.6,1.13,87833671,4286.02,23.23,3.85,1.49
CNX Alpha Index,13-05-2014,-,-,-,5447.48,53.33,.99,65338331,2636.54,20.59,3.31,.77
CNX High Beta,13-05-2014,-,-,-,1605.01,44.63,2.86,517078779,9210.18,12.39,.95,2.08
CNX DEFTY,13-05-2014,-,-,-,4113.71,44.61,1.1,-,-,-,-,-
CNX 100 Equal Weight,13-05-2014,-,-,-,8318.36,145.28,1.78,403417815,15419.39,16.69,2.37,1.56
LIX 15,13-05-2014,3072,3126.25,3053.55,3070.3,31.75,1.04,93776222,4279.72,17.43,1.93,1
CPSE,13-05-2014,2197.75,2245.65,2186.35,2219.25,60,2.78,26993242,914.62,12.38,2.28,2.98
NV 20,13-05-2014,-,-,-,3334.73,67.39,2.06,104233280,5900.27,15.26,2.56,1.84
LIX15 Midcap,13-05-2014,-,-,-,2467.13,88.72,3.73,180166336,2735.94,9.96,1.48,1.74
CNX Shariah25,13-05-2014,-,-,-,2469.51,50.24,2.08,49893271,3010.36,21.4,5.12,1.27
