Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,21-05-2014,7274.85,7287.15,7206.7,7252.9,-22.6,-0.31,203137825,9544.12,20.07,3.44,1.33
CNX Nifty Junior,21-05-2014,15602.45,15640.05,15385,15529.65,1.75,0.01,126455400,3367.52,19.05,2.64,1.25
CNX 100,21-05-2014,7225.5,7237.45,7153.5,7201.95,-19.05,-0.26,329593225,12911.64,19.91,3.3,1.32
CNX 200,21-05-2014,3695.5,3703.15,3660.65,3687.25,-4.05,-0.11,875138675,17126.54,19.9,3.11,1.33
CNX 500,21-05-2014,5799.9,5809.3,5748.65,5792.3,1.35,0.02,1436663978,21203.37,20.61,2.89,1.33
NIFTY Midcap 50,21-05-2014,3048.75,3064.5,2998,3041.3,8.85,0.29,388697438,3929.42,15.43,1.67,1.44
CNX Midcap,21-05-2014,10053.25,10130.6,9979,10076.95,74.25,0.74,424284188,5015.19,16.75,2.28,1.42
CNX Smallcap,21-05-2014,4694.4,4739.85,4638.1,4734.65,77,1.65,508499511,3217.13,139.8,1.27,1.62
CNX Nifty Dividend,21-05-2014,-,-,-,4.97,0,-,-,-,-,-,-
CNX Auto,21-05-2014,6278,6337.4,6257.2,6323.9,58.5,0.93,56855559,1084.41,28.84,5.29,1.03
CNX Bank,21-05-2014,15126.6,15126.6,14857.5,14952.1,-159.1,-1.05,36914763,2547.13,16.61,2.62,1.19
CNX Energy,21-05-2014,9787.8,9860.55,9703.5,9780.15,-18.55,-0.19,58866852,1517.94,15.11,2.03,1.66
CNX Finance,21-05-2014,6111.85,6111.85,6025.7,6061.6,-48.55,-0.79,42962630,2824.78,17.92,3,1.22
CNX FMCG,21-05-2014,17533.5,17668.65,17516.95,17632.15,82.35,0.47,16814596,865.38,34.9,12.11,1.54
CNX IT,21-05-2014,8871.75,8962.05,8858.95,8952.85,73.95,0.83,13763085,1283,19.65,5.59,1.54
CNX Media,21-05-2014,1915.85,1955.6,1880.8,1933.35,26,1.36,21048979,228.03,35.19,4.13,0.81
CNX Metal,21-05-2014,3029.7,3059.3,2955.4,3034.05,11.95,0.4,83178622,1874.96,14.91,1.56,1.62
CNX MNC,21-05-2014,6856.9,6865.8,6798,6837.55,13.05,0.19,24671170,767.2,35.66,6.45,1.33
CNX Pharma,21-05-2014,7509.8,7509.8,7451.8,7466.7,-48.9,-0.65,8183744,558.12,37.69,5.85,0.64
CNX PSU Bank,21-05-2014,3678.1,3684.6,3601.25,3611.4,-55.25,-1.51,48691755,1634.52,11.92,1.3,2.29
CNX Realty,21-05-2014,234.3,238.05,228.9,236.75,4.95,2.14,164423631,1018.22,56.2,1.21,0.79
CNX Consumption,21-05-2014,2767.7,2779.95,2749.5,2772.6,9.8,0.35,55035495,2201.26,27.48,4.66,1.18
CNX Commodities,21-05-2014,2847.35,2852.75,2802.55,2831.95,-8.9,-0.31,160233341,3910.04,14.65,1.89,1.79
CNX Dividend Opportunities,21-05-2014,1950.5,1967.2,1938,1957.4,13.45,0.69,189705945,3776.62,13.3,2.32,2.82
CNX Infrastructure,21-05-2014,3156.3,3159.25,3084.45,3104.95,-42.85,-1.36,233271927,2828.45,20.92,2.4,1.17
CNX PSE,21-05-2014,3562.5,3591.7,3523.25,3570.1,3.55,0.1,162178292,2448.03,12.28,2.12,2.64
CNX Service Sector,21-05-2014,8870,8880.9,8778,8827.95,-38.2,-0.43,120566033,5359.67,18.08,3.16,1.34
CNX Nifty Shariah,21-05-2014,-,-,-,1572.83,-2.77,-0.18,35835346,2725.85,19.21,3.73,1.19
CNX 500 Shariah,21-05-2014,-,-,-,1699.45,1.01,0.06,200256852,4391.54,20.82,3.97,1.14
CNX Low Volatility,21-05-2014,-,-,-,5271.16,16,0.3,76750706,4064.89,23.84,3.93,1.46
CNX Alpha Index,21-05-2014,-,-,-,5578.75,92.16,1.68,94284773,3759.3,20.89,3.39,0.76
CNX High Beta,21-05-2014,-,-,-,1921.32,12.64,0.66,491835998,7090.22,14.91,1.14,1.74
CNX DEFTY,21-05-2014,-,-,-,4276.03,-15.28,-0.36,-,-,-,-,-
CNX 100 Equal Weight,21-05-2014,-,-,-,8925.33,-4.85,-0.05,329593225,12911.64,17.83,2.55,1.45
LIX 15,21-05-2014,3325.65,3325.65,3269.85,3290.6,-25.1,-0.76,71738513,3279.07,18.28,2.06,0.94
CPSE,21-05-2014,2473.6,2505.55,2453.25,2488.2,10.75,0.43,33298308,1192.28,13.87,2.55,2.66
NV 20,21-05-2014,-,-,-,3431.33,-7.62,-0.22,72674937,4598.94,15.7,2.64,1.78
LIX15 Midcap,21-05-2014,-,-,-,2833.09,-19.64,-0.69,170648987,1913.62,11.52,1.69,1.51
CNX Shariah25,21-05-2014,-,-,-,2432.19,-2.27,-0.09,35361665,2748.35,21.07,5.04,1.29
India VIX,21-05-2014,19.2325,19.2325,14.5575,17.91,-1.32,-6.88,-,-,-,-,-
GSEC10 NSE Index,21-05-2014,-,-,-,1211.86,6.42,0.53,-,-,-,-,-
GSECBM NSE Index,21-05-2014,-,-,-,1175.94,6.42,0.55,-,-,-,-,-
