Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,16-05-2014,7270.2,7563.5,7130.65,7203,79.85,1.12,393156741,21057.07,19.93,3.42,1.34
CNX Nifty Junior,16-05-2014,14826.75,15388.15,14702.9,14876.45,349,2.4,243571022,6870.17,18.27,2.53,1.31
CNX 100,16-05-2014,7169.05,7452.25,7043.6,7115.4,91.35,1.3,636727763,27927.24,19.68,3.26,1.34
CNX 200,16-05-2014,3645.8,3782.45,3586.8,3622.25,48.15,1.35,1338790819,33126.4,19.61,3.05,1.35
CNX 500,16-05-2014,5689.3,5888.15,5610.5,5656,75.7,1.36,1654563233,35339.61,20.21,2.83,1.36
NIFTY Midcap 50,16-05-2014,2809.45,2910.05,2785.65,2826.85,96.7,3.54,580264298,6928.27,14.7,1.55,1.55
CNX Midcap,16-05-2014,9467.5,9705,9405.7,9487.5,191.4,2.06,586069743,7997.65,15.83,2.14,1.51
CNX Smallcap,16-05-2014,4226.05,4318.45,4213.75,4249.15,104.65,2.53,429527985,2629.81,263.69,1.14,1.8
CNX Nifty Dividend,16-05-2014,-,-,-,4.97,0,-,-,-,-,-,-
CNX Auto,16-05-2014,6305.05,6579.65,6229,6246.2,53.65,0.87,51467471,1527.04,28.48,5.22,1.04
CNX Bank,16-05-2014,14675.6,15742.05,14468.1,14853,616.45,4.33,103892859,8187.39,16.43,2.6,1.2
CNX Energy,16-05-2014,9589.95,9999.25,9402.4,9545.85,238.85,2.57,120193436,3225.52,14.57,1.99,1.7
CNX Finance,16-05-2014,5904.55,6282.15,5812.7,5924.35,179.65,3.13,111509628,8343.3,17.46,2.94,1.25
CNX FMCG,16-05-2014,18629.5,19215.1,17976.3,18140.55,-370.25,-2,37477582,1579.04,35.89,12.46,1.5
CNX IT,16-05-2014,9372.75,9493,8946.55,9111.4,-203,-2.18,17884167,2242.62,20.02,5.69,1.52
CNX Media,16-05-2014,1784.35,1823.5,1784.35,1804.65,31.6,1.78,11944796,135.05,32.92,3.86,0.87
CNX Metal,16-05-2014,2780.15,2880.35,2725.5,2778.35,67.95,2.51,125306683,2805.6,14.27,1.42,1.77
CNX MNC,16-05-2014,6700.55,6888.9,6645.15,6690.5,112.9,1.72,38450498,1226.7,34.91,6.32,1.36
CNX Pharma,16-05-2014,7817.5,7916.7,7682.35,7699.45,-117.55,-1.5,9881610,778.86,38.86,6.03,0.62
CNX PSU Bank,16-05-2014,3395.25,3635.55,3374.95,3469.75,188.85,5.76,124567795,4719.15,11.33,1.25,2.38
CNX Realty,16-05-2014,201.25,212.05,199.5,207.35,12.15,6.22,249130202,1333.94,49.22,1.06,0.9
CNX Consumption,16-05-2014,2768.85,2863.5,2728.25,2741,12,0.44,99254466,3834.58,27.16,4.61,1.19
CNX Commodities,16-05-2014,2682.4,2792.15,2666.3,2699.85,77.55,2.96,251687510,6724.83,14.03,1.8,1.87
CNX Dividend Opportunities,16-05-2014,1892.5,1975.55,1864.8,1882.4,36.35,1.97,334783781,7543.5,12.61,2.23,2.94
CNX Infrastructure,16-05-2014,2920.7,3012.55,2880.5,2918.9,97,3.44,384453236,5071.34,19.75,2.25,1.25
CNX PSE,16-05-2014,3323.95,3451.7,3271.15,3329.85,108.75,3.38,199831783,3485.72,11.3,1.97,2.83
CNX Service Sector,16-05-2014,8771.8,9163.85,8623.45,8723.85,128.65,1.5,266307082,13520.37,17.76,3.13,1.36
CNX Nifty Shariah,16-05-2014,-,-,-,1585.98,6.52,0.41,62555042,4766.03,19.41,3.67,1.22
CNX 500 Shariah,16-05-2014,-,-,-,1692.9,4.87,0.29,163909942,6638.15,20.71,3.94,1.15
CNX Low Volatility,16-05-2014,-,-,-,5185.95,38.71,0.75,159174678,8611.2,23.35,3.87,1.48
CNX Alpha Index,16-05-2014,-,-,-,5398.13,-10.53,-0.19,80562846,3802.76,20.36,3.28,0.78
CNX High Beta,16-05-2014,-,-,-,1736.28,91.89,5.59,787143238,15199.67,13.49,1.03,1.93
CNX DEFTY,16-05-2014,-,-,-,4240.22,90.26,2.17,-,-,-,-,-
CNX 100 Equal Weight,16-05-2014,-,-,-,8605.17,196.03,2.33,636727763,27927.24,17.18,2.46,1.51
LIX 15,16-05-2014,3177.35,3316.1,3130.45,3192.55,93.6,3.02,140565003,7487.62,18.12,2,0.96
CPSE,16-05-2014,2347.55,2458.25,2292,2338.8,71.9,3.17,55723340,1932.72,13.04,2.4,2.83
NV 20,16-05-2014,-,-,-,3402.13,50.92,1.52,139359784,10914.09,15.57,2.61,1.8
LIX15 Midcap,16-05-2014,-,-,-,2647.87,112.51,4.44,310914972,4292.77,10.77,1.58,1.62
CNX Shariah25,16-05-2014,-,-,-,2454.89,-5.64,-0.23,57421578,4992.34,21.27,5.09,1.27
India VIX,16-05-2014,36.765,36.765,21.7375,24.29,-12.47,-33.92,-,-,-,-,-
GSEC10 NSE Index,16-05-2014,-,-,-,1205.59,-1.49,-0.12,-,-,-,-,-
GSECBM NSE Index,16-05-2014,-,-,-,1169.84,-3.51,-0.3,-,-,-,-,-
