Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,20-05-2014,7309.95,7353.65,7247.7,7275.5,11.95,0.16,255333095,11139.51,20.21,3.46,1.33
CNX Nifty Junior,20-05-2014,15641.15,15662.1,15441.65,15527.9,38.65,0.25,168497809,4254.59,19.06,2.64,1.25
CNX 100,20-05-2014,7257.9,7267.05,7193.05,7221,12.75,0.18,423830904,15394.1,20.03,3.31,1.32
CNX 200,20-05-2014,3705.6,3714.9,3675,3691.3,11.65,0.32,1159034246,20580.88,19.98,3.11,1.33
CNX 500,20-05-2014,5804.9,5824.45,5762.25,5790.95,28.35,0.49,1666839382,24248.6,20.68,2.89,1.33
NIFTY Midcap 50,20-05-2014,3052.3,3078,3006.55,3032.45,14.7,0.49,515748155,5041.76,15.38,1.67,1.45
CNX Midcap,20-05-2014,10001.15,10086.6,9928.85,10002.7,94.3,0.95,547690725,6096.77,16.64,2.26,1.43
CNX Smallcap,20-05-2014,4589.15,4687.15,4577.7,4657.65,127.05,2.8,526434390,3174.83,144.25,1.25,1.64
CNX Nifty Dividend,20-05-2014,-,-,-,4.97,0,-,-,-,-,-,-
CNX Auto,20-05-2014,6264.6,6315.2,6215.85,6265.4,14.2,0.23,33998761,909.72,28.57,5.24,1.04
CNX Bank,20-05-2014,15351.65,15362.55,15087.7,15111.2,-110.95,-0.73,46750328,2988.83,16.78,2.64,1.18
CNX Energy,20-05-2014,10159.5,10166.35,9772.15,9798.7,-269,-2.67,78563869,1805.19,15.14,2.04,1.66
CNX Finance,20-05-2014,6165.85,6167.2,6090.1,6110.15,-7.6,-0.12,63346046,3654.1,18.07,3.03,1.21
CNX FMCG,20-05-2014,17577.65,17700.95,17356.4,17549.8,113.25,0.65,18399653,739.79,34.72,12.06,1.55
CNX IT,20-05-2014,8704.5,8906.8,8704.5,8878.9,203.8,2.35,16399854,1602.03,19.5,5.55,1.56
CNX Media,20-05-2014,1827.25,1918.65,1827.15,1907.35,87.5,4.81,23221843,237.54,34.71,4.08,0.82
CNX Metal,20-05-2014,2986,3048.7,2962.85,3022.1,61.85,2.09,98283205,2200.3,15.5,1.55,1.63
CNX MNC,20-05-2014,6757.2,6832,6732.65,6824.5,102.95,1.53,34031132,1013.05,35.59,6.44,1.34
CNX Pharma,20-05-2014,7401.65,7549.15,7385.45,7515.6,104,1.4,9136821,619.03,37.93,5.89,0.64
CNX PSU Bank,20-05-2014,3760.45,3762.95,3635.85,3666.65,-39.55,-1.07,57413471,1946.96,12.1,1.32,2.26
CNX Realty,20-05-2014,223.9,236.6,222.2,231.8,10.45,4.72,267198999,1357.53,55.02,1.19,0.8
CNX Consumption,20-05-2014,2752.25,2770.95,2736.5,2762.8,24.05,0.88,69434033,2425.54,27.38,4.64,1.18
CNX Commodities,20-05-2014,2876.45,2879.85,2821.2,2840.85,-8.5,-0.3,196384076,4598.39,14.92,1.89,1.78
CNX Dividend Opportunities,20-05-2014,1978.8,1979.25,1937.05,1943.95,-18.45,-0.94,192049513,4164.98,13.2,2.3,2.84
CNX Infrastructure,20-05-2014,3174.15,3180.7,3109.2,3147.8,9.7,0.31,366588174,4329.04,21.2,2.43,1.16
CNX PSE,20-05-2014,3654.95,3664.9,3536.95,3566.55,-51.5,-1.42,179483038,3058.84,12.26,2.11,2.64
CNX Service Sector,20-05-2014,8872.4,8916.3,8819.85,8866.15,60.15,0.68,171345371,6902.58,18.16,3.18,1.34
CNX Nifty Shariah,20-05-2014,-,-,-,1575.59,-4.09,-0.26,52166050,3283.9,19.25,3.73,1.19
CNX 500 Shariah,20-05-2014,-,-,-,1698.44,1.4,0.08,219516703,4933.28,20.81,3.97,1.14
CNX Low Volatility,20-05-2014,-,-,-,5255.16,25.82,0.49,94945785,4519.2,23.77,3.92,1.46
CNX Alpha Index,20-05-2014,-,-,-,5486.59,82.48,1.53,83865021,3630.9,20.55,3.33,0.77
CNX High Beta,20-05-2014,-,-,-,1908.68,19.57,1.04,702110768,9171.46,14.81,1.13,1.75
CNX DEFTY,20-05-2014,-,-,-,4291.31,-16.39,-0.38,-,-,-,-,-
CNX 100 Equal Weight,20-05-2014,-,-,-,8930.18,26.35,0.3,423830904,15394.1,17.9,2.55,1.45
LIX 15,20-05-2014,3326.25,3347.85,3294.05,3315.7,17.55,0.53,93814321,3684.43,18.82,2.08,0.93
CPSE,20-05-2014,2577.4,2583.6,2468.15,2477.45,-80.65,-3.15,35868995,1294.94,13.82,2.54,2.67
NV 20,20-05-2014,-,-,-,3438.95,-12.9,-0.37,97503931,5520.57,15.85,2.64,1.78
LIX15 Midcap,20-05-2014,-,-,-,2852.73,6.44,0.23,291290576,2649.79,11.6,1.71,1.5
CNX Shariah25,20-05-2014,-,-,-,2434.46,6.4,0.26,50930979,3235.2,21.09,5.04,1.29
India VIX,20-05-2014,20.63,21.13,16.17,19.23,-1.4,-6.77,-,-,-,-,-
GSEC10 NSE Index,20-05-2014,-,-,-,1205.44,1.52,0.13,-,-,-,-,-
GSECBM NSE Index,20-05-2014,-,-,-,1169.51,0.87,0.07,-,-,-,-,-
