Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,22-10-2014,7997.8,8005,7974.55,7995.9,68.15,.86,151104463,7301.77,20.65,3.39,1.32
CNX Nifty Junior,22-10-2014,17091.85,17181.2,17091.85,17162.55,183.8,1.08,65917673,1975.9,20.59,2.7,1.12
CNX 100,22-10-2014,7939.65,7951.25,7921.15,7942.95,70.3,.89,217022136,9277.67,20.64,3.26,1.29
CNX 200,22-10-2014,4074,4080.5,4064.45,4076.4,37,.92,426340742,11505.91,20.32,3.09,1.36
CNX 500,22-10-2014,6431.4,6441.7,6418.55,6436.55,58.4,.92,558154555,13081.81,21.23,2.95,1.34
NIFTY Midcap 50,22-10-2014,3193.6,3202.75,3180.6,3198.65,33.15,1.05,142917680,1967.27,16.48,1.73,1.29
CNX Midcap,22-10-2014,11405.3,11443.85,11392.5,11432.8,113.05,1,177172585,2811.46,17.96,2.31,1.71
CNX Smallcap,22-10-2014,4930.25,4947.15,4924.1,4941.7,50.6,1.03,90345835,871.86,34.9,1.28,1.51
CNX Nifty Dividend,22-10-2014,-,-,-,91.91,0,-,-,-,-,-,-
CNX Auto,22-10-2014,7844.95,7998.45,7844.1,7991.1,225.7,2.91,27762347,1316.87,37.71,6.12,.88
CNX Bank,22-10-2014,16570.4,16572.5,16365.6,16444.7,17.45,.11,22170074,1623.45,17.38,2.55,1.1
CNX Energy,22-10-2014,9371.45,9398.7,9335.85,9351.15,37.15,.4,37509241,1160.14,12.74,1.78,1.86
CNX Finance,22-10-2014,6637.4,6643.35,6566.45,6602.65,18.8,.29,29324585,1981.52,18.66,2.91,1.17
CNX FMCG,22-10-2014,19184.7,19221.45,19080.25,19120.9,6,.03,19446478,433.01,34.75,12.21,1.52
CNX IT,22-10-2014,10835.4,10835.4,10749.1,10767.4,75.05,.7,10032821,1000.12,20.13,6.31,1.34
CNX Media,22-10-2014,2102,2142.65,2092.65,2119.8,25.75,1.23,9287646,162.52,54.85,5.02,.87
CNX Metal,22-10-2014,2834.65,2838.05,2794.15,2824.25,18.75,.67,43288526,935.1,12.79,1.25,2.76
CNX MNC,22-10-2014,8355.4,8445.75,8348,8436.2,125.1,1.51,6700967,410.42,39.88,5.92,1.09
CNX Pharma,22-10-2014,10361.75,10474.85,10330.45,10452.45,167.85,1.63,5744717,490.68,32.48,7.37,.65
CNX PSU Bank,22-10-2014,3612.3,3615.9,3552.15,3571,-4.85,-.14,19735264,821.84,11.96,1.12,1.63
CNX Realty,22-10-2014,193.2,193.75,190.15,192.5,1.35,.71,70960083,451.07,29.19,.96,.98
CNX Consumption,22-10-2014,3234.7,3260.8,3234.35,3256.6,43.15,1.34,31900596,1743.17,31.37,4.96,1.07
CNX Commodities,22-10-2014,2793.6,2797.35,2774.8,2790.5,17.6,.63,85096031,2392.42,14.19,1.67,2.22
CNX Dividend Opportunities,22-10-2014,2102.2,2105.05,2089.95,2098.2,10.7,.51,73969244,2223.54,14.6,2.27,2.66
CNX Infrastructure,22-10-2014,3146.1,3162,3139.5,3154.1,37.1,1.19,107293505,1487.33,21.54,2.2,1.14
CNX PSE,22-10-2014,3689.6,3689.6,3632.7,3648.25,-14.85,-.41,62214097,1449.8,11.64,2.02,2.96
CNX Service Sector,22-10-2014,9929.6,9929.6,9848.3,9874.9,38.9,.4,62498243,3438.39,18.75,3.16,1.25
CNX Nifty Shariah,22-10-2014,-,-,-,1787.11,23.28,1.32,28579799,2366.52,18.93,3.13,1.03
CNX 500 Shariah,22-10-2014,-,-,-,1984.96,25.47,1.3,89719355,3924.76,21.93,3.6,.99
CNX Low Volatility,22-10-2014,-,-,-,6410.74,84.9,1.34,61136872,4227.81,23.72,4.5,1.39
CNX Alpha Index,22-10-2014,-,-,-,7334.58,97.06,1.34,63297264,1605.46,26.22,3.52,.6
CNX High Beta,22-10-2014,-,-,-,1734.2,9.78,.57,209331128,3351.55,12.86,.9,1.58
CNX DEFTY,22-10-2014,-,-,-,4524.48,43.05,.96,-,-,-,-,-
CNX 100 Equal Weight,22-10-2014,-,-,-,9837.5,106.01,1.09,217022136,9277.67,19.14,2.51,1.37
LIX 15,22-10-2014,3562.75,3568.45,3537.05,3556.65,31.75,.9,56050446,2058.02,17.51,1.91,1.11
CPSE,22-10-2014,2558.5,2558.5,2514.45,2526.4,-12.4,-.49,24663833,912.68,10.7,2.46,3.49
NV 20,22-10-2014,-,-,-,3740.88,21.65,.58,42865817,3145.7,15.83,2.56,1.6
LIX15 Midcap,22-10-2014,-,-,-,2840.57,22.8,.81,66526059,875.06,12.28,1.57,1.48
CNX Shariah25,22-10-2014,-,-,-,2966.74,46.83,1.6,26028581,2349.74,23.17,5.13,1.07
India VIX,22-10-2014,13.33,13.33,12.04,13.03,-.3,-2.25,-,-,-,-,-
NI15,22-10-2014,4642.3,4663.1,4631.8,4656.25,58.15,1.26,19370545,1954.35,27.31,8.67,1.23
