Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,21-10-2014,7906.15,7936.6,7874.35,7927.75,48.35,.61,163403385,8432.94,20.53,3.36,1.33
CNX Nifty Junior,21-10-2014,16896.3,17025.5,16880.35,16978.75,137.4,.82,95386787,2588.14,20.37,2.67,1.13
CNX 100,21-10-2014,7848.7,7880.05,7821.85,7872.65,50.35,.64,258790172,11021.09,20.51,3.23,1.3
CNX 200,21-10-2014,4024.6,4042.95,4013.6,4039.4,28.45,.71,497277111,13736.22,20.18,3.06,1.37
CNX 500,21-10-2014,6355.5,6384.7,6340.5,6378.15,43.35,.68,605555748,14997.93,21.08,2.92,1.35
NIFTY Midcap 50,21-10-2014,3144.6,3184.95,3144.6,3165.5,30.7,.98,173512975,2485.75,16.31,1.71,1.3
CNX Midcap,21-10-2014,11255.95,11353.1,11255.95,11319.75,89.3,.8,207459449,3395.27,17.74,2.29,1.73
CNX Smallcap,21-10-2014,4861.5,4906.65,4861.1,4891.1,39,.8,93545355,861.9,34.6,1.27,1.51
CNX Nifty Dividend,21-10-2014,-,-,-,91.91,0,-,-,-,-,-,-
CNX Auto,21-10-2014,7751.35,7792.55,7708,7765.4,39.65,.51,29000510,1161.11,36.64,5.95,.9
CNX Bank,21-10-2014,16281.95,16452.85,16269,16427.25,210.65,1.3,37131786,2498.99,17.51,2.54,1.1
CNX Energy,21-10-2014,9337.4,9364.85,9269.05,9314,-1.1,-.01,38139366,1160.81,12.69,1.77,1.87
CNX Finance,21-10-2014,6536.45,6595.35,6526.95,6583.85,71.4,1.1,47891253,2925.16,18.74,2.9,1.18
CNX FMCG,21-10-2014,19047.85,19159.6,18934.25,19114.9,80.8,.42,16738576,427.69,34.73,12.21,1.52
CNX IT,21-10-2014,10723.15,10748.8,10605.1,10692.35,19.25,.18,13374819,2078.44,19.99,6.27,1.35
CNX Media,21-10-2014,2067.5,2098.1,2062.7,2094.05,25.15,1.22,6054220,117.4,54.37,5.03,.88
CNX Metal,21-10-2014,2775.85,2824.75,2775.75,2805.5,51.55,1.87,48742383,1015.27,12.74,1.24,2.78
CNX MNC,21-10-2014,8199.5,8323.6,8195.15,8311.1,137.9,1.69,9029877,387.35,39.29,5.83,1.1
CNX Pharma,21-10-2014,10321.25,10359.5,10217.95,10284.6,-28.7,-.28,4420091,388.82,31.96,7.25,.67
CNX PSU Bank,21-10-2014,3575.25,3619.8,3553,3575.85,17.35,.49,31921230,1340.14,11.98,1.12,1.63
CNX Realty,21-10-2014,186.85,191.75,186.7,191.15,4.95,2.66,83579322,498.27,28.84,.95,.99
CNX Consumption,21-10-2014,3196.9,3216.3,3185.8,3213.45,27.8,.87,37729039,1606.44,30.95,4.89,1.08
CNX Commodities,21-10-2014,2772,2788.55,2762.6,2772.9,15.9,.58,92837441,2514.53,14.12,1.66,2.24
CNX Dividend Opportunities,21-10-2014,2079.85,2092.6,2073,2087.5,13.2,.64,99564141,2795.81,14.5,2.26,2.67
CNX Infrastructure,21-10-2014,3077.4,3119.75,3076.9,3117,55.15,1.8,117334560,1556.27,21.29,2.18,1.15
CNX PSE,21-10-2014,3648.05,3672,3627.1,3663.1,29.45,.81,68474616,1649.79,11.69,2.03,2.95
CNX Service Sector,21-10-2014,9782.6,9847.25,9764.45,9836,97.75,1,91811704,5556.49,18.75,3.14,1.26
CNX Nifty Shariah,21-10-2014,-,-,-,1763.82,12.94,.74,31511438,2320.96,18.71,3.09,1.05
CNX 500 Shariah,21-10-2014,-,-,-,1959.49,15.46,.8,96155191,4088.46,21.65,3.56,1
CNX Low Volatility,21-10-2014,-,-,-,6325.83,38.51,.61,55127196,4629.58,23.45,4.44,1.41
