Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,10-10-2014,7911,7924.05,7848.45,7859.95,-100.6,-1.26,142926893,8473.9,20.55,3.33,1.35
CNX Nifty Junior,10-10-2014,16921.7,16922.25,16672.6,16701.25,-307.9,-1.81,72610609,2042.35,20.12,2.64,1.14
CNX 100,10-10-2014,7854.55,7865.35,7785.5,7796.15,-106.3,-1.35,215537502,10516.25,20.48,3.21,1.31
CNX 200,10-10-2014,4031.5,4038.25,3996.4,4001.6,-54.7,-1.35,504573796,12913.5,20.14,3.04,1.31
CNX 500,10-10-2014,6377.95,6386.8,6323.35,6330.35,-86.05,-1.34,648267853,14752.32,21.08,2.9,1.3
NIFTY Midcap 50,10-10-2014,3152.9,3169.25,3107.5,3114.9,-60.95,-1.92,199276591,2353.28,16.04,1.7,1.33
CNX Midcap,10-10-2014,11354.65,11377,11218.05,11230.8,-177.1,-1.55,229821991,3087.49,17.63,2.29,1.3
CNX Smallcap,10-10-2014,4937.05,4962,4891.45,4912.95,-65.05,-1.31,123450330,1220.99,34.88,1.29,1.48
CNX Nifty Dividend,10-10-2014,-,-,-,87.15,0,-,-,-,-,-,-
CNX Auto,10-10-2014,7907.2,7907.2,7710.9,7732.35,-225.25,-2.83,45154485,1343.6,36.65,5.92,.9
CNX Bank,10-10-2014,15603.45,15628.75,15439.35,15453.8,-287.4,-1.83,24179823,1362.02,16.58,2.39,1.17
CNX Energy,10-10-2014,9308.7,9380.25,9202.05,9307.05,-61.95,-.66,33158341,948.13,12.73,1.77,1.87
CNX Finance,10-10-2014,6357.3,6357.3,6266.4,6272.3,-138.45,-2.16,25493124,1459.84,17.9,2.76,1.24
CNX FMCG,10-10-2014,19544.75,19574,19058.6,19083.7,-538.05,-2.74,9242197,306.45,34.66,12.32,1.52
CNX IT,10-10-2014,11065,11365.2,11001.65,11311.25,246.1,2.22,19764045,3412.03,21.96,6.66,1.27
