Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,24-07-2012,5128.8,5144,5103.25,5128.2,10.25,.2,116516931,4567.2,16.86,2.94,1.56
CNX Nifty Junior,24-07-2012,9978.8,10045.1,9946.95,10035.9,56.1,.56,78750673,1392.7,15.27,2.18,1.46
CNX 100,24-07-2012,5025.2,5041.1,5002.1,5029.15,12.85,.26,195267604,5959.9,16.59,2.79,1.54
CNX 200,24-07-2012,2593.75,2601.75,2581.9,2596.25,6.65,.26,367858566,7368.2,16.63,2.58,1.55
S&P CNX 500,24-07-2012,4074.95,4086.2,4057.65,4079.3,10.25,.25,476095214,8094.52,16.89,2.43,1.57
NIFTY Midcap 50,24-07-2012,2083.3,2095.05,2075.75,2089,5.6,.27,122062257,900.08,12.87,1.32,2.05
CNX Midcap,24-07-2012,7227.65,7266.05,7207.3,7262.85,35.05,.48,188874702,1542.77,15.09,1.7,1.81
CNX Smallcap,24-07-2012,3314.85,3331.9,3296.75,3318,6.35,.19,67905497,569.08,21.54,1.36,1.62
S&P CNX Nifty Dividend,24-07-2012,-,-,-,54.88,0,-,-,-,-,-,-
CNX Auto,24-07-2012,3765.8,3783.9,3743.55,3758.55,-4.65,-.12,29558274,676.27,18.94,3.75,2.22
CNX Bank,24-07-2012,10282.65,10349.45,10237.25,10299,24.4,.24,13191279,1028.9,13.85,2.42,1.24
CNX Energy,24-07-2012,7398.25,7432.2,7369.65,7414.1,43.3,.59,22198010,548.52,13.34,1.75,1.67
CNX Finance,24-07-2012,4197.2,4212.75,4174.5,4200.05,5.1,.12,26254501,1342.55,16.1,2.87,1.25
CNX FMCG,24-07-2012,12537,12693.35,12493,12682.75,232.2,1.86,25027361,999.24,31.63,11.61,1.49
CNX IT,24-07-2012,5598.6,5627.05,5560.55,5571.3,-37.9,-.68,19847481,615.04,15.98,4.53,2
CNX Media,24-07-2012,1295.35,1301.65,1289.4,1296.55,6.3,.49,33724958,89.64,39.9,3.74,1.26
CNX Metal,24-07-2012,2739.55,2758.1,2731.9,2745.25,4.75,.17,21756089,457.44,11.37,1.31,1.57
CNX MNC,24-07-2012,5124.7,5237.4,5124.3,5231.45,150.95,2.97,30486666,1194.86,32.08,4.06,1.23
CNX Pharma,24-07-2012,5269.55,5284.75,5222.2,5276.85,19.35,.37,5493525,324.4,46.02,4.87,1.15
CNX PSU Bank,24-07-2012,3114.7,3138.95,3099.05,3117.65,4.85,.16,10114829,539.27,7.51,1.44,2.24
CNX Realty,24-07-2012,218.5,219.4,216.05,217.9,-.55,-.25,45287147,322.64,22.62,.89,.64
CNX Consumption,24-07-2012,1906.7,1920.7,1903.9,1918.9,17,.89,66572807,2036.55,22.04,3.41,1.53
CNX Commodities,24-07-2012,2336.9,2349.45,2332,2341.65,9.05,.39,57181398,1217.11,13.62,1.67,1.69
CNX Dividend Opportunities,24-07-2012,1503.9,1514.65,1502.65,1511.8,12.05,.8,64116479,1606.79,11.71,2.68,2.62
CNX Infrastructure,24-07-2012,2352.8,2360.9,2325.65,2341.05,-7.95,-.34,97001226,936.49,17.63,1.97,1.25
CNX PSE,24-07-2012,2868.1,2883.6,2858.2,2875,12.65,.44,22867208,420.49,11.62,2.11,2.51
CNX Service Sector,24-07-2012,6117.85,6140.5,6083.55,6112.05,-5.15,-.08,59363757,2158.07,15.67,2.76,1.46
S&P CNX Nifty Shariah,24-07-2012,-,-,-,1109.81,5.11,.46,45223852,2281.63,16.67,3.24,1.75
S&P CNX 500 Shariah,24-07-2012,-,-,-,1196.38,6.22,.52,80842748,3140.45,17.86,3.43,1.61
S&P ESG India,24-07-2012,-,-,-,3370.89,12.67,.38,-,-,-,-,-
