Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,13-07-2012,5242.75,5267.15,5216.85,5227.25,-8,-.15,99045088,4451.9,17.2,2.99,1.53
CNX Nifty Junior,13-07-2012,10228.15,10277.35,10171.95,10185.95,-40.05,-.39,56238307,1283.3,15.6,2.21,1.44
CNX 100,13-07-2012,5139,5162.55,5115.25,5122.9,-9.7,-.19,155283395,5735.2,16.93,2.84,1.51
CNX 200,13-07-2012,2655.15,2667.9,2642.6,2646.35,-5.85,-.22,351594753,7062.18,16.98,2.63,1.52
S&P CNX 500,13-07-2012,4168.85,4189.85,4152.8,4156.75,-7.85,-.19,464482505,8053.83,17.25,2.48,1.54
NIFTY Midcap 50,13-07-2012,2156,2170.45,2144.25,2147.75,-7.95,-.37,138994812,922.85,13.24,1.36,2
CNX Midcap,13-07-2012,7451.65,7494.65,7423.6,7431.85,-19.4,-.26,189481802,1401.47,15.44,1.74,1.77
CNX Smallcap,13-07-2012,3398.5,3428.2,3390.6,3394.75,1.7,.05,103247518,903.78,22.42,1.39,1.59
S&P CNX Nifty Dividend,13-07-2012,-,-,-,48.92,0,-,-,-,-,-,-
CNX Auto,13-07-2012,3921.6,3945.3,3909.3,3919.35,-2.2,-.06,21135204,461.39,19.81,3.91,2.13
CNX Bank,13-07-2012,10654.9,10715.15,10568.75,10594.45,-21.85,-.21,12345028,1101.38,14.47,2.49,1.21
CNX Energy,13-07-2012,7465.6,7514.7,7451.35,7465.45,-9.35,-.13,17384372,476.26,13.04,1.76,1.66
CNX Finance,13-07-2012,4307.1,4332,4279.6,4289.65,-4.25,-.1,20802080,1306.4,16.67,2.94,1.22
CNX FMCG,13-07-2012,12473,12546.25,12445.95,12523.35,38.6,.31,10224182,548.35,32.73,11.46,1.51
CNX IT,13-07-2012,5736.3,5778.1,5698.75,5713.9,-23.75,-.41,28377166,1595.03,16.42,4.64,1.95
CNX Media,13-07-2012,1272.5,1296.05,1272.5,1281.3,9.3,.73,14060916,118.25,44.72,3.7,1.27
CNX Metal,13-07-2012,2873.15,2886.95,2828.3,2831.75,-32.85,-1.15,24889039,570.71,11.73,1.35,1.53
CNX MNC,13-07-2012,5175.85,5194.35,5142.45,5149.5,-19.6,-.38,12702561,374.6,33.84,4,1.25
CNX Pharma,13-07-2012,5260.55,5268,5242.15,5247.45,-3.65,-.07,3867741,186.73,42.08,4.84,1.16
CNX PSU Bank,13-07-2012,3317.25,3334.9,3269.4,3277.95,-36.2,-1.09,7534491,520.1,7.89,1.51,2.13
CNX Realty,13-07-2012,234.45,235.8,229.9,230.9,-3.15,-1.35,52122556,313.58,24.11,.95,.61
CNX Consumption,13-07-2012,1929.55,1939.2,1922.4,1925.15,-2.65,-.14,40173784,1116.05,22.64,3.43,1.53
CNX Commodities,13-07-2012,2399.55,2411.5,2380,2382.9,-14.15,-.59,55569796,1211.89,13.82,1.69,1.66
CNX Dividend Opportunities,13-07-2012,1529.4,1539.15,1528.9,1531.05,1.55,.1,38734244,745.09,12.01,2.71,2.58
CNX Infrastructure,13-07-2012,2441.55,2453.15,2422.75,2424.95,-9.05,-.37,101472523,746.78,18.39,2.04,1.2
CNX PSE,13-07-2012,2928.8,2946.45,2928.75,2936.7,6.45,.22,17991229,365.5,11.87,2.16,2.46
CNX Service Sector,13-07-2012,6292.5,6324.2,6256.2,6266.45,-10.55,-.17,53657211,3004.17,16.21,2.83,1.43
S&P CNX Nifty Shariah,13-07-2012,-,-,-,1119.91,-2.47,-.22,32207749,2252.01,16.65,3.27,1.74
S&P CNX 500 Shariah,13-07-2012,-,-,-,1202.5,-2.45,-.2,60476957,2927.34,17.74,3.44,1.6
S&P ESG India,13-07-2012,-,-,-,3466.99,-15.42,-.44,-,-,-,-,-
