Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,03-07-2012,5298.85,5317,5265.95,5287.95,9.35,.18,133117055,5161.82,17.54,3.03,1.51
CNX Nifty Junior,03-07-2012,10167.3,10292.7,10167.3,10285.1,123,1.21,90348529,1782.37,15.79,2.23,1.43
CNX 100,03-07-2012,5180.9,5202.1,5160,5180.9,17.2,.33,223465584,6944.19,17.25,2.87,1.5
CNX 200,03-07-2012,2673.6,2685.95,2664.65,2675.2,9.6,.36,459381340,8614.66,17.26,2.66,1.51
S&P CNX 500,03-07-2012,4192.35,4212.45,4181.85,4196.7,15.8,.38,623018975,9574.57,17.52,2.5,1.53
NIFTY Midcap 50,03-07-2012,2160,2178.8,2160,2176.65,18.3,.85,162562827,1282.9,13.41,1.38,1.97
CNX Midcap,03-07-2012,7424.55,7482.65,7424.55,7466.6,43.4,.58,244570678,1999.56,15.51,1.74,1.76
CNX Smallcap,03-07-2012,3392.15,3422.8,3388.9,3406.55,24.15,.71,120213443,863.6,22.5,1.39,1.58
S&P CNX Nifty Dividend,03-07-2012,-,-,-,43.31,0,-,-,-,-,-,-
CNX Auto,03-07-2012,3959.8,3978.4,3928.85,3949.45,5.5,.14,25507374,621.82,19.96,3.94,2.11
CNX Bank,03-07-2012,10460,10544.3,10444.3,10481.3,69.1,.66,18408890,1492.98,14.32,2.46,1.22
CNX Energy,03-07-2012,7590.2,7617.05,7545.5,7588.3,27.95,.37,22006225,596.26,13.28,1.79,1.63
CNX Finance,03-07-2012,4223.95,4263.85,4223.8,4245.65,38,.9,28055240,1793.02,16.56,2.9,1.24
CNX FMCG,03-07-2012,12454,12497.9,12315.55,12347.05,-108.9,-.87,18307575,679.97,32.27,11.3,1.53
CNX IT,03-07-2012,6152.5,6152.5,6064.7,6087.5,-33.4,-.55,30253021,655.96,18.38,4.95,1.83
CNX Media,03-07-2012,1282.35,1298.55,1282.35,1292.1,11.1,.87,21159235,148.21,45.17,3.74,1.26
CNX Metal,03-07-2012,2887.75,2917.05,2879.9,2905.8,22.9,.79,31551086,758.98,12.04,1.39,1.49
CNX MNC,03-07-2012,5237.3,5261.25,5218.15,5233.9,10.2,.2,21140492,665.21,34.39,4.06,1.23
CNX Pharma,03-07-2012,5236.95,5279.35,5229.5,5237.15,3.4,.06,5078519,330.72,41.99,4.83,1.16
CNX PSU Bank,03-07-2012,3299.9,3317,3291.4,3298.85,15.45,.47,11413583,744.93,7.94,1.52,2.12
CNX Realty,03-07-2012,228.75,233,228.75,232.55,4.55,2,61586510,491.05,24.3,.95,.6
CNX Consumption,03-07-2012,1947.9,1962.5,1947.6,1956.75,13.1,.67,68657305,1801.1,23,3.48,1.51
CNX Commodities,03-07-2012,2424.2,2435.35,2414.05,2430.75,14.55,.6,70703473,1648.54,14.09,1.73,1.63
CNX Dividend Opportunities,03-07-2012,1545.35,1554.95,1541.45,1545.95,2.15,.14,55186723,1354.14,12.12,2.74,2.56
CNX Infrastructure,03-07-2012,2447.35,2465.5,2440.2,2449.5,14.5,.6,139200717,1165.74,18.58,2.06,1.19
CNX PSE,03-07-2012,2932.5,2966.3,2932.5,2955.25,29.2,1,28483304,586.15,11.94,2.17,2.45
CNX Service Sector,03-07-2012,6352.65,6377.95,6332.6,6357.25,34.6,.55,72300375,2926.92,16.7,2.86,1.41
S&P CNX Nifty Shariah,03-07-2012,-,-,-,1156.43,-1.72,-.15,38685401,1936.4,17.47,3.37,1.68
S&P CNX 500 Shariah,03-07-2012,-,-,-,1233.25,.74,.06,88363577,2909.9,18.42,3.53,1.56
S&P ESG India,03-07-2012,-,-,-,3521.77,25.44,.73,-,-,-,-,-
