Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,11-07-2012,5315.25,5336.45,5300.25,5306.3,-39.05,-.73,113530679,5086.98,17.61,3.04,1.51
CNX Nifty Junior,11-07-2012,10317.15,10346.65,10271.85,10283.3,-37.1,-.36,63326222,1246.18,15.75,2.23,1.43
CNX 100,11-07-2012,5206.05,5225.5,5191.75,5196,-35.25,-.67,176856901,6333.17,17.3,2.88,1.49
CNX 200,11-07-2012,2688.05,2698.35,2680.95,2683.05,-16.7,-.62,391676638,7951.49,17.33,2.67,1.5
S&P CNX 500,11-07-2012,4219.05,4234.75,4208.4,4210.65,-25.15,-.59,516688198,9013.14,17.58,2.51,1.52
NIFTY Midcap 50,11-07-2012,2181.15,2186,2167.1,2170.1,-12.4,-.57,119883242,873.45,13.37,1.37,1.98
CNX Midcap,11-07-2012,7495.3,7523,7466.7,7472.6,-23.75,-.32,204489755,1513.95,15.52,1.75,1.76
CNX Smallcap,11-07-2012,3441.4,3464.5,3426.65,3429.6,-14.75,-.43,92310250,747.52,22.68,1.4,1.57
S&P CNX Nifty Dividend,11-07-2012,-,-,-,46.63,0,-,-,-,-,-,-
CNX Auto,11-07-2012,3988.55,3996.7,3957.15,3960.9,-45.6,-1.14,25896925,582.52,20.02,3.96,2.11
CNX Bank,11-07-2012,10701.6,10782.55,10692.95,10713.3,-38.25,-.36,18954956,1632.56,14.63,2.52,1.2
CNX Energy,11-07-2012,7485.05,7521.25,7450.95,7466.85,-77.75,-1.03,19162354,529.73,13.05,1.76,1.66
CNX Finance,11-07-2012,4327.05,4358.85,4324.95,4331.3,-19.5,-.45,26657353,1832.33,16.93,2.96,1.21
CNX FMCG,11-07-2012,12628,12636.95,12485.7,12499.15,-174.65,-1.38,13347556,503,32.67,11.44,1.51
CNX IT,11-07-2012,6034.55,6110.55,6021.7,6049.35,-7.15,-.12,34536992,1278.54,18.27,4.92,1.85
CNX Media,11-07-2012,1276,1290.05,1271.25,1279.5,-.3,-.02,15981386,94.55,44.66,3.69,1.28
CNX Metal,11-07-2012,2911.15,2935.05,2893.25,2898,-28.4,-.97,24950321,533.43,12.01,1.38,1.49
CNX MNC,11-07-2012,5235.35,5235.35,5188.5,5194.3,-53.7,-1.02,17419229,486.2,34.13,4.03,1.24
CNX Pharma,11-07-2012,5264.15,5275.25,5246.15,5255.65,-15.6,-.3,4302852,237.27,42.14,4.85,1.15
CNX PSU Bank,11-07-2012,3335.35,3374.75,3327.35,3337.6,-11.5,-.34,11678477,822.79,8.04,1.54,2.1
CNX Realty,11-07-2012,233.7,233.75,230.95,231.8,-2.35,-1,41913502,272.92,24.2,.95,.61
CNX Consumption,11-07-2012,1946.1,1949.75,1935.75,1937.4,-14.8,-.76,53060900,1283.71,22.79,3.45,1.52
CNX Commodities,11-07-2012,2409.45,2423.65,2402.2,2405,-16.6,-.69,59958797,1292.06,13.95,1.71,1.64
CNX Dividend Opportunities,11-07-2012,1538.9,1543.35,1533.55,1535.45,-7.5,-.49,48331031,1231.36,12.04,2.72,2.58
CNX Infrastructure,11-07-2012,2459.95,2478.25,2458.65,2467.1,-7.35,-.3,117724975,1029.37,18.71,2.08,1.18
CNX PSE,11-07-2012,2916.9,2930.35,2909.1,2917.65,-15.15,-.52,22931961,448.56,11.79,2.15,2.48
CNX Service Sector,11-07-2012,6407.3,6454.2,6404.9,6413.65,-27.3,-.42,73022505,3302.52,16.85,2.89,1.4
S&P CNX Nifty Shariah,11-07-2012,-,-,-,1142.31,-8.62,-.75,34484077,1968.4,17.25,3.33,1.7
S&P CNX 500 Shariah,11-07-2012,-,-,-,1221.47,-7.46,-.61,76761659,2851.13,18.23,3.49,1.58
S&P ESG India,11-07-2012,-,-,-,3524.63,-29.7,-.84,-,-,-,-,-
