Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,22/04/2015,8400.4,8449.95,8284.7,8429.7,51.95,0.62,176926942,10002.48,22.59,3.63,1.29
CNX Nifty Junior,22/04/2015,19456,19479,19116.45,19384.35,11.45,0.06,66613111,2843.18,22.75,2.93,1.09
CNX 100,22/04/2015,8443.5,8481.75,8324.9,8463.6,44.9,0.53,243540053,12845.66,22.61,3.5,1.26
CNX 200,22/04/2015,4370.55,4387.75,4309.4,4378.85,21.55,0.49,503375300,16345.18,23.26,3.35,1.29
CNX 500,22/04/2015,6928.3,6948.5,6836.65,6938,30,0.43,634738684,17796.3,24.2,3.2,1.27
NIFTY Midcap 50,22/04/2015,3362,3376.95,3301.55,3362.7,14.2,0.42,161786916,2074.87,14.43,1.52,2.19
CNX Midcap,22/04/2015,12897.1,12938.45,12711.45,12878.65,32.4,0.25,211329851,4527.89,21.2,2.41,1.53
CNX Smallcap,22/04/2015,5758.45,5787.8,5649.45,5734.05,-7.05,-0.12,163635738,1269.51,49.11,1.36,1.37
CNX Nifty Dividend,22/04/2015,-,-,-,0,0,-,-,-,-,-,-
CNX Auto,22/04/2015,8316.2,8317.7,8133.65,8280.3,-4.6,-0.06,27864258,1490.59,52.68,6.59,0.84
CNX Bank,22/04/2015,18196.85,18297.2,17798.65,18243.7,137.95,0.76,61974250,2452.83,19.06,2.86,0.98
CNX Energy,22/04/2015,8598.15,8634.95,8465.45,8548.2,-15.45,-0.18,25983706,848.1,12.33,1.6,2.03
CNX Finance,22/04/2015,7470.45,7532.35,7349.2,7504.9,67.75,0.91,60724110,2417.5,21.02,3.33,1.02
CNX FMCG,22/04/2015,20441.85,20614.75,20253.4,20538.6,109.3,0.54,15507343,890.03,47.9,13.65,1.32
CNX IT,22/04/2015,11552.5,11552.5,11345.1,11492,-66.4,-0.57,29316560,2475.39,21.01,6.44,1.25
CNX Media,22/04/2015,2128.65,2145.2,2078.4,2128.15,4.35,0.2,12010585,208.25,54.46,5.1,0.79
CNX Metal,22/04/2015,2446.3,2462.5,2423.65,2459.2,12.95,0.53,28607622,628.59,14.18,1.22,4
CNX MNC,22/04/2015,9743.15,9768.45,9577.45,9737.5,41.5,0.43,11856107,918.06,67.95,7.22,0.96
CNX Pharma,22/04/2015,12365.2,12490.95,12258.85,12431.35,147.35,1.2,18251956,1989.35,51.21,8.57,0.53
CNX PSU Bank,22/04/2015,3716.05,3741.3,3568.45,3653.25,-46.05,-1.24,50870304,969.97,11.88,1.15,1.59
CNX Realty,22/04/2015,216.1,218.25,211.85,215.35,0.05,0.02,69304613,473.73,29.17,1.05,0.94
CNX Consumption,22/04/2015,3393.5,3415,3349.55,3405.45,21.95,0.65,46928735,2355.66,32.64,5.31,1.02
CNX Commodities,22/04/2015,2678.75,2690.95,2652.55,2684.8,12.2,0.46,62085009,2041.12,14.63,1.67,2.57
CNX Dividend Opportunities,22/04/2015,2042.3,2050.55,2020.7,2045.9,10.2,0.5,88200377,2403.43,14.33,2.25,3.02
CNX Infrastructure,22/04/2015,3249.3,3293.9,3212.35,3285.45,44.65,1.38,97209499,1389.54,20.97,2.31,1.08
CNX PSE,22/04/2015,3514.25,3531.15,3470.75,3503.6,-3.9,-0.11,35112341,1041.94,12.46,2,3.45
CNX Service Sector,22/04/2015,10777.5,10814.2,10602.15,10790.85,39.75,0.37,123622474,5770.12,19.86,3.46,1.14
CNX Nifty Shariah,22/04/2015,-,-,-,1821.47,15.75,0.87,32789278,2905.58,19.38,3.07,1.03
CNX 500 Shariah,22/04/2015,-,-,-,2122.56,10.13,0.48,93829332,5172.65,23.32,3.79,0.92
CNX Low Volatility,22/04/2015,-,-,-,7191.91,14.04,0.2,75725239,6674.25,24.98,4.56,1.32
CNX Alpha Index,22/04/2015,-,-,-,8926.62,-49.18,-0.55,89715088,2054.57,52.88,5.45,1.74
CNX High Beta,22/04/2015,-,-,-,1803.23,6.89,0.38,257912478,4764.12,13.88,0.95,1.52
CNX DEFTY,22/04/2015,-,-,-,4649.75,36.14,0.78,-,-,-,-,-
CNX 100 Equal Weight,22/04/2015,-,-,-,10549.83,30.97,0.29,243540053,12845.66,18.72,2.34,1.43
LIX 15,22/04/2015,3814.15,3829.9,3729.05,3814.15,14,0.37,78830006,2606.97,18.15,1.72,1.18
CPSE,22/04/2015,2403.4,2413,2370.25,2391.15,-6.65,-0.28,14254711,548.65,13.08,2.41,3.98
NV 20,22/04/2015,-,-,-,3728.66,20.06,0.54,79821341,4388.5,16.3,2.73,1.8
LIX15 Midcap,22/04/2015,-,-,-,3084.3,14.42,0.47,62195190,899.78,9.67,1.4,1.72
CNX Shariah25,22/04/2015,-,-,-,3173.41,25.9,0.82,31212918,3086.24,25.57,4.76,0.96
India VIX,22/04/2015,17.03,18.3775,14.69,17.21,0.18,1.06,-,-,-,-,-
NI15,22/04/2015,4982.05,4998.75,4924.95,4988.35,12.1,0.24,32420490,3612.71,26.31,8.63,1.23
NIFTY TR 1X Inverse,22/04/2015,422.2,428,419.75,420.75,-2.55,-0.6,-,-,-,-,-
NIFTY TR 2X Leverage,22/04/2015,4213,4261.8,4098.4,4242.3,51.1,1.22,-,-,-,-,-
NIFTY PR 1X Inverse,22/04/2015,452.7,458.9,450.05,451.1,-2.75,-0.61,-,-,-,-,-
NIFTY PR 2x Leverage,22/04/2015,3667,3709.5,3567.25,3692.5,44.5,1.22,-,-,-,-,-
NSE Quality 30,22/04/2015,-,-,-,2139.77,4.13,0.19,63473429,5471.94,33.2,7.94,1.37
GSEC10 NSE Index,22/04/2015,-,-,-,1396.16,1.97,0.14,-,-,-,-,-
GSECBM NSE Index,22/04/2015,-,-,-,1338.24,1.99,0.15,-,-,-,-,-
NSE GSECBM Clean Price Index,22/04/2015,-,-,-,944.59,1.22,0.13,-,-,-,-,-
