Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,16/04/2015,8757.05,8760,8645.65,8706.7,-43.5,-0.5,149337173,8268.33,23.33,3.75,1.25
CNX Nifty Junior,16/04/2015,20381.85,20403.85,20020.65,20202.45,-133.6,-0.66,65252089,2878.82,23.71,3.06,1.05
CNX 100,16/04/2015,8808.75,8809.8,8690.05,8753.9,-45.95,-0.52,214589262,11147.15,23.39,3.62,1.22
CNX 200,16/04/2015,4564.3,4564.95,4501.7,4534.1,-25.05,-0.55,456548949,14412.73,24.08,3.47,1.24
CNX 500,16/04/2015,7233.85,7233.85,7134.5,7183.35,-40.85,-0.57,644051604,16465.23,25.06,3.31,1.23
NIFTY Midcap 50,16/04/2015,3530.2,3530.2,3465.4,3488.6,-36.6,-1.04,139198765,1747.31,14.95,1.58,2.11
CNX Midcap,16/04/2015,13592.4,13606,13357.3,13468.85,-95.65,-0.71,183562398,4069.74,22.17,2.51,1.46
CNX Smallcap,16/04/2015,6049.15,6059.45,5914.65,5952.2,-69.55,-1.15,210878439,1660.5,51.21,1.4,1.33
CNX Nifty Dividend,16/04/2015,-,-,-,0,0,-,-,-,-,-,-
CNX Auto,16/04/2015,8704.1,8730.15,8584.95,8666.4,-15.6,-0.18,25892974,1472.17,55.14,6.9,0.8
CNX Bank,16/04/2015,18731.65,18731.65,18504.7,18637.05,-79.25,-0.42,55609375,2228.76,19.47,2.92,0.96
CNX Energy,16/04/2015,8844.85,8942,8828.35,8910.65,72.6,0.82,26523054,991.64,13,1.67,1.95
CNX Finance,16/04/2015,7656.75,7656.9,7574.5,7634.8,-12.8,-0.17,57755853,2427.38,21.38,3.39,1.01
CNX FMCG,16/04/2015,21406.95,21457.35,21105.05,21287.8,-175.25,-0.82,11115595,614.34,49.64,14.15,1.27
CNX IT,16/04/2015,12187.55,12198.05,11947.05,12059,-95.55,-0.79,29861650,1837.11,21.78,6.76,1.19
CNX Media,16/04/2015,2241.5,2243.2,2198.55,2212.3,-26.05,-1.16,18765629,176.09,58.22,5.3,0.76
CNX Metal,16/04/2015,2471.4,2478.3,2443.55,2464.4,-2.6,-0.11,26878094,624.74,14.21,1.23,4
CNX MNC,16/04/2015,10285.5,10291.65,10130.5,10202.45,-65.1,-0.63,11113322,687.48,71.2,7.56,0.91
CNX Pharma,16/04/2015,13489.65,13494.55,13135.3,13248.65,-232.3,-1.72,11603987,1466.19,54.58,9.13,0.49
