Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,13-01-2014,6189.55,6288.2,6189.55,6272.75,101.3,1.64,135009945,5984.02,18.55,2.98,1.49
CNX Nifty Junior,13-01-2014,12582.15,12676.35,12517.4,12558.25,-12.2,-.1,67682492,1649.83,15.57,2.27,1.42
CNX 100,13-01-2014,6103.7,6183.55,6103.7,6171.25,83.5,1.37,202692437,7633.86,18.02,2.84,1.48
CNX 200,13-01-2014,3099.25,3136.05,3099.25,3129.85,37.85,1.22,359308658,9072.29,17.96,2.63,1.52
CNX 500,13-01-2014,4825.1,4877.8,4825.1,4869.95,56,1.16,473319730,9980.97,18.79,2.45,1.52
NIFTY Midcap 50,13-01-2014,2217.5,2235.5,2201.05,2215.4,-.9,-.04,130860484,1340.64,12.44,1.26,1.75
CNX Midcap,13-01-2014,7813.5,7872.4,7773,7800.25,-13.75,-.18,160924423,2032.32,14.36,1.65,1.78
CNX Smallcap,13-01-2014,3374.25,3414.95,3369.95,3384.2,10.65,.32,104291834,700.22,44.71,.95,1.8
CNX Nifty Dividend,13-01-2014,-,-,-,84.03,0,-,-,-,-,-,-
CNX Auto,13-01-2014,5185.1,5239.55,5185.1,5210.65,45,.87,42677968,932.1,27.6,4.43,1.25
CNX Bank,13-01-2014,10814.65,11070.2,10814.65,11021.6,216.3,2,26061661,1477.92,12.79,1.91,1.66
CNX Energy,13-01-2014,7731,7829.35,7731,7812.95,143.6,1.87,26749830,619.93,11.37,1.62,2.08
CNX Finance,13-01-2014,4544.6,4651.75,4544.6,4634.65,93.35,2.06,25382571,1452.11,14.48,2.31,1.6
CNX FMCG,13-01-2014,17003.85,17088.2,16928.35,16990.75,21.05,.12,10116347,467.54,35.31,11.38,1.62
CNX IT,13-01-2014,9831.55,10080.95,9831.55,10060.15,277.45,2.84,17284944,1885.01,24.45,7.01,1.03
CNX Media,13-01-2014,1832.85,1854.6,1827.65,1837.9,5.35,.29,4282202,50.64,33.71,4.03,.95
CNX Metal,13-01-2014,2389,2408,2375.45,2388.55,-1.05,-.04,21827928,458.7,14.9,1.24,2.01
CNX MNC,13-01-2014,6076.6,6089.8,6007,6040.9,-26.45,-.44,23275302,828.79,38.13,5.6,1.6
CNX Pharma,13-01-2014,7880.1,7910.65,7747.85,7828.35,-52,-.66,15118231,833.33,50.42,6.2,.66
CNX PSU Bank,13-01-2014,2385.65,2421.15,2374,2411.25,31.95,1.34,24527117,667.56,6.62,.8,3.71
CNX Realty,13-01-2014,173.2,174.9,171.4,173.75,1.35,.78,52875873,210.8,28.83,.82,1.1
CNX Consumption,13-01-2014,2531.45,2544.85,2522.1,2531.45,-.55,-.02,28011414,1124.45,26.79,4.22,1.33
CNX Commodities,13-01-2014,2206,2224.4,2203.05,2216.15,14.75,.67,46383053,1154.12,11.34,1.47,2.28
CNX Dividend Opportunities,13-01-2014,1570.95,1581.4,1570.95,1577.7,9.95,.63,57759767,1225.13,10.71,1.93,3.44
CNX Infrastructure,13-01-2014,2305.45,2335.35,2305.45,2326.75,17.25,.75,79965867,926.36,16.11,1.79,1.56
CNX PSE,13-01-2014,2566.8,2595.95,2566.8,2591.15,35.25,1.38,34651770,507.65,8.48,1.56,3.6
CNX Service Sector,13-01-2014,7621.05,7791.45,7621.05,7767.9,161.8,2.13,68440785,3779.02,16.77,2.81,1.42
CNX Nifty Shariah,13-01-2014,-,-,-,1466.66,21.32,1.47,19912559,1673.91,19.61,3.49,1.25
CNX 500 Shariah,13-01-2014,-,-,-,1545.6,14.6,.95,66749159,2419.74,20.54,3.71,1.21
CNX Low Volatility,13-01-2014,-,-,-,4755.43,13.86,.29,38784593,2322.93,19.44,3.17,1.49
CNX Alpha Index,13-01-2014,-,-,-,4971.36,37.08,.75,46420273,2367.74,23.15,4.04,.71
CNX High Beta,13-01-2014,-,-,-,1284.77,5.04,.39,190713894,2652.38,13.37,.78,2.49
CNX DEFTY,13-01-2014,-,-,-,3533.02,80.39,2.33,-,-,-,-,-
CNX 100 Equal Weight,13-01-2014,-,-,-,7196.28,28.38,.4,202692437,7633.86,13.56,1.97,1.82
LIX 15,13-01-2014,2527.5,2553.55,2516.25,2539.7,18.9,.75,60762856,1682.11,13.29,1.39,1.59
