Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,17-01-2014,6306.25,6327.1,6246.35,6261.65,-57.25,-.91,167719501,7895.92,18.45,2.97,1.5
CNX Nifty Junior,17-01-2014,12481.85,12507.7,12300.85,12337.2,-153.2,-1.23,80466118,1747.17,15.3,2.23,1.44
CNX 100,17-01-2014,6193.4,6211.3,6130.9,6145.35,-59.2,-.95,248185619,9643.09,17.89,2.83,1.49
CNX 200,17-01-2014,3139.05,3148.15,3106.35,3113.2,-31.45,-1,381717919,10879.71,17.82,2.62,1.53
CNX 500,17-01-2014,4883.45,4896.55,4832.95,4841.3,-50.1,-1.02,490382017,11779.72,18.63,2.43,1.53
NIFTY Midcap 50,17-01-2014,2225.85,2234.2,2191.15,2196.7,-29.2,-1.31,112349878,1231.9,12.34,1.25,1.76
CNX Midcap,17-01-2014,7812.6,7836.1,7714.3,7727.5,-88.6,-1.13,129249237,1670.1,14.23,1.63,1.79
CNX Smallcap,17-01-2014,3367.45,3377.1,3293.1,3298.7,-72.8,-2.16,92855682,677.91,43.58,.93,1.84
CNX Nifty Dividend,17-01-2014,-,-,-,84.03,0,-,-,-,-,-,-
CNX Auto,17-01-2014,5188.55,5245.9,5186.35,5197.85,-2.55,-.05,19384820,629.66,27.58,4.41,1.25
CNX Bank,17-01-2014,11080.1,11081.95,10893.75,10911.35,-181.2,-1.63,30586938,1967.21,12.64,1.89,1.68
CNX Energy,17-01-2014,7822.8,7902,7792.95,7822.5,-.9,-.01,36554618,870.48,11.39,1.62,2.08
CNX Finance,17-01-2014,4681,4692.25,4606.45,4612.95,-79.25,-1.69,38132807,2211.27,14.41,2.3,1.61
CNX FMCG,17-01-2014,16958.05,17022.2,16855.6,16923.85,-18.2,-.11,13811184,554.94,35.18,11.34,1.62
CNX IT,17-01-2014,10072.85,10078.95,9867.8,9884.35,-243.4,-2.4,19123291,2872.44,23.73,6.89,1.04
CNX Media,17-01-2014,1770.8,1788.15,1752.7,1759.9,-10,-.57,7873693,95.25,32.28,3.86,.99
CNX Metal,17-01-2014,2426.4,2443,2394.8,2404.75,-17.05,-.7,30147171,665.3,14.79,1.23,2.02
CNX MNC,17-01-2014,6048.25,6094.35,6034.25,6047.45,-10.55,-.17,16999845,505.45,38.17,5.6,1.6
CNX Pharma,17-01-2014,7812.6,7877.45,7788.35,7816.1,-.7,-.01,8206817,494.56,50.34,6.19,.66
CNX PSU Bank,17-01-2014,2428.9,2444.4,2387.8,2392.6,-40.5,-1.66,15587578,471.88,6.56,.8,3.74
CNX Realty,17-01-2014,174.35,175.5,169.3,169.7,-4.5,-2.58,48134982,227.49,28.16,.8,1.12
CNX Consumption,17-01-2014,2510.85,2525.85,2500.35,2508.45,-3.55,-.14,53892602,1544.22,26.54,4.18,1.34
CNX Commodities,17-01-2014,2232.3,2249.95,2218.45,2226.05,-5.75,-.26,64827009,1626.09,11.33,1.47,2.28
CNX Dividend Opportunities,17-01-2014,1585.05,1594.05,1576.45,1579.6,-6.9,-.43,67308663,1501.19,10.67,1.92,3.45
CNX Infrastructure,17-01-2014,2324.85,2335.85,2303.55,2315.9,-15.05,-.65,111566877,1355.41,16.03,1.79,1.57
CNX PSE,17-01-2014,2594.4,2622.95,2589.95,2597.2,-3.05,-.12,54535212,898.55,8.43,1.55,3.62
CNX Service Sector,17-01-2014,7805.1,7812.8,7674.75,7688.25,-142.5,-1.82,110442410,5870.42,16.53,2.78,1.43
CNX Nifty Shariah,17-01-2014,-,-,-,1454.72,-19.67,-1.33,28859075,2432.39,19.32,3.46,1.26
CNX 500 Shariah,17-01-2014,-,-,-,1527.91,-20.84,-1.35,67602138,3287.28,20.21,3.66,1.22
CNX Low Volatility,17-01-2014,-,-,-,4729.66,-29.91,-.63,68502599,3877.22,19.3,3.14,1.51
CNX Alpha Index,17-01-2014,-,-,-,4874.72,-73.05,-1.48,66073329,3045.68,22.56,3.96,.73
CNX High Beta,17-01-2014,-,-,-,1271.29,-25.58,-1.97,197512916,2782.75,13.22,.77,2.51
CNX DEFTY,17-01-2014,-,-,-,3536.48,-21.81,-.61,-,-,-,-,-
CNX 100 Equal Weight,17-01-2014,-,-,-,7154.26,-62.76,-.87,248185619,9643.09,13.46,1.95,1.83
LIX 15,17-01-2014,2534.25,2548.1,2507.05,2514.3,-22.95,-.9,71108242,1823.17,13.16,1.37,1.61
