Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,02-01-2014,6301.25,6358.3,6211.3,6221.15,-80.5,-1.28,158132556,5249.79,18.46,2.95,1.5
CNX Nifty Junior,02-01-2014,12987.7,13088.95,12696.95,12717.8,-269.25,-2.07,91550952,2172.29,15.73,2.29,1.4
CNX 100,02-01-2014,6227.3,6279.55,6131.05,6140.25,-87.3,-1.4,249683508,7422.08,17.97,2.83,1.49
CNX 200,02-01-2014,3163.15,3189.1,3113.2,3117.85,-45.05,-1.42,560806654,9669.69,17.93,2.62,1.52
CNX 500,02-01-2014,4922.5,4961.45,4842.55,4848.95,-72.3,-1.47,785294354,11279.91,18.74,2.44,1.52
NIFTY Midcap 50,02-01-2014,2323.9,2344.05,2255.2,2263.1,-58.95,-2.54,228612403,2204.83,12.64,1.28,1.72
CNX Midcap,02-01-2014,8119.3,8181.25,7928.45,7941.4,-172.6,-2.13,261577828,2760.49,14.56,1.67,1.75
CNX Smallcap,02-01-2014,3471.05,3506.05,3370.3,3375.3,-86.3,-2.49,219749974,1514.42,43.74,.94,1.82
CNX Nifty Dividend,02-01-2014,-,-,-,84.03,0,-,-,-,-,-,-
CNX Auto,02-01-2014,5289.55,5326.35,5241.55,5253.55,-39.1,-.74,48679556,839.67,27.82,4.46,1.24
CNX Bank,02-01-2014,11383.8,11578.9,11150.2,11183.2,-202.4,-1.78,39939709,2100.25,12.95,1.93,1.64
CNX Energy,02-01-2014,7947.25,7999,7792.4,7809.6,-122.1,-1.54,39311025,598.87,11.37,1.62,2.08
CNX Finance,02-01-2014,4734.95,4808.4,4648.95,4665,-72.6,-1.53,38524559,1866.56,14.56,2.32,1.59
CNX FMCG,02-01-2014,17036.6,17159.15,16703,16719.6,-330.85,-1.94,9511053,472.56,34.74,11.2,1.64
CNX IT,02-01-2014,9475.3,9546.3,9445.55,9478.35,15.55,.16,12622275,737.18,23.56,6.61,1.09
CNX Media,02-01-2014,1796.35,1823.95,1772.6,1779.2,-16,-.89,8384060,110.25,32.63,3.9,.98
CNX Metal,02-01-2014,2491.55,2531.95,2444.4,2453.3,-40.5,-1.62,33674323,758.4,15.31,1.27,1.95
CNX MNC,02-01-2014,6234.85,6314.15,6167.2,6180.95,-67.25,-1.08,35213649,760.04,39.01,5.72,1.57
CNX Pharma,02-01-2014,7662.3,7744.2,7611.15,7625.1,-42.2,-.55,6707261,388.76,49.11,6.04,.68
CNX PSU Bank,02-01-2014,2577.65,2644.3,2510.75,2521.45,-51.85,-2.01,50945530,1338.41,6.83,.82,3.6
CNX Realty,02-01-2014,189.65,191.55,183.4,183.75,-5.4,-2.85,81813225,402.12,30.5,.87,1.04
CNX Consumption,02-01-2014,2588.65,2602.75,2542.1,2544.65,-45.35,-1.75,40606313,1534.21,27.06,4.25,1.32
CNX Commodities,02-01-2014,2307.3,2320.1,2255.5,2261.25,-45.55,-1.97,63318305,1378.82,11.59,1.5,2.22
CNX Dividend Opportunities,02-01-2014,1625.05,1635.95,1591.85,1593.65,-29.25,-1.8,117905760,1781.13,10.78,1.94,3.41
CNX Infrastructure,02-01-2014,2495.5,2506.6,2415.25,2423.7,-69.25,-2.78,132360592,1466.29,16.78,1.87,1.5
CNX PSE,02-01-2014,2650.25,2664.5,2588.15,2591.9,-50.5,-1.91,58087247,654.12,8.49,1.56,3.6
CNX Service Sector,02-01-2014,7726.55,7811.55,7630.4,7645.75,-77.45,-1,107890878,3715.88,16.6,2.76,1.44
CNX Nifty Shariah,02-01-2014,-,-,-,1436.94,-15.11,-1.04,17684288,1199.13,19.21,3.42,1.27
CNX 500 Shariah,02-01-2014,-,-,-,1524.37,-17.61,-1.14,88813009,2180.92,20.26,3.66,1.23
CNX Low Volatility,02-01-2014,-,-,-,4755.4,-47.12,-.98,48368197,2082.05,19.16,2.71,1.62
CNX Alpha Index,02-01-2014,-,-,-,4889.98,-68.25,-1.38,43619292,1640.15,28.72,4.14,.65
CNX High Beta,02-01-2014,-,-,-,1323.48,-49.31,-3.59,372788662,4255.62,15.17,.76,2.32
CNX DEFTY,02-01-2014,-,-,-,3482.33,-43.26,-1.23,-,-,-,-,-
CNX 100 Equal Weight,02-01-2014,-,-,-,7303.26,-149.49,-2.01,249683508,7422.08,13.72,1.99,1.8
LIX 15,02-01-2014,2659.45,2698.5,2614.1,2621.9,-37.1,-1.4,89248091,2672.04,13.79,1.43,1.53
