Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,30-01-2014,6067,6082.85,6027.25,6073.7,-46.55,-.76,208061426,7694.04,17.65,2.87,1.54
CNX Nifty Junior,30-01-2014,11852.55,11852.55,11704.25,11729.65,-231.15,-1.93,131392018,3120.33,14.53,2.13,1.51
CNX 100,30-01-2014,5946.7,5950.6,5902.9,5943,-56.2,-.94,339453444,10814.37,17.11,2.73,1.54
CNX 200,30-01-2014,3009.4,3010.4,2986.65,3006.6,-29.2,-.96,578286343,12623.23,16.97,2.53,1.58
CNX 500,30-01-2014,4680.9,4680.9,4645.25,4675.1,-45.5,-.96,683730592,13386.93,17.8,2.35,1.58
NIFTY Midcap 50,30-01-2014,2086.15,2090.8,2065.2,2075.2,-31.45,-1.49,231894031,2289.85,11.76,1.19,1.85
CNX Midcap,30-01-2014,7415.2,7419.95,7346.7,7371.55,-102.55,-1.37,250546493,2879.14,13.67,1.56,1.87
CNX Smallcap,30-01-2014,3150.95,3150.95,3113.65,3127.95,-50.15,-1.58,123043008,755.49,39.01,.88,1.92
CNX Nifty Dividend,30-01-2014,-,-,-,86.21,0,-,-,-,-,-,-
CNX Auto,30-01-2014,4994.5,5046.25,4963.6,5021.25,10.35,.21,32284506,1083.15,26.88,4.22,1.3
CNX Bank,30-01-2014,10287.85,10314.25,10101.2,10153.15,-284.6,-2.73,47851105,2211.33,11.55,1.76,1.8
CNX Energy,30-01-2014,7474.55,7489.05,7437.35,7450.2,-72.65,-.97,48268765,996.59,10.84,1.54,2.18
CNX Finance,30-01-2014,4399.75,4418.4,4349.7,4384.35,-79.45,-1.78,44610076,2307.19,13.45,2.19,1.69
CNX FMCG,30-01-2014,16740,16797.75,16509.3,16763.35,-141.55,-.84,21371669,1219.44,33.62,11.22,1.64
CNX IT,30-01-2014,9860.25,9903.05,9771.55,9878.75,-17.95,-.18,9614272,1105.81,22.98,6.78,1.04
CNX Media,30-01-2014,1663.75,1675.9,1651.3,1655.15,-26.15,-1.56,10314703,171.65,30.77,3.59,1.06
CNX Metal,30-01-2014,2284.85,2289.4,2237.4,2252,-60.7,-2.62,45742766,923.46,13.95,1.15,2.16
CNX MNC,30-01-2014,5813.3,5815.2,5755.7,5790.8,-65.75,-1.12,31914898,868.63,37.01,5.36,1.67
CNX Pharma,30-01-2014,7703.05,7705.3,7619.25,7683.45,-32.75,-.42,11886253,676.49,49.89,6.09,.67
CNX PSU Bank,30-01-2014,2185.45,2185.45,2124.4,2127.85,-90.65,-4.09,40707134,1034.69,5.87,.71,4.17
CNX Realty,30-01-2014,153.05,153.5,149.85,151.5,-4.4,-2.82,86597447,298.04,25.14,.71,1.26
CNX Consumption,30-01-2014,2435.05,2435.05,2412.4,2430.5,-20.8,-.85,66402055,2774.65,25.51,4.05,1.38
CNX Commodities,30-01-2014,2125.45,2126.7,2104.75,2111.3,-33.5,-1.56,103645552,2061.59,10.8,1.39,2.41
CNX Dividend Opportunities,30-01-2014,1513.35,1513.5,1502.35,1506.3,-18.5,-1.21,93723683,1917.93,10.14,1.84,3.61
CNX Infrastructure,30-01-2014,2216.65,2233.75,2212.75,2229.7,-8.85,-.4,169267470,1671.42,15.21,1.72,1.63
CNX PSE,30-01-2014,2506.6,2524.4,2499.8,2512.7,-15.35,-.61,86144128,1147.05,8.13,1.5,3.74
CNX Service Sector,30-01-2014,7439.65,7456.8,7377.45,7437.3,-72.9,-.97,135322080,4912.24,15.69,2.68,1.48
CNX Nifty Shariah,30-01-2014,-,-,-,1425.21,-4.98,-.35,38681599,2434.19,18.61,3.37,1.28
CNX 500 Shariah,30-01-2014,-,-,-,1495.79,-6.17,-.41,98113868,3536.14,19.51,3.56,1.25
CNX Low Volatility,30-01-2014,-,-,-,4596.76,-33.28,-.72,75823891,3638.41,18.79,3.05,1.55
CNX Alpha Index,30-01-2014,-,-,-,4828.95,-41.48,-.85,86157603,3676.02,21.46,3.88,.74
CNX High Beta,30-01-2014,-,-,-,1135.86,-37.1,-3.16,326461018,4050.13,11.73,.7,2.74
CNX DEFTY,30-01-2014,-,-,-,3354.73,-54.68,-1.6,-,-,-,-,-
CNX 100 Equal Weight,30-01-2014,-,-,-,6815.32,-95.21,-1.38,339453444,10814.37,12.83,1.87,1.91
LIX 15,30-01-2014,2386.05,2386.05,2335.1,2353.1,-59.75,-2.48,88405503,2924.35,12.25,1.28,1.72
