Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,09-01-2014,6181.7,6188.05,6148.25,6168.35,-6.25,-.1,150064466,5908.02,18.3,2.93,1.52
CNX Nifty Junior,09-01-2014,12712.45,12739.6,12577.8,12604.75,-105.85,-.83,69430063,1768.91,15.59,2.27,1.42
CNX 100,09-01-2014,6107,6113.55,6069.7,6087.75,-13.15,-.22,219494529,7676.93,17.82,2.8,1.5
CNX 200,09-01-2014,3106.4,3110,3085.65,3094.95,-8.05,-.26,403507363,9574.71,17.79,2.6,1.54
CNX 500,09-01-2014,4839.4,4844.9,4806.25,4820.15,-13.4,-.28,575010999,10672.93,18.63,2.42,1.53
NIFTY Midcap 50,09-01-2014,2270.6,2276.55,2232.35,2241.05,-27.65,-1.22,141320430,1551.34,12.51,1.27,1.74
CNX Midcap,09-01-2014,7959.65,7974.3,7864.25,7891.15,-60.85,-.77,173624892,2503.37,14.47,1.66,1.76
CNX Smallcap,09-01-2014,3446.1,3455.95,3387.4,3394.45,-36.3,-1.06,146458445,866,44.32,.95,1.8
CNX Nifty Dividend,09-01-2014,-,-,-,84.03,0,-,-,-,-,-,-
CNX Auto,09-01-2014,5268.35,5269.4,5203.75,5219.1,-32.5,-.62,37665967,764.47,27.64,4.43,1.25
CNX Bank,09-01-2014,11068.9,11090.25,10925.15,10970.45,-83.25,-.75,29447231,1873.82,12.7,1.89,1.67
CNX Energy,09-01-2014,7594.3,7662.15,7565.1,7649.7,64.35,.85,33680261,626.73,11.14,1.58,2.12
CNX Finance,09-01-2014,4629.8,4634,4583.15,4595.75,-30.6,-.66,35622626,1984.61,14.35,2.29,1.62
CNX FMCG,09-01-2014,16834.6,16834.6,16668.75,16745.35,-91.65,-.54,9667467,420.94,34.79,11.22,1.64
CNX IT,09-01-2014,9546.9,9606,9518.4,9575.85,44.3,.46,20161855,1499.95,23.8,6.67,1.08
CNX Media,09-01-2014,1810.9,1869.3,1810.65,1825.85,3.25,.18,13340136,187.99,33.48,4.01,.96
CNX Metal,09-01-2014,2404.9,2434.45,2395.3,2422.5,24.6,1.03,36836298,739.1,15.12,1.26,1.98
CNX MNC,09-01-2014,6167.9,6193.5,6120.55,6134.05,-19.6,-.32,23122871,684.33,38.72,5.68,1.58
CNX Pharma,09-01-2014,7819.25,7871.3,7807.6,7861.85,55.25,.71,8685724,639.17,50.63,6.23,.66
CNX PSU Bank,09-01-2014,2459.25,2473.55,2412.2,2421.35,-39.25,-1.6,30040579,773.67,6.56,.79,3.75
CNX Realty,09-01-2014,179.9,180.95,174.6,175.25,-4.6,-2.56,40930916,203.63,29.08,.83,1.09
CNX Consumption,09-01-2014,2551.45,2553.15,2532.05,2534.65,-15.25,-.6,32342919,1302.86,26.96,4.23,1.32
CNX Commodities,09-01-2014,2208.9,2223.6,2202.8,2219.5,13.4,.61,66509799,1487.97,11.38,1.47,2.26
CNX Dividend Opportunities,09-01-2014,1582.85,1583.85,1574.8,1579.15,-1.25,-.08,82372322,1578.9,10.7,1.92,3.44
CNX Infrastructure,09-01-2014,2362.75,2371.2,2332.1,2336,-26.8,-1.13,97092531,1183.11,16.17,1.8,1.56
CNX PSE,09-01-2014,2544.35,2572.6,2538.4,2569.25,31.95,1.26,47634615,689.41,8.41,1.55,3.63
CNX Service Sector,09-01-2014,7615.7,7631.55,7573.15,7598.6,-11.1,-.15,84433478,3918.28,16.5,2.74,1.45
CNX Nifty Shariah,09-01-2014,-,-,-,1438.19,.33,.02,18899153,1460.93,19.23,3.43,1.27
CNX 500 Shariah,09-01-2014,-,-,-,1526.39,-2.21,-.14,86653698,2389.68,20.28,3.66,1.22
CNX Low Volatility,09-01-2014,-,-,-,4770.63,-9.96,-.21,46500646,2347.09,19.22,2.72,1.61
CNX Alpha Index,09-01-2014,-,-,-,4941.53,-12.71,-.26,43948115,2074.56,29.03,4.19,.64
CNX High Beta,09-01-2014,-,-,-,1301.69,-23.19,-1.75,226914076,3317.42,14.92,.75,2.36
CNX DEFTY,09-01-2014,-,-,-,3437.27,-.05,0,-,-,-,-,-
CNX 100 Equal Weight,09-01-2014,-,-,-,7219.25,-40.93,-.56,219494529,7676.93,13.56,1.97,1.82
LIX 15,09-01-2014,2575.9,2578.75,2534.8,2546.4,-27.55,-1.07,72959900,2137.6,13.39,1.39,1.58
