Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,21-01-2014,6320.15,6330.3,6297.9,6313.8,9.85,.16,141728380,5831.26,18.38,2.99,1.48
CNX Nifty Junior,21-01-2014,12489.45,12545.1,12463.9,12484,12.75,.1,63086453,1497.64,15.4,2.25,1.43
CNX 100,21-01-2014,6205.55,6217.85,6185.4,6199.85,9.2,.15,204814833,7328.9,17.86,2.85,1.47
CNX 200,21-01-2014,3144.25,3151.1,3134.9,3141.95,4.95,.16,344583504,8879.65,17.82,2.64,1.51
CNX 500,21-01-2014,4889.9,4900.45,4876.7,4886.7,8.45,.17,455554646,9745.19,18.64,2.46,1.51
NIFTY Midcap 50,21-01-2014,2232.3,2242.3,2225.2,2233.35,7,.31,120837744,1642.7,12.56,1.27,1.73
CNX Midcap,21-01-2014,7820.25,7848.85,7804.75,7822.15,17.5,.22,148180917,2150.66,14.4,1.66,1.77
CNX Smallcap,21-01-2014,3353.85,3374.2,3353.15,3362.55,18.9,.57,96497969,619.52,47.08,.95,1.77
CNX Nifty Dividend,21-01-2014,-,-,-,84.66,0,-,-,-,-,-,-
CNX Auto,21-01-2014,5243.8,5324.85,5238.7,5288.7,49.25,.94,21381695,553.35,27.92,4.49,1.23
CNX Bank,21-01-2014,11067.05,11190.1,11036.4,11171.5,164,1.49,22364823,1414.81,12.71,1.93,1.64
CNX Energy,21-01-2014,7778.25,7778.25,7706.2,7711.3,-52.85,-.68,31387375,684,11.22,1.6,2.11
CNX Finance,21-01-2014,4652.85,4688.85,4639.3,4684.5,53,1.14,26671840,1637.49,14.41,2.34,1.58
CNX FMCG,21-01-2014,17135.55,17192.7,17061.1,17088.5,-33.5,-.2,12376017,539.53,34.56,11.45,1.61
CNX IT,21-01-2014,10155.15,10158.45,10062.4,10095.55,-58.45,-.58,14815525,1641.81,23.52,6.88,1.02
CNX Media,21-01-2014,1788.65,1798.8,1774.35,1777.9,-6.9,-.39,3925399,62.79,32.41,3.9,.98
CNX Metal,21-01-2014,2423.95,2442.55,2404.75,2424.9,15.65,.65,27341578,615.73,14.92,1.24,2.01
CNX MNC,21-01-2014,6098.05,6134,6086.75,6114.8,42.75,.7,24656238,658.43,38.6,5.66,1.59
CNX Pharma,21-01-2014,7833.5,7837.5,7760.7,7772.55,-40.05,-.51,6495818,396.7,50.06,6.16,.66
CNX PSU Bank,21-01-2014,2420.25,2459.1,2418.9,2437.9,27.65,1.15,18181485,555.48,6.7,.81,3.66
CNX Realty,21-01-2014,171.65,172.7,170.65,171.95,1,.58,39309304,198.08,28.54,.81,1.11
CNX Consumption,21-01-2014,2523.25,2528.75,2514,2516.4,-6.1,-.24,41138626,1387.3,26.48,4.19,1.34
CNX Commodities,21-01-2014,2232.2,2236.3,2215.15,2223.4,-.75,-.03,60857263,1442.4,11.32,1.46,2.29
CNX Dividend Opportunities,21-01-2014,1583.9,1587.25,1577.55,1581.6,.1,.01,66918633,1330.84,10.67,1.93,3.44
CNX Infrastructure,21-01-2014,2334.7,2340.7,2317.55,2323.8,-1.4,-.06,96448817,1145.79,16.09,1.79,1.56
CNX PSE,21-01-2014,2599.45,2600.65,2577.8,2584.05,-14.8,-.57,43236593,613.88,8.39,1.55,3.64
CNX Service Sector,21-01-2014,7810.45,7831.55,7780.9,7811.45,21.55,.28,82610132,3991.11,16.52,2.81,1.41
CNX Nifty Shariah,21-01-2014,-,-,-,1457.45,-11.84,-.81,24516098,1765.31,19.02,3.45,1.26
CNX 500 Shariah,21-01-2014,-,-,-,1534.63,-8.55,-.55,81180001,2601.18,20.03,3.66,1.22
CNX Low Volatility,21-01-2014,-,-,-,4733.6,-14.74,-.31,55759316,2718.05,19.25,3.15,1.5
CNX Alpha Index,21-01-2014,-,-,-,5026.13,55.37,1.11,60767312,2675.59,23.26,4.06,.71
CNX High Beta,21-01-2014,-,-,-,1299.83,12.88,1,185199034,2680.56,13.71,.79,2.41
CNX DEFTY,21-01-2014,-,-,-,3555.25,11.26,.32,-,-,-,-,-
CNX 100 Equal Weight,21-01-2014,-,-,-,7211.52,9.17,.13,204814833,7328.9,13.5,1.97,1.82
LIX 15,21-01-2014,2541.45,2571.3,2538.45,2567.35,33.75,1.33,65838790,1758.11,13.3,1.4,1.57
