Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,15-01-2014,6265.95,6325.2,6265.3,6320.9,79.05,1.27,145922867,6422.97,18.68,3,1.48
CNX Nifty Junior,15-01-2014,12587.9,12648.9,12545.3,12611.35,50.6,.4,69619656,2009.9,15.64,2.28,1.41
CNX 100,15-01-2014,6167.8,6219.3,6167.8,6215.35,69.7,1.13,215542523,8432.87,18.14,2.86,1.47
CNX 200,15-01-2014,3128.05,3151.9,3128.05,3150.15,33.1,1.06,390405321,9759.81,18.07,2.65,1.51
CNX 500,15-01-2014,4867.15,4902.2,4867.15,4899.7,48.95,1.01,507912162,10683.03,18.9,2.47,1.51
NIFTY Midcap 50,15-01-2014,2230.45,2239.55,2217.35,2229.3,6.95,.31,145060139,1281.93,12.52,1.27,1.74
CNX Midcap,15-01-2014,7824.6,7864.1,7809.95,7849.35,45.7,.59,169357699,1912.31,14.45,1.66,1.77
CNX Smallcap,15-01-2014,3390.65,3404.8,3383.65,3389.7,7.55,.22,101790058,677.36,44.95,.95,1.79
CNX Nifty Dividend,15-01-2014,-,-,-,84.03,0,-,-,-,-,-,-
CNX Auto,15-01-2014,5204,5247.4,5204,5239.95,55.95,1.08,21478181,637.32,27.8,4.45,1.24
CNX Bank,15-01-2014,11000.2,11164.1,10986.1,11125.4,176.5,1.61,35896833,1927.86,12.88,1.93,1.64
CNX Energy,15-01-2014,7826.3,7874.7,7812.45,7831.15,32.25,.41,26060691,615.72,11.4,1.62,2.07
CNX Finance,15-01-2014,4627.55,4703.4,4624.25,4697.4,85,1.84,32183835,1848.11,14.67,2.34,1.58
CNX FMCG,15-01-2014,16969.3,17108.3,16836.05,17087.1,144.35,.85,11992199,575.75,35.51,11.45,1.61
CNX IT,15-01-2014,10040.3,10105.5,10000.25,10065.95,69.15,.69,15145341,1711.97,24.47,7.02,1.03
CNX Media,15-01-2014,1790.1,1808.25,1773.7,1783.65,-7.45,-.42,6034735,85.31,32.71,3.91,.98
CNX Metal,15-01-2014,2377.3,2393.5,2370.35,2378.1,27.05,1.15,40671887,1003.49,14.84,1.23,2.02
CNX MNC,15-01-2014,6017.7,6057.15,6008.15,6049.5,48,.8,16188465,564.02,38.19,5.6,1.6
CNX Pharma,15-01-2014,7901.65,7947.35,7877.9,7889,4.2,.05,10228468,593.42,50.81,6.25,.65
CNX PSU Bank,15-01-2014,2406.15,2447.1,2405.65,2441.95,45.1,1.88,23567235,705.57,6.7,.81,3.66
CNX Realty,15-01-2014,171.6,173.55,171.05,173.3,2.2,1.29,74668774,219.01,28.76,.82,1.1
CNX Consumption,15-01-2014,2524.55,2541.8,2524.5,2539.1,18.7,.74,31839711,1281.56,26.87,4.23,1.32
CNX Commodities,15-01-2014,2209.75,2222.05,2206.4,2216.15,19.5,.89,68697538,1737.28,11.34,1.47,2.28
CNX Dividend Opportunities,15-01-2014,1575.95,1588.4,1572.95,1587.7,21.25,1.36,79648111,1947.05,10.78,1.94,3.42
CNX Infrastructure,15-01-2014,2327.65,2358.85,2327.65,2355.2,35.7,1.54,79897286,922.06,16.31,1.82,1.54
CNX PSE,15-01-2014,2588.6,2604.05,2577.05,2593.35,25.3,.99,54360003,1031.52,8.49,1.56,3.59
CNX Service Sector,15-01-2014,7761.3,7843.95,7761.15,7834.4,102.25,1.32,84632682,4417.94,16.9,2.83,1.4
CNX Nifty Shariah,15-01-2014,-,-,-,1471.73,14.74,1.01,21752009,1616.27,19.68,3.51,1.24
CNX 500 Shariah,15-01-2014,-,-,-,1548.65,10.48,.68,68813111,2461.93,20.58,3.71,1.21
CNX Low Volatility,15-01-2014,-,-,-,4774.15,20.28,.43,62478602,3124.15,19.52,3.18,1.49
CNX Alpha Index,15-01-2014,-,-,-,4953.99,-1.75,-.04,44853986,2106.99,23.05,4.03,.72
CNX High Beta,15-01-2014,-,-,-,1304.66,25.57,2,230310304,3232.79,13.57,.79,2.45
CNX DEFTY,15-01-2014,-,-,-,3556.18,40.57,1.15,-,-,-,-,-
CNX 100 Equal Weight,15-01-2014,-,-,-,7237.08,66.67,.93,215542523,8432.87,13.64,1.98,1.81
LIX 15,15-01-2014,2537.55,2550.55,2528.15,2544.55,19.5,.77,68510203,2118.59,13.32,1.39,1.59
