Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,23-06-2014,7514,7534.8,7441.6,7493.35,-18.1,-0.24,127404790,6543.64,20.33,3.42,1.31
CNX Nifty Junior,23-06-2014,15955.6,16031.9,15875.2,15969.85,62.9,0.4,86750341,2409.92,21.19,2.65,1.18
CNX 100,23-06-2014,7452.25,7474.5,7388.1,7435.75,-11.05,-0.15,214155131,8953.56,20.45,3.28,1.29
CNX 200,23-06-2014,3829.5,3842.7,3800.55,3824.5,-1.9,-0.05,601122145,11874.4,20.39,3.11,1.28
CNX 500,23-06-2014,6044.4,6065.7,6001.25,6037.95,-0.65,-0.01,816069082,13660.85,21.26,2.93,1.28
NIFTY Midcap 50,23-06-2014,3196.8,3224.6,3183.15,3218.4,31.75,1,266037659,3042.43,17.92,1.73,1.24
CNX Midcap,23-06-2014,10597.25,10663.85,10566.95,10647.85,73.3,0.69,286934727,3594.92,18.84,2.33,1.29
CNX Smallcap,23-06-2014,5124.6,5170,5113.55,5158.2,48.6,0.95,254445152,1505.96,20.08,1.37,1.38
CNX Nifty Dividend,23-06-2014,-,-,-,42.29,0,-,-,-,-,-,-
CNX Auto,23-06-2014,6615.65,6671.75,6601.15,6651.9,47.75,0.72,37830797,793.25,31.52,5.56,0.98
CNX Bank,23-06-2014,15014.2,15148,14940.35,15076.35,78.7,0.52,25013855,1866.97,16.64,2.42,1.29
CNX Energy,23-06-2014,9877.4,10012.65,9804.65,9965.4,106.7,1.08,38129129,1250.94,14.04,1.98,1.65
CNX Finance,23-06-2014,6150.1,6176.1,6111.15,6152.9,14.05,0.23,28704891,2131.15,17.96,2.86,1.29
CNX FMCG,23-06-2014,17824.8,17824.8,17029.15,17114.1,-701.3,-3.94,34203488,1076.96,32.84,11.67,1.46
CNX IT,23-06-2014,9671.55,9695.3,9518.35,9548.2,-152,-1.57,7289587,732.95,20.43,5.95,1.45
CNX Media,23-06-2014,2030,2051.65,2028.1,2045.95,20.45,1.01,18222490,234.45,40.73,4.37,0.77
CNX Metal,23-06-2014,3271.05,3326.25,3271.05,3309.7,36.35,1.11,35164529,842.15,16.57,1.7,1.49
CNX MNC,23-06-2014,7449.05,7477.65,7406.35,7458.85,22,0.3,10286972,420.13,41.9,6.99,1.03
CNX Pharma,23-06-2014,8065,8105.05,8027.45,8082.15,38.45,0.48,4529441,368.86,40.27,6.33,0.59
CNX PSU Bank,23-06-2014,3674.6,3741,3651.05,3715,42.65,1.16,35401800,1295.17,12.44,1.27,1.97
CNX Realty,23-06-2014,256.1,258,253.15,256.05,0.6,0.23,128407403,677.92,37.44,1.31,0.73
CNX Consumption,23-06-2014,2893.75,2901.05,2869.7,2882.8,-6.3,-0.22,55055809,2111.39,28.79,4.82,1.07
CNX Commodities,23-06-2014,3001.85,3038.6,2997.2,3031.4,30.65,1.02,81957484,2483.28,16.87,2,1.66
CNX Dividend Opportunities,23-06-2014,2026.9,2040.55,2017.75,2035.8,10.4,0.51,126804871,2862.3,14.7,2.34,2.53
CNX Infrastructure,23-06-2014,3258.3,3282.8,3236.45,3268.05,11.4,0.35,132461733,1766.48,21.89,2.52,1.11
CNX PSE,23-06-2014,3655.95,3720.95,3642.65,3705,56.95,1.56,73862286,1395.8,12.58,2.2,2.54
CNX Service Sector,23-06-2014,9099.75,9118.75,9028.1,9078.9,-21.6,-0.24,73134515,3660.62,18.07,3.1,1.35
CNX Nifty Shariah,23-06-2014,-,-,-,1650.65,0.29,0.02,20830958,1575.32,19.68,3.72,1.1
CNX 500 Shariah,23-06-2014,-,-,-,1799.23,0.97,0.05,64371646,2634.68,21.67,4.04,1.06
CNX Low Volatility,23-06-2014,-,-,-,5643.4,13.04,0.23,57355201,2979.52,22.76,4.11,1.35
CNX Alpha Index,23-06-2014,-,-,-,6218.91,37.69,0.61,46003519,1909.15,22.03,3.78,0.68
CNX High Beta,23-06-2014,-,-,-,1989.73,14.66,0.74,316640798,4704.28,14.74,1.13,1.48
CNX DEFTY,23-06-2014,-,-,-,4313.55,-4.28,-0.1,-,-,-,-,-
CNX 100 Equal Weight,23-06-2014,-,-,-,9298.37,38.3,0.41,214155131,8953.56,19.53,2.59,1.36
LIX 15,23-06-2014,3460.8,3492,3452.65,3476.15,17.35,0.5,41387769,2024.86,19.97,2.15,0.91
CPSE,23-06-2014,2576.25,2621.95,2568.4,2610.95,41.45,1.61,18229567,727.34,11.5,2.68,2.53
NV 20,23-06-2014,-,-,-,3542.8,13.97,0.4,40955292,3226.82,15.88,2.61,1.73
LIX15 Midcap,23-06-2014,-,-,-,2914.65,23.87,0.83,151578819,1520.51,13.71,1.7,1.31
CNX Shariah25,23-06-2014,-,-,-,2601.74,-0.71,-0.03,19905143,1589.41,21.8,5.31,1.15
India VIX,23-06-2014,18.8475,19.535,17.815,18.96,0.12,0.61,-,-,-,-,-
NI15,23-06-2014,4054.65,4057.75,3989.05,4007.15,-48.15,-1.19,30020240,1907.83,25.46,7.81,1.33
GSEC10 NSE Index,23-06-2014,-,-,-,1230.19,-3.85,-0.31,-,-,-,-,-
GSECBM NSE Index,23-06-2014,-,-,-,1184.21,-3.35,-0.28,-,-,-,-,-
