Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,25-06-2014,7588.55,7589.25,7557.05,7569.25,-10.95,-0.14,114968325,6198.93,20.53,3.46,1.29
CNX Nifty Junior,25-06-2014,16206.5,16231.55,16142.5,16166.7,-9.3,-0.06,98498023,2560.93,21.45,2.68,1.16
CNX 100,25-06-2014,7532.55,7533.55,7502.3,7513.5,-9.9,-0.13,213466348,8759.86,20.66,3.31,1.28
CNX 200,25-06-2014,3876.25,3878.7,3864.45,3870.05,-1.2,-0.03,580338783,12096.31,20.62,3.15,1.27
CNX 500,25-06-2014,6123.05,6127.25,6106.65,6115.15,1.3,0.02,806982445,14227.51,21.52,2.96,1.26
NIFTY Midcap 50,25-06-2014,3300.15,3310.85,3289.6,3303,9.85,0.3,274861711,3061.87,18.39,1.77,1.21
CNX Midcap,25-06-2014,10845.1,10887.05,10841.5,10869.25,48.45,0.45,291692864,3697.72,19.22,2.38,1.26
CNX Smallcap,25-06-2014,5291.6,5312.45,5284.4,5296.45,28.4,0.54,198871463,1687.31,20.59,1.41,1.36
CNX Nifty Dividend,25-06-2014,-,-,-,42.29,0,-,-,-,-,-,-
CNX Auto,25-06-2014,6726.95,6839.5,6725.8,6791.7,64.5,0.96,89077706,1043.04,32.19,5.68,0.96
CNX Bank,25-06-2014,15320.95,15320.95,15221.15,15237.85,-71.65,-0.47,23370497,1770.43,16.82,2.45,1.28
CNX Energy,25-06-2014,10166.75,10187.7,10085.95,10114.65,-42.15,-0.41,44457961,1331.07,14.25,2.01,1.63
CNX Finance,25-06-2014,6270,6270,6232.65,6243.4,-16.05,-0.26,28827374,2243.91,18.23,2.9,1.28
CNX FMCG,25-06-2014,17254.65,17292.05,17178,17259.25,-43.65,-0.25,17804146,632.89,33.05,11.77,1.45
CNX IT,25-06-2014,9623.4,9643.5,9570.95,9587.9,17.15,0.18,8624714,861.37,20.49,5.97,1.45
CNX Media,25-06-2014,2038.6,2054.8,2035.25,2047.55,10.35,0.51,18840549,199.39,40.76,4.38,0.77
CNX Metal,25-06-2014,3358.6,3383.4,3343.65,3349.9,-2.25,-0.07,41756672,735.36,16.77,1.72,1.47
CNX MNC,25-06-2014,7489.7,7565.05,7486.1,7541.05,53.15,0.71,7118006,408.33,42.19,7.07,1.02
CNX Pharma,25-06-2014,8049.85,8125.05,8042.2,8104.75,45.95,0.57,4364615,350.54,40.38,6.35,0.59
CNX PSU Bank,25-06-2014,3806.8,3840.85,3784.75,3821.2,16.85,0.44,24881250,1186.32,12.8,1.31,1.92
CNX Realty,25-06-2014,263.7,267.75,263.35,266.45,2.6,0.99,95579751,677.1,38.97,1.37,0.7
CNX Consumption,25-06-2014,2902.6,2935.75,2895.65,2929.55,24.55,0.85,60820543,1982.46,29.22,4.9,1.05
CNX Commodities,25-06-2014,3078.65,3085.25,3062.4,3067.6,-5.2,-0.17,70194542,2086.08,17.07,2.02,1.64
CNX Dividend Opportunities,25-06-2014,2070.9,2080.15,2066.7,2078.1,11.85,0.57,159909127,2597.91,15.01,2.39,2.48
CNX Infrastructure,25-06-2014,3312.85,3318.05,3287.95,3296.65,-12.3,-0.37,168359057,2210.48,22.08,2.55,1.1
CNX PSE,25-06-2014,3804,3816.25,3788.2,3801.3,14,0.37,100189741,1869.82,12.9,2.25,2.48
CNX Service Sector,25-06-2014,9203.8,9204.9,9162.3,9173.65,-9.9,-0.11,96622713,4188.62,18.26,3.13,1.34
CNX Nifty Shariah,25-06-2014,-,-,-,1674.03,4.82,0.29,25083569,1722.11,19.95,3.77,1.08
CNX 500 Shariah,25-06-2014,-,-,-,1825.87,6.76,0.37,76487911,3052.22,21.97,4.1,1.04
CNX Low Volatility,25-06-2014,-,-,-,5739.76,36.61,0.64,55458226,2950.46,23.12,4.18,1.33
CNX Alpha Index,25-06-2014,-,-,-,6284.77,-3.85,-0.06,63259102,2259.32,22.19,3.81,0.69
CNX High Beta,25-06-2014,-,-,-,2046.21,6.54,0.32,287818209,4308.38,15.16,1.16,1.44
CNX DEFTY,25-06-2014,-,-,-,4351.05,-18.86,-0.43,-,-,-,-,-
CNX 100 Equal Weight,25-06-2014,-,-,-,9432.36,7.33,0.08,213466348,8759.86,19.82,2.63,1.34
LIX 15,25-06-2014,3525.85,3538.75,3517.7,3529,3.4,0.1,40546541,2213.69,20.27,2.19,0.9
CPSE,25-06-2014,2687.2,2706.15,2681.05,2701.2,30.65,1.15,26666541,1093.13,11.9,2.77,2.45
NV 20,25-06-2014,-,-,-,3591.46,-1.09,-0.03,41938953,3094.34,16.09,2.65,1.71
LIX15 Midcap,25-06-2014,-,-,-,3002.91,14.93,0.5,101829252,1185.28,14.12,1.76,1.27
CNX Shariah25,25-06-2014,-,-,-,2641.73,18.37,0.7,23126450,1699.16,22.13,5.39,1.13
India VIX,25-06-2014,19.1875,20.1175,18.105,18.31,-0.88,-4.56,-,-,-,-,-
NI15,25-06-2014,4032.8,4050.3,4022.75,4047.1,19.9,0.49,16421261,1390.76,25.7,7.89,1.32
GSEC10 NSE Index,25-06-2014,-,-,-,1235.73,1.25,0.1,-,-,-,-,-
GSECBM NSE Index,25-06-2014,-,-,-,1190.06,1.43,0.12,-,-,-,-,-
