Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,02-06-2014,7264.05,7368.6,7239.5,7362.5,132.55,1.83,169891181,7833.43,20.27,3.5,1.31
CNX Nifty Junior,02-06-2014,15576,15783.5,15571.75,15772.35,260.4,1.68,113251612,3086.42,19.25,2.66,1.25
CNX 100,02-06-2014,7214.55,7316.6,7194.85,7311.35,130.05,1.81,283142793,10919.85,20.11,3.34,1.3
CNX 200,02-06-2014,3702.4,3756.15,3693.35,3753.6,68.15,1.85,657512455,14413.71,20.05,3.16,1.31
CNX 500,02-06-2014,5829.1,5914.05,5818.3,5911.7,108.85,1.88,924766778,16676.57,20.84,2.95,1.3
NIFTY Midcap 50,02-06-2014,3058.35,3149.35,3058.15,3145.55,96.25,3.16,279933081,3829.64,15.86,1.73,1.39
CNX Midcap,02-06-2014,10175.1,10374.75,10175.1,10366.6,225.55,2.22,301375795,4511.02,17.23,2.34,1.38
CNX Smallcap,02-06-2014,4851,4963,4851,4960.75,146.7,3.05,270447271,1992.68,90.44,1.34,1.54
CNX Nifty Dividend,02-06-2014,-,-,-,12.52,0,-,-,-,-,-,-
CNX Auto,02-06-2014,6391.1,6494.9,6373,6470.55,85.45,1.34,27367268,789.47,29.97,5.41,1.01
CNX Bank,02-06-2014,14786.45,15321.8,14770,15287.25,493.85,3.34,33470475,2493.04,17.01,2.66,1.18
CNX Energy,02-06-2014,9743.7,9935.85,9711.9,9914.35,246.85,2.55,63042205,1272.18,14.56,2.06,1.64
CNX Finance,02-06-2014,5946.35,6149.8,5942.45,6135.95,186.5,3.13,38937048,2622.96,18.09,3.04,1.21
CNX FMCG,02-06-2014,17872,17882.8,17617.6,17689.2,-142.4,-0.8,16354882,802.72,34.01,12.15,1.53
CNX IT,02-06-2014,9004,9022.6,8963.2,8981.95,11.65,0.13,7889365,751.18,19.64,5.61,1.54
CNX Media,02-06-2014,1957.85,1970,1944.4,1948.3,-3,-0.15,39080640,258.17,36.73,4.16,0.8
CNX Metal,02-06-2014,3107.7,3161.55,3089.95,3158.75,61.85,2,60506680,1239.31,15.62,1.62,1.56
CNX MNC,02-06-2014,7226.2,7275.45,7163.45,7252.55,62,0.86,13173650,546.74,37.95,6.85,1.26
CNX Pharma,02-06-2014,7745.4,7746.35,7599.7,7615.2,-97.7,-1.27,4822057,341.95,37.89,5.97,0.63
CNX PSU Bank,02-06-2014,3661.3,3820.05,3644.3,3812.15,166.15,4.56,62206580,1901.93,12.65,1.37,2.17
CNX Realty,02-06-2014,244.2,247.95,244,246.95,4,1.65,100032536,740.19,37.44,1.27,0.75
CNX Consumption,02-06-2014,2811.75,2842.65,2798.85,2839.2,31.35,1.12,52081935,2175.44,28.07,4.77,1.15
CNX Commodities,02-06-2014,2882.3,2929.9,2867.55,2929.3,62.75,2.19,132829420,2877.09,15.48,1.95,1.73
CNX Dividend Opportunities,02-06-2014,1976.4,2010.35,1964.75,2009.05,46.1,2.35,168021272,3544.7,13.61,2.38,2.75
CNX Infrastructure,02-06-2014,3222.9,3295.35,3211.95,3289.75,127.5,4.03,194996648,3029.54,23.15,2.54,1.11
CNX PSE,02-06-2014,3496.85,3597.85,3496.7,3594.35,117.45,3.38,116872486,1887.2,12.06,2.13,2.62
CNX Service Sector,02-06-2014,8731.55,8917,8715.15,8902.05,184.25,2.11,119362135,4698.74,17.93,3.18,1.34
CNX Nifty Shariah,02-06-2014,-,-,-,1602.16,12.21,0.77,25888594,1629.83,19.13,3.79,1.17
CNX 500 Shariah,02-06-2014,-,-,-,1736.57,15.35,0.89,93063498,2671.85,20.93,4.06,1.12
CNX Low Volatility,02-06-2014,-,-,-,5390.27,46.07,0.86,65406756,2809.05,23.57,4.03,1.42
CNX Alpha Index,02-06-2014,-,-,-,5784.02,75.27,1.32,53950907,2269.09,20.55,3.51,0.73
CNX High Beta,02-06-2014,-,-,-,2007.16,76.75,3.98,354496872,6772.71,14.84,1.19,1.68
CNX DEFTY,02-06-2014,-,-,-,4313.8,70.14,1.65,-,-,-,-,-
CNX 100 Equal Weight,02-06-2014,-,-,-,9114.4,177.96,1.99,283142793,10919.85,18.15,2.6,1.43
LIX 15,02-06-2014,3349.75,3419.7,3339.25,3416.55,72.75,2.18,59395980,2908,19.06,2.13,0.91
CPSE,02-06-2014,2418.3,2496.4,2418.3,2493.15,82.9,3.44,22069816,834.31,12.09,2.56,2.65
NV 20,02-06-2014,-,-,-,3481.37,76.45,2.25,62063469,3630.93,15.71,2.67,1.76
LIX15 Midcap,02-06-2014,-,-,-,2900.94,88.8,3.16,126284242,1699.23,11.65,1.73,1.48
CNX Shariah25,02-06-2014,-,-,-,2471.88,7.68,0.31,21551238,1491.8,20.71,5.12,1.27
India VIX,02-06-2014,16.335,17.1025,15.7125,16.5,0.16,0.99,-,-,-,-,-
NI15,02-06-2014,3903.95,3906.6,3867.85,3881.7,-10.4,-0.27,17595755,1650.42,24.94,7.64,1.43
GSEC10 NSE Index,02-06-2014,-,-,-,1227.64,-0.09,-0.01,-,-,-,-,-
GSECBM NSE Index,02-06-2014,-,-,-,1186.73,-0.88,-0.07,-,-,-,-,-
