Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,04-06-2014,7417.55,7433.3,7391.35,7402.25,-13.6,-0.18,204592241,8913.89,20.42,3.52,1.31
CNX Nifty Junior,04-06-2014,15911.7,16055.7,15911.7,16044.55,135.7,0.85,133811086,3648.54,19.58,2.71,1.23
CNX 100,04-06-2014,7367.45,7386.25,7347.9,7363.5,-2.35,-0.03,338403327,12562.43,20.29,3.37,1.29
CNX 200,04-06-2014,3783.3,3794.45,3777.35,3786.75,5.05,0.13,865680200,17286.12,20.22,3.19,1.29
CNX 500,04-06-2014,5960.95,5982.05,5955.1,5972.85,16,0.27,1239021008,19997.35,20.93,2.98,1.29
NIFTY Midcap 50,04-06-2014,3167.95,3238.3,3167.95,3234.7,68.3,2.16,374439752,4820.02,16.31,1.78,1.36
CNX Midcap,04-06-2014,10470.4,10627,10470.4,10620.5,163.1,1.56,393183775,5643.29,17.65,2.4,1.35
CNX Smallcap,04-06-2014,5020.1,5134.5,5020.1,5133.15,125.6,2.51,398078934,2612.69,80.31,1.38,1.49
CNX Nifty Dividend,04-06-2014,-,-,-,22.4,0,-,-,-,-,-,-
CNX Auto,04-06-2014,6534.35,6611.3,6526.5,6558.35,49.05,0.75,36532868,971.98,30.38,5.48,0.99
CNX Bank,04-06-2014,15221.3,15396.9,15171.15,15333.4,75.9,0.5,32577215,2180.57,17.12,2.67,1.17
CNX Energy,04-06-2014,10067.15,10109,9958.5,9978,-104,-1.03,57060259,1207.06,14.12,2.08,1.63
CNX Finance,04-06-2014,6153.05,6198.85,6133.15,6164.45,7.15,0.12,41863759,2653.1,18.22,3.05,1.2
CNX FMCG,04-06-2014,17580.3,17634.25,17451.95,17547.1,-53.7,-0.31,21317101,852.97,33.74,12.06,1.55
CNX IT,04-06-2014,8974.95,8990.9,8820.8,8863.9,-112.5,-1.25,12262207,1196.85,19.38,5.54,1.56
CNX Media,04-06-2014,1974.85,2001.4,1974.65,1991.15,22.15,1.12,19257553,212.53,37.54,4.26,0.79
CNX Metal,04-06-2014,3325.85,3362.3,3314.55,3358.2,46.4,1.4,102887514,2537.86,16.82,1.72,1.47
CNX MNC,04-06-2014,7369.2,7387.75,7342,7366.85,11.7,0.16,15351615,634.72,38.55,6.95,1.24
CNX Pharma,04-06-2014,7561.95,7614,7537.75,7554.85,-24.2,-0.32,4374744,330.44,37.59,5.92,0.64
CNX PSU Bank,04-06-2014,3773.9,3902.5,3773.9,3895.6,98.75,2.6,82823216,2181.81,13.05,1.4,2.12
CNX Realty,04-06-2014,256.4,259.35,253.75,257.65,3.2,1.26,161227364,1239.29,39.06,1.32,0.72
CNX Consumption,04-06-2014,2848,2866.15,2844.35,2852.65,6.25,0.22,56337378,2229.92,28.2,4.8,1.15
CNX Commodities,04-06-2014,3028.8,3049.6,3017.85,3043.75,16.85,0.56,167643457,4214.46,16.16,2.03,1.66
CNX Dividend Opportunities,04-06-2014,2028.7,2058.25,2026.55,2055.65,27.8,1.37,194245106,4020.54,13.93,2.43,2.69
CNX Infrastructure,04-06-2014,3331.6,3350.4,3316,3346.75,22.3,0.67,216343640,2914.2,23.55,2.58,1.09
CNX PSE,04-06-2014,3677.45,3690.75,3657.85,3673.75,0.3,0.01,137259554,2005.49,11.83,2.18,2.57
CNX Service Sector,04-06-2014,8919.4,8930.7,8870.3,8891.55,-34.1,-0.38,121428656,4980.42,17.93,3.18,1.34
CNX Nifty Shariah,04-06-2014,-,-,-,1597.29,-9.15,-0.57,27951690,2152.01,19.07,3.78,1.17
CNX 500 Shariah,04-06-2014,-,-,-,1738.96,-5.23,-0.3,113448946,3493.87,20.96,4.06,1.11
CNX Low Volatility,04-06-2014,-,-,-,5418.1,1.51,0.03,69792485,3237.68,21.96,4.06,1.42
CNX Alpha Index,04-06-2014,-,-,-,5842.53,17.84,0.31,58001095,2577.7,20.76,3.55,0.72
CNX High Beta,04-06-2014,-,-,-,2081.84,60.52,2.99,505074683,8564.01,15.41,1.23,1.62
CNX DEFTY,04-06-2014,-,-,-,4322.65,-16.97,-0.39,-,-,-,-,-
CNX 100 Equal Weight,04-06-2014,-,-,-,9276.97,75.61,0.82,338403327,12562.43,18.5,2.64,1.4
LIX 15,04-06-2014,3471.45,3513.5,3471.25,3507.6,34.75,1,90733013,3971.12,19.77,2.19,0.89
CPSE,04-06-2014,2526.45,2540.05,2505.25,2511.7,-18.55,-0.73,19092634,741.84,11.09,2.57,2.63
NV 20,04-06-2014,-,-,-,3515.34,1.94,0.06,65714740,3919.68,15.89,2.7,1.74
LIX15 Midcap,04-06-2014,-,-,-,2992.72,60.46,2.06,162020253,2027.8,12.01,1.79,1.43
CNX Shariah25,04-06-2014,-,-,-,2475.42,-1.68,-0.07,25678483,2111.47,20.74,5.13,1.26
India VIX,04-06-2014,15.795,15.92,14.4425,15.57,-0.23,-1.46,-,-,-,-,-
NI15,04-06-2014,3867.15,3872.2,3833.2,3851.35,-17.8,-0.46,21458972,1854.06,24.74,7.58,1.44
GSEC10 NSE Index,04-06-2014,-,-,-,1236.14,2.46,0.2,-,-,-,-,-
GSECBM NSE Index,04-06-2014,-,-,-,1192.76,1.05,0.09,-,-,-,-,-
