Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,07-12-2012,5934,5949.85,5888.65,5907.4,-23.5,-.4,127607078,5722.45,18.68,3.13,1.4
CNX Nifty Junior,07-12-2012,12065.2,12117.25,11967.4,11999.35,-61.85,-.51,102666584,2218.1,17.21,2.23,1.32
CNX 100,07-12-2012,5851.55,5868.1,5806.95,5824.45,-24.2,-.41,230273662,7940.54,18.44,2.95,1.38
CNX 200,07-12-2012,3026.65,3036.55,3004.7,3014,-11.35,-.38,565464314,11159.26,18.36,2.76,1.39
S&P CNX 500,07-12-2012,4742.1,4758.05,4712.3,4724.25,-15.95,-.34,725274009,12514.94,18.37,2.6,1.4
NIFTY Midcap 50,07-12-2012,2370.8,2389.15,2349.3,2360.1,-9.5,-.4,241957780,2259,14.97,1.44,1.38
CNX Midcap,07-12-2012,8378.8,8443.6,8349.25,8376.3,-1.85,-.02,338916071,3324.61,17.35,1.84,1.52
CNX Smallcap,07-12-2012,3727.1,3768.9,3715.9,3728.35,8.75,.24,123797680,1035.22,46.79,1.41,1.3
S&P CNX Nifty Dividend,07-12-2012,-,-,-,75.4,0,-,-,-,-,-,-
CNX Auto,07-12-2012,4598.05,4665.45,4598.05,4618.15,26.05,.57,31091932,1016.33,22.09,4.25,1.57
CNX Bank,07-12-2012,12462.4,12477.85,12305.65,12363.7,-63.85,-.51,19816879,1808.83,15.14,2.49,1.21
CNX Energy,07-12-2012,8001.95,8030.1,7930.9,7954.75,-52.5,-.66,25149574,628.5,12.43,1.8,1.58
CNX Finance,07-12-2012,5139,5148.65,5085.6,5106.85,-24.2,-.47,33026647,2103.06,17.76,2.98,1.21
CNX FMCG,07-12-2012,15608.25,15689.85,15546.55,15610.3,-25.05,-.16,19173229,1084.81,36.32,12.14,1.28
CNX IT,07-12-2012,6041.35,6068.2,5994.6,6006.25,-57.45,-.95,22121694,769.61,16.37,4.83,1.85
CNX Media,07-12-2012,1774.6,1776.85,1735.05,1743,-21.15,-1.2,20472273,211.59,41.98,5.08,.86
CNX Metal,07-12-2012,2793.9,2802.15,2755.95,2765.1,-12.95,-.47,21218330,541.8,11.79,1.18,1.9
CNX MNC,07-12-2012,5787.3,5815.4,5761.15,5771,-16.3,-.28,11542731,607.28,38.19,4.9,1.18
CNX Pharma,07-12-2012,5878.8,5892.65,5852.35,5887.15,11.65,.2,5065499,318.96,43.64,5.11,.79
CNX PSU Bank,07-12-2012,3513.4,3545.85,3489.55,3510.1,8.25,.24,16656121,912.71,7.71,1.31,2.2
CNX Realty,07-12-2012,285.85,287.25,278.75,280.65,-4.85,-1.7,88491109,740.9,29.97,1.11,.49
CNX Consumption,07-12-2012,2335.75,2348.35,2321.8,2327.95,-6.15,-.26,78491879,2487.06,26.36,4.01,1.13
CNX Commodities,07-12-2012,2503.25,2507.95,2478.8,2485.9,-9.75,-.39,89205268,1572.04,14.63,1.65,1.71
CNX Dividend Opportunities,07-12-2012,1708.1,1715.75,1698.35,1702.85,-5.05,-.3,86819329,1757.44,11.97,2.29,2.49
CNX Infrastructure,07-12-2012,2667.4,2684.65,2642.8,2654.05,-3.35,-.13,150596755,1491.28,20.09,2.14,1.1
CNX PSE,07-12-2012,2914.3,2923.25,2888.05,2895.55,-14.5,-.5,37746807,600.14,9.62,1.9,2.74
CNX Service Sector,07-12-2012,7136.6,7152.4,7065,7088.35,-44.35,-.62,79243366,3294.7,16.88,2.87,1.39
S&P CNX Nifty Shariah,07-12-2012,-,-,-,1221.45,-7.1,-.58,33253562,2104.67,18.33,3.46,1.55
S&P CNX 500 Shariah,07-12-2012,-,-,-,1321.81,-5.72,-.43,75471498,3154.13,19.32,3.59,1.49
S&P ESG India,07-12-2012,-,-,-,3819.36,-26.11,-.68,-,-,-,-,-
CNX Low Volatility,07-12-2012,-,-,-,4552.82,-2.92,-.06,50590558,2191.37,20.65,3.28,1.44
CNX Alpha Index,07-12-2012,-,-,-,4723.16,-21.11,-.44,69661473,2744.99,23.24,4.29,.8
CNX High Beta,07-12-2012,-,-,-,1676.13,-13.8,-.82,361030346,4380.8,20.97,1.06,1.22
