Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,21-03-2014,6515.2,6522.9,6485.7,6493.2,10.1,.16,189854420,8841.94,18.29,3.07,1.44
CNX Nifty Junior,21-03-2014,12738.4,12809.5,12738.4,12759,70.95,.56,72730426,2080.05,16.28,2.32,1.39
CNX 100,21-03-2014,6386.8,6393.95,6362.95,6370,13.75,.22,262584846,10921.99,17.95,2.93,1.43
CNX 200,21-03-2014,3238.9,3243.2,3229,3232.75,9,.28,451902222,12476.44,17.69,2.71,1.46
CNX 500,21-03-2014,5037.55,5041.7,5024.45,5031.05,16.25,.32,587523142,13864.45,18.62,2.53,1.46
NIFTY Midcap 50,21-03-2014,2292.9,2311.25,2292.9,2305.1,21.3,.93,151415525,1510.26,14.41,1.31,1.64
CNX Midcap,21-03-2014,8136.05,8184,8136.05,8159.9,51.3,.63,182946040,2266.41,14.75,1.72,1.68
CNX Smallcap,21-03-2014,3448.3,3478.4,3448.3,3471.95,35.2,1.02,100044194,839.09,46.18,.98,1.72
CNX Nifty Dividend,21-03-2014,-,-,-,94.42,0,-,-,-,-,-,-
CNX Auto,21-03-2014,5516.05,5551.55,5512,5542.4,48.75,.89,38975511,859.57,25.35,4.64,1.18
CNX Bank,21-03-2014,12083.45,12123.15,12043.4,12092.35,75.1,.62,33487353,3134.32,13.45,2.11,1.5
CNX Energy,21-03-2014,8074.1,8104.3,7907.55,7926.55,-122.65,-1.52,47923135,1201.76,12.1,1.65,2.04
CNX Finance,21-03-2014,5022.2,5033.35,5000,5008,12.4,.25,48798615,3608.71,14.91,2.5,1.48
CNX FMCG,21-03-2014,17958.5,18033.3,17845.75,17993.3,104.9,.59,16229083,775.14,36,12.07,1.53
CNX IT,21-03-2014,9376.95,9451.3,9257.9,9370.75,57.25,.61,20588273,1962.17,21.35,6.45,1.09
CNX Media,21-03-2014,1812.3,1841.1,1801.9,1837.85,35.45,1.97,13266632,147.54,33.46,3.97,.95
CNX Metal,21-03-2014,2269.1,2321.35,2269.1,2304.2,44.4,1.96,41287716,847.75,11.98,1.18,2.12
CNX MNC,21-03-2014,6070.35,6099.15,6051.2,6063.15,14.15,.23,30309019,533.54,34.89,5.61,1.56
CNX Pharma,21-03-2014,7840.9,7842.55,7781.05,7787.1,-33.85,-.43,7201317,463.29,45.94,6.17,.66
CNX PSU Bank,21-03-2014,2422.45,2445.8,2417.75,2433.15,33.5,1.4,16975850,605.79,7.82,.87,3.41
CNX Realty,21-03-2014,173,176.65,173,175.95,3.8,2.21,69735805,327.52,36.71,.83,1.08
CNX Consumption,21-03-2014,2570.35,2573.45,2554.2,2559.2,2,.08,39176177,1590.28,26.98,4.22,1.3
CNX Commodities,21-03-2014,2250.65,2259.35,2244.65,2247.75,5.15,.23,86667635,2125.41,11.65,1.47,2.25
CNX Dividend Opportunities,21-03-2014,1619.15,1622.2,1605,1606,-6.35,-.39,91080641,1945.53,10.61,1.88,3.43
CNX Infrastructure,21-03-2014,2488.35,2500.05,2470.55,2472.8,.45,.02,102719686,1237.16,17.41,1.91,1.46
CNX PSE,21-03-2014,2691.9,2699.75,2652.2,2656.05,-24.8,-.93,66932307,1029.13,9,1.59,3.54
CNX Service Sector,21-03-2014,7849.25,7869,7809.2,7831.8,33.2,.43,101287431,6027.16,16.21,2.82,1.4
CNX Nifty Shariah,21-03-2014,-,-,-,1471.19,-2.03,-.14,30185793,2326.54,18.85,3.48,1.24
CNX 500 Shariah,21-03-2014,-,-,-,1574.17,2.7,.17,86861337,3676.48,20.04,3.73,1.18
CNX Low Volatility,21-03-2014,-,-,-,4842.45,3.4,.07,64723626,3368.62,19.63,3.13,1.47
CNX Alpha Index,21-03-2014,-,-,-,5265.59,35.37,.68,58752451,3053.59,22.84,4.23,.68
CNX High Beta,21-03-2014,-,-,-,1289.73,14.97,1.17,237195055,4701.06,14.47,.79,2.41
CNX DEFTY,21-03-2014,-,-,-,3685.55,10.82,.29,-,-,-,-,-
CNX 100 Equal Weight,21-03-2014,-,-,-,7441.54,35.17,.47,262584846,10921.99,14.69,2.05,1.75
LIX 15,21-03-2014,2616.2,2660.2,2616.2,2652,44.7,1.71,87087307,3635.75,13.58,1.44,1.51
CPSE,21-03-2014,1839.55,1846.8,1814.15,1817.5,-16.6,-.91,19748584,555.76,10.11,1.86,3.65
