Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,10-03-2014,6491.7,6562.2,6487.35,6537.25,10.6,.16,242143703,9992.74,18.41,3.09,1.43
CNX Nifty Junior,10-03-2014,12582.3,12717.9,12578.2,12696.05,67.65,.54,106503131,2834.83,16.14,2.31,1.4
CNX 100,10-03-2014,6355.5,6423.3,6355.5,6402,13.9,.22,348646834,12827.57,18.03,2.94,1.43
CNX 200,10-03-2014,3222.6,3256.35,3222.6,3246.35,7.95,.25,580872053,14594.48,17.75,2.73,1.46
CNX 500,10-03-2014,5010.35,5060.7,5010.35,5046.45,12.6,.25,737157568,15997.28,18.66,2.54,1.46
NIFTY Midcap 50,10-03-2014,2271.3,2304.05,2267.1,2298.1,20.1,.88,216757849,2070.49,14.28,1.3,1.65
CNX Midcap,10-03-2014,8097.95,8184.5,8097.95,8166.4,40.25,.5,228050322,2823.06,14.71,1.72,1.68
CNX Smallcap,10-03-2014,3419.35,3449,3416.35,3444.15,17,.5,115109014,878.16,45.78,.97,1.74
CNX Nifty Dividend,10-03-2014,-,-,-,93.01,0,-,-,-,-,-,-
CNX Auto,10-03-2014,5503.85,5564.3,5469.4,5552.85,22.55,.41,55732956,1017.23,25.41,4.67,1.17
CNX Bank,10-03-2014,11784.55,12157.9,11784.55,12108.1,223.35,1.88,60334008,4031.26,13.47,2.11,1.5
CNX Energy,10-03-2014,7909.05,8102.8,7909.05,8016.25,74.1,.93,44044093,1275.79,12.15,1.66,2.03
CNX Finance,10-03-2014,4906.15,5044.8,4906.15,5030.45,80.4,1.62,68124413,3869.38,14.98,2.51,1.47
CNX FMCG,10-03-2014,17130.35,17188.75,17053.75,17116.05,-74.5,-.43,12458850,523.32,34.25,11.48,1.6
CNX IT,10-03-2014,10033.05,10033.05,9792,9809.55,-245.35,-2.44,14520793,1582.28,22.35,6.75,1.04
CNX Media,10-03-2014,1769.45,1816,1762.3,1786.35,15.05,.85,9641051,159.38,32.52,3.85,.98
CNX Metal,10-03-2014,2315.9,2332.7,2300,2311.05,-22.95,-.98,35121476,692.94,12.08,1.18,2.11
CNX MNC,10-03-2014,5962.45,6015.15,5943.95,6004.95,30.3,.51,52515268,791.49,34.53,5.56,1.57
CNX Pharma,10-03-2014,7880.9,7880.9,7727.75,7751.7,-146.15,-1.85,11256926,684.38,45.73,6.14,.66
CNX PSU Bank,10-03-2014,2363.9,2444.45,2363.35,2425.5,53.15,2.24,38202316,1466.16,7.79,.87,3.42
CNX Realty,10-03-2014,173.75,180.9,173.15,179.4,4.6,2.63,60326763,356.18,37.42,.85,1.06
CNX Consumption,10-03-2014,2498.15,2528.2,2494.3,2521.75,19.3,.77,49453479,1838.41,26.53,4.16,1.32
CNX Commodities,10-03-2014,2251.6,2276.8,2248.45,2263.2,-1.5,-.07,85735028,2239.15,11.69,1.48,2.25
CNX Dividend Opportunities,10-03-2014,1587.8,1605.4,1585.3,1599.25,6.7,.42,130257725,2188.8,10.6,1.87,3.44
CNX Infrastructure,10-03-2014,2451.75,2515.65,2451.75,2508.25,45.3,1.84,171389856,2083.36,17.48,1.93,1.45
CNX PSE,10-03-2014,2699.4,2740.05,2689.3,2714.25,3.05,.11,67540801,985.48,9.22,1.62,3.47
CNX Service Sector,10-03-2014,7935.25,8018.55,7935.25,7986.4,9.1,.11,145389673,6942.97,16.49,2.87,1.37
CNX Nifty Shariah,10-03-2014,-,-,-,1468.29,-3.39,-.23,41504458,2944.52,18.81,3.47,1.25
CNX 500 Shariah,10-03-2014,-,-,-,1561.34,-4,-.26,110730765,4249.72,19.88,3.71,1.19
CNX Low Volatility,10-03-2014,-,-,-,4814.39,2.03,.04,68028427,4025.51,19.52,3.11,1.48
CNX Alpha Index,10-03-2014,-,-,-,5200.14,-52.62,-1,56999188,2951.76,22.56,4.17,.69
CNX High Beta,10-03-2014,-,-,-,1304.31,18.86,1.47,326480698,5360.8,14.57,.8,2.38
CNX DEFTY,10-03-2014,-,-,-,3701.44,-6.82,-.18,-,-,-,-,-
CNX 100 Equal Weight,10-03-2014,-,-,-,7454.56,40.97,.55,348646834,12827.57,14.68,2.05,1.74
LIX 15,10-03-2014,2607.7,2654.1,2606,2646.3,20.6,.78,128378599,3564.99,13.55,1.44,1.52
CPSE,10-03-2014,-,-,-,1873.4,-4.46,-.24,16016901,442.91,10.49,1.92,3.52
