Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,13-08-2015,8384.45,8429.5,8339.75,8355.85,6.4,.08,195079107,7840.58,23.16,3.41,1.44
CNX Nifty Junior,13-08-2015,20997.5,21190.7,20756.9,20806.55,-70.65,-.34,105964220,3158.89,23.43,3.03,1.15
CNX 100,13-08-2015,8531.05,8579.95,8478.45,8493.95,.7,.01,301043327,10999.47,23.21,3.34,1.39
CNX 200,13-08-2015,4409.55,4435.15,4378.9,4387.45,-2.2,-.05,600508053,14005.51,24.25,3.18,1.36
CNX 500,13-08-2015,7017.85,7059.15,6964.85,6976.6,-9.85,-.14,773499683,16114.09,25.27,3.05,1.33
NIFTY Midcap 50,13-08-2015,3384.3,3407.65,3326.6,3339.95,-22.4,-.67,220220611,2218.6,16.09,1.44,1.58
CNX Midcap,13-08-2015,13757.35,13859.45,13597.65,13636.95,-47.95,-.35,299488895,4379.71,25.24,2.44,1.2
CNX Smallcap,13-08-2015,5665.85,5707.15,5520.4,5535.35,-88.5,-1.57,164347266,1159.57,90.2,1.28,1.11
CNX Nifty Dividend,13-08-2015,-,-,-,71.61,0,-,-,-,-,-,-
CNX Auto,13-08-2015,8446.7,8519.15,8413.3,8441.55,34.4,.41,47712098,1478.05,51.27,6.65,.74
CNX Bank,13-08-2015,18211.5,18359.25,18080.5,18175.4,115.65,.64,56495503,1878.94,19.11,2.53,1.08
CNX Energy,13-08-2015,8301.65,8351.2,8226.9,8254.65,-20.9,-.25,43685734,996.15,13.38,1.48,2.07
CNX Finance,13-08-2015,7434.85,7492.7,7378.5,7411.7,23.95,.32,52646344,2077.83,20.21,3,1.14
CNX FMCG,13-08-2015,20392.75,20492.4,20231.25,20271.25,-58.55,-.29,9889238,656.74,39.05,11.71,1.42
CNX IT,13-08-2015,12029.5,12092.05,11916.3,11956.1,-50.7,-.42,11503549,1182.66,22.47,6.33,1.75
