Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,28-08-2015,8053.7,8091.8,7961.65,8001.95,53,.67,201572450,8641.87,22.17,3.22,1.48
CNX Nifty Junior,28-08-2015,20323.3,20427.1,20091.95,20215.35,94.6,.47,95704969,3729.75,22.22,2.92,1.19
CNX 100,28-08-2015,8204.8,8242.15,8111.35,8153.55,51.35,.63,297277419,12371.62,22.18,3.17,1.43
CNX 200,28-08-2015,4237.3,4257.3,4187.05,4209.25,24.25,.58,601479250,15321.22,23.12,3.02,1.4
CNX 500,28-08-2015,6738.8,6772.75,6666.65,6694.45,37.2,.56,749490168,17250.21,24.21,2.9,1.37
NIFTY Midcap 50,28-08-2015,3192.55,3213.85,3120.6,3147.05,-3.55,-.11,205326460,2185.74,14.52,1.36,1.68
CNX Midcap,28-08-2015,13240.65,13311.45,13049.95,13134.3,29,.22,269456638,4834.36,23.27,2.34,1.24
CNX Smallcap,28-08-2015,5244.4,5279.6,5118.45,5145.85,-25.6,-.5,166280965,1423.96,101.55,1.18,1.2
CNX Nifty Dividend,28-08-2015,-,-,-,75.06,0,-,-,-,-,-,-
CNX Auto,28-08-2015,8051.4,8069.2,7971.35,8023.3,70.95,.89,35131845,1569.68,48.59,6.23,.77
CNX Bank,28-08-2015,17425.3,17569.8,17099.8,17211.95,-2.45,-.01,76587431,2548.57,18.03,2.39,1.15
CNX Energy,28-08-2015,7732.3,7808.4,7661.25,7727.85,93.25,1.22,43657892,1001.21,12.06,1.37,2.19
CNX Finance,28-08-2015,7100.45,7162.8,7000.6,7047.1,18.9,.27,61078475,2367.24,19.13,2.85,1.2
CNX FMCG,28-08-2015,20311.6,20311.6,20089.3,20173.9,76.25,.38,16151071,733.66,38.86,11.64,1.43
CNX IT,28-08-2015,11545.3,11645.05,11534.85,11588.25,191.35,1.68,10260637,1155,21.78,6.12,1.82
CNX Media,28-08-2015,2320.55,2371.7,2311.9,2331.95,52.3,2.29,10464799,252.73,48.14,5.41,.77
CNX Metal,28-08-2015,1850.2,1850.2,1803.5,1820.15,10.45,.58,62542349,836.22,12.38,.87,4.42
CNX MNC,28-08-2015,9734.15,9807.8,9658.35,9704.1,73.65,.76,20335292,863.34,42.96,7,1.08
CNX Pharma,28-08-2015,13175.7,13230.85,12793.75,12940.75,-55,-.42,15786871,1685.69,75.4,8.5,.41
CNX PSU Bank,28-08-2015,3291.85,3312.15,3183.6,3203.4,-26.85,-.83,59729975,1061.93,12.01,.94,1.87
CNX Realty,28-08-2015,166.85,168.8,161.8,163.65,-.8,-.49,106867210,528.83,27.7,.76,1.22
CNX Consumption,28-08-2015,3449.1,3465.7,3431.9,3446.45,37.05,1.09,60285541,2422.4,28.57,4.93,1.1
CNX Commodities,28-08-2015,2365,2378.8,2333.4,2349.9,19.2,.82,114103800,2446.1,13.95,1.39,2.7
CNX Dividend Opportunities,28-08-2015,1902.35,1912.7,1879.5,1890.15,14.7,.78,121253706,2628.32,14.05,2,3.03
CNX Infrastructure,28-08-2015,3005.95,3028.65,2973.5,2991.95,30.5,1.03,126448141,1636.22,20.18,2.04,1.28
CNX PSE,28-08-2015,3146.35,3167.05,3098.65,3126.05,28.75,.93,50763931,1344.94,11.35,1.75,3.47
CNX Service Sector,28-08-2015,10402.7,10485.15,10314.9,10360.65,90.8,.88,139304881,5007.74,19.05,3.03,1.49
CNX Nifty Shariah,28-08-2015,-,-,-,1820.88,6.85,.38,34322442,2403.26,20.37,2.8,1.37
CNX 500 Shariah,28-08-2015,-,-,-,2157.72,8.95,.42,96003387,4995.93,24,3.55,1.13
CNX Low Volatility,28-08-2015,-,-,-,7296.76,46.72,.64,75141594,5302.28,24.44,3.67,1.46
CNX Alpha Index,28-08-2015,-,-,-,9212.72,25.95,.28,48453902,3069.29,34.4,7.17,.72
