Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,25-08-2015,7895.4,7925.4,7667.25,7880.7,71.7,.92,308255265,13420.76,21.83,3.19,1.5
CNX Nifty Junior,25-08-2015,19562.35,19830.65,18770.65,19742.6,428.4,2.22,138654633,4545.28,21.7,2.86,1.22
CNX 100,25-08-2015,8019.4,8056.45,7777.3,8018.9,89.55,1.13,446909898,17966.04,21.81,3.13,1.45
CNX 200,25-08-2015,4133.4,4153.15,4001.7,4134.2,49,1.2,1043170792,23134.58,22.71,2.98,1.42
CNX 500,25-08-2015,6567.55,6601.3,6352.9,6569.85,76,1.17,1247793445,25648.13,23.78,2.85,1.39
NIFTY Midcap 50,25-08-2015,3035.1,3071.6,2851.55,3056.85,77.4,2.6,399855592,3354.41,14.11,1.32,1.73
CNX Midcap,25-08-2015,12715.35,12842.7,12154.85,12790.9,247.75,1.98,500772573,7164.61,22.66,2.28,1.28
CNX Smallcap,25-08-2015,4996.5,5066.65,4690.3,5003.9,88.1,1.79,284215840,2000.71,100.22,1.15,1.23
CNX Nifty Dividend,25-08-2015,-,-,-,72.09,0,-,-,-,-,-,-
CNX Auto,25-08-2015,7836.65,7956.45,7597.35,7920.35,146.9,1.89,64724457,2458.06,47.97,6.15,.78
CNX Bank,25-08-2015,17084.15,17269.15,16670.55,17192.75,380.95,2.27,123179428,3659.72,18.01,2.38,1.15
CNX Energy,25-08-2015,7419.95,7527.7,7246.25,7463.9,130.05,1.77,79632210,2251.14,11.65,1.34,2.28
CNX Finance,25-08-2015,6941.4,6967.6,6762,6939,89.3,1.3,97227245,3743.44,18.83,2.8,1.22
CNX FMCG,25-08-2015,19902.65,20147.1,19354.55,19869.05,126.9,.64,28795577,1285.89,38.27,11.46,1.45
CNX IT,25-08-2015,11524.85,11615.5,11140.8,11376.75,-78.4,-.68,18912332,1965.89,21.38,6.01,1.85
CNX Media,25-08-2015,2198.05,2237.35,2138,2206.8,44,2.03,16318343,346.41,45.55,5.14,.81
