Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,04-08-2015,8564.1,8565.15,8448.25,8516.9,-26.15,-.31,193226091,9003.82,23.48,3.49,1.42
CNX Nifty Junior,04-08-2015,21076.45,21335.45,21009,21305.8,316.7,1.51,99029517,4081.37,23.85,3.06,1.14
CNX 100,04-08-2015,8689.7,8693.7,8590.6,8664.4,-1.65,-.02,292255608,13085.19,23.53,3.41,1.37
CNX 200,04-08-2015,4495.85,4497.85,4445.7,4484.2,1.35,.03,594290929,16351.09,24.3,3.26,1.34
CNX 500,04-08-2015,7150.2,7154.05,7074.75,7136.3,7.3,.1,836110319,19457.8,25.35,3.13,1.31
NIFTY Midcap 50,04-08-2015,3497.35,3534.5,3468.4,3527.25,46.6,1.34,218860914,3004.58,16.91,1.54,1.47
CNX Midcap,04-08-2015,13891.3,14046.35,13831.35,14029.85,198.05,1.43,273856180,5578.27,24.55,2.53,1.16
CNX Smallcap,04-08-2015,5844.3,5888.3,5808.15,5877.65,68.1,1.17,220441825,2091.06,61.15,1.35,1.05
CNX Nifty Dividend,04-08-2015,-,-,-,69.12,0,-,-,-,-,-,-
CNX Auto,04-08-2015,8655.1,8720.3,8576.5,8703.6,93.95,1.09,43815845,2287.62,52.81,6.86,.73
CNX Bank,04-08-2015,18968.25,19067.35,18758.9,18972.6,57.9,.31,104132738,3200.31,19.77,2.64,1.04
CNX Energy,04-08-2015,8710.3,8710.3,8564.95,8609.2,-89.2,-1.03,25204786,878.46,14,1.54,1.98
CNX Finance,04-08-2015,7742.05,7775.3,7659.05,7721.7,-.2,0,76297777,2833.14,21.15,3.12,1.09
CNX FMCG,04-08-2015,21014.45,21051.4,20744.85,20922,-69.5,-.33,15978837,1169.5,40.61,12.11,1.37
CNX IT,04-08-2015,11480.7,11489.15,11379.15,11415.55,-50.85,-.44,11885605,1251.43,21.31,5.96,1.82
CNX Media,04-08-2015,2495,2497.25,2451.15,2472.75,-1.9,-.08,11225542,332.92,52.39,5.6,.72
CNX Metal,04-08-2015,2120,2179.95,2108.9,2167.7,58.35,2.77,45448438,837.61,12.2,1.07,4.61
CNX MNC,04-08-2015,10405.85,10418.3,10322.45,10403.3,37.15,.36,11725378,1127.2,46.53,7.56,1
CNX Pharma,04-08-2015,12441,12441,12278.6,12361.95,-17.55,-.14,8168014,958.12,56.38,8.48,.42
CNX PSU Bank,04-08-2015,3559.85,3669.9,3504.6,3650.7,107.3,3.03,114681039,2280.96,13.5,1.07,1.64
CNX Realty,04-08-2015,177.75,178.45,174.4,176.2,-.6,-.34,85656828,371.31,27.06,.86,1.14
CNX Consumption,04-08-2015,3697.75,3698.45,3651.65,3675.15,-3,-.08,52157182,2935.72,30.51,5.5,1
CNX Commodities,04-08-2015,2618.4,2632.5,2590.85,2626.7,17.85,.68,75753304,2237.27,15.67,1.59,2.62
CNX Dividend Opportunities,04-08-2015,2064.25,2065.9,2041.2,2060.1,8.15,.4,171104568,4037.13,15.77,2.22,2.97
