Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,14-08-2015,8402.35,8530.1,8381.2,8518.55,162.7,1.95,160680260,7090.58,23.69,3.45,1.42
CNX Nifty Junior,14-08-2015,20948.8,21271.55,20885.95,21250.8,444.25,2.14,97460373,3663.99,23.22,3.08,1.14
CNX 100,14-08-2015,8543.05,8673,8521.7,8661.95,168,1.98,258140633,10754.58,23.61,3.39,1.37
CNX 200,14-08-2015,4412.6,4480.1,4401.5,4474.4,86.95,1.98,609719134,14093.92,24.61,3.23,1.34
CNX 500,14-08-2015,7015.8,7120,7001.15,7112.5,135.9,1.95,768383354,16072.28,25.62,3.09,1.31
NIFTY Midcap 50,14-08-2015,3359.9,3422.4,3342.55,3418.2,78.25,2.34,228485115,2168.98,15.63,1.48,1.54
CNX Midcap,14-08-2015,13721.1,13931,13671.55,13917.1,280.15,2.05,323682899,4992.68,24.61,2.49,1.17
CNX Smallcap,14-08-2015,5571.35,5662.85,5556.9,5655.65,120.3,2.17,169344424,1334.92,84.77,1.3,1.09
CNX Nifty Dividend,14-08-2015,-,-,-,71.87,0,-,-,-,-,-,-
CNX Auto,14-08-2015,8495.45,8650.9,8466.35,8642.1,200.55,2.38,30570184,1260.92,52.48,6.71,.71
CNX Bank,14-08-2015,18275.5,18766,18193.1,18723.6,548.2,3.02,68472344,2189.85,19.62,2.61,1.05
CNX Energy,14-08-2015,8305.4,8457.8,8261.15,8409.65,155,1.88,21299854,761.94,13.34,1.51,2.03
CNX Finance,14-08-2015,7457.6,7643.4,7427.5,7630.65,218.95,2.95,53241510,2024.02,20.74,3.08,1.11
CNX FMCG,14-08-2015,20336.7,20450.5,20180.6,20345.3,74.05,.37,10358493,671.34,39.19,11.74,1.42
CNX IT,14-08-2015,11968.3,12129,11961.1,12048.45,92.35,.77,8163202,929.74,22.65,6.36,1.75
CNX Media,14-08-2015,2423.15,2507.8,2423.15,2500.55,80.45,3.32,7863483,245.92,51.62,5.83,.72
CNX Metal,14-08-2015,1895.15,1924.55,1875.85,1920.6,27,1.43,80910526,929.83,12.26,.92,5.09
CNX MNC,14-08-2015,10266.15,10357.5,10189.7,10345.8,117.1,1.14,14529185,676.94,45.8,7.46,1.01
CNX Pharma,14-08-2015,13044.15,13238.95,13028.25,13137.25,223.55,1.73,16175276,1734.36,83.32,8.69,.4
CNX PSU Bank,14-08-2015,3364.65,3491.45,3326.75,3483.7,152.55,4.58,67410547,1240.57,13.06,1.02,1.72
CNX Realty,14-08-2015,170.55,184.2,168.4,183.3,14.25,8.43,158879007,749.87,28.84,.86,1.09
CNX Consumption,14-08-2015,3603.9,3648.85,3592.5,3646,58.35,1.63,46577968,1814.76,30.24,5.22,1.04
CNX Commodities,14-08-2015,2483.55,2511.4,2468.9,2502.6,30.55,1.24,106281797,2137.91,14.88,1.49,2.7
