Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,05-09-2014,8099.9,8122.7,8049.85,8086.85,-9.1,-0.11,125981094,6559.7,21.15,3.52,1.25
CNX Nifty Junior,05-09-2014,17377.25,17443.15,17246.25,17367.25,8.9,0.05,81986529,2439.36,21.11,2.8,1.07
CNX 100,05-09-2014,8045.75,8068.25,7995.5,8034.05,-7.05,-0.09,207967623,8999.06,21.14,3.39,1.23
CNX 200,05-09-2014,4126.65,4139.25,4102.45,4121.55,-2.25,-0.05,719614476,13579.36,20.99,3.22,1.22
CNX 500,05-09-2014,6506.6,6528.4,6476.15,6502.3,0.35,0.01,935381037,15719.04,21.82,3.04,1.22
NIFTY Midcap 50,05-09-2014,3264.1,3289.05,3233.3,3268.05,6.1,0.19,238984032,2892.96,17.74,1.74,1.13
CNX Midcap,05-09-2014,11552.05,11624,11498.8,11568.15,32.45,0.28,264709717,4061.93,18.97,2.5,1.19
CNX Smallcap,05-09-2014,5108.75,5152.85,5084.25,5119.1,10.4,0.2,176742703,2067.4,18.24,1.37,1.33
CNX Nifty Dividend,05-09-2014,-,-,-,84.81,0,-,-,-,-,-,-
CNX Auto,05-09-2014,7849.35,7889.5,7779.45,7805.6,-50.55,-0.64,37658699,1335.28,37,6.13,0.87
CNX Bank,05-09-2014,16030.45,16111,15891.75,15982.5,-51.05,-0.32,21486911,1577.88,17.14,2.47,1.13
CNX Energy,05-09-2014,9846.05,9919.05,9824.75,9875,23,0.23,28534625,794.05,13.51,1.95,1.68
CNX Finance,05-09-2014,6573.9,6582.55,6492.8,6529.85,-44.1,-0.67,27253112,1936.15,18.63,2.89,1.18
CNX FMCG,05-09-2014,19207.1,19254.8,19104.75,19161.2,-44.75,-0.23,21313233,743.22,35.6,12.01,1.46
CNX IT,05-09-2014,11018.8,11122.45,10974.2,11025.55,65.1,0.59,12581278,1101.06,21.43,6.46,1.31
CNX Media,05-09-2014,1943.1,1949.3,1927.65,1932.4,-10.95,-0.56,9912918,112.27,51.89,4.68,0.87
CNX Metal,05-09-2014,3116.75,3162.85,3116.75,3151.45,26.05,0.83,41584699,950.47,14.31,1.46,1.82
CNX MNC,05-09-2014,8262.55,8319.7,8259.7,8296.75,10.15,0.12,7492440,409.58,39.39,6.1,1.07
CNX Pharma,05-09-2014,10392.7,10415,10301.35,10384.45,3.4,0.03,5530234,446.71,32.27,7.58,0.64
CNX PSU Bank,05-09-2014,3522.4,3561.75,3518.05,3539.45,15.4,0.44,22969745,911.35,11.86,1.11,1.64
CNX Realty,05-09-2014,223.8,227.65,222.8,226.9,2.5,1.11,99257890,701,34.19,1.17,0.83
CNX Consumption,05-09-2014,3198.2,3206.7,3178.35,3190.25,-10.4,-0.32,39569431,1718.96,31.33,5.06,1.02
CNX Commodities,05-09-2014,2985.85,3012.45,2980.15,2998.6,6.75,0.23,73583324,2176.32,15.66,1.88,1.78
CNX Dividend Opportunities,05-09-2014,2082.35,2091.85,2075.25,2086.75,4.05,0.19,91203036,2081.56,14.58,2.3,2.42
CNX Infrastructure,05-09-2014,3215.85,3240.9,3189.3,3222.1,8.35,0.26,358291613,2569.92,21.87,2.47,1.09
CNX PSE,05-09-2014,3690.4,3726.6,3686.9,3714.35,18.45,0.5,63505617,1270.39,11.8,2.2,2.54
CNX Service Sector,05-09-2014,9881.9,9916.85,9788.9,9839.5,-26.45,-0.27,67621186,3463.14,19,3.23,1.24
CNX Nifty Shariah,05-09-2014,-,-,-,1819.82,-1.36,-0.07,23292085,1737.58,19.14,3.36,1.01
CNX 500 Shariah,05-09-2014,-,-,-,2009.6,3.31,0.17,112798309,4281.02,21.87,3.78,0.97
CNX Low Volatility,05-09-2014,-,-,-,6349.8,11.81,0.19,45080984,3176.58,24.09,4.57,1.33
CNX Alpha Index,05-09-2014,-,-,-,7401.35,28.91,0.39,71090150,2529.26,27.69,3.79,0.65
CNX High Beta,05-09-2014,-,-,-,1827.51,-9.74,-0.53,504179022,5103.98,13.61,1.01,1.56
CNX DEFTY,05-09-2014,-,-,-,4636.29,-4.02,-0.09,-,-,-,-,-
CNX 100 Equal Weight,05-09-2014,-,-,-,9966.85,5.42,0.05,207967623,8999.06,19.93,2.75,1.25
LIX 15,05-09-2014,3642.05,3675.5,3629.95,3647.45,-1.4,-0.04,51561054,2489.94,19.52,2.02,0.99
CPSE,05-09-2014,2576.85,2604.25,2573.9,2588.35,9.15,0.35,14274558,617.17,10.96,2.66,2.55
NV 20,05-09-2014,-,-,-,3803.44,3.3,0.09,44252369,2976.47,16.35,2.68,1.58
LIX15 Midcap,05-09-2014,-,-,-,2921.27,12.87,0.44,95405729,1146.38,12.62,1.69,1.29
CNX Shariah25,05-09-2014,-,-,-,2952.65,-0.03,0,21679378,1765.36,23.37,5.38,1.09
India VIX,05-09-2014,13.0775,13.3075,12.305,12.94,-0.14,-1.09,-,-,-,-,-
NI15,05-09-2014,4683,4698.3,4659.25,4677.5,2.75,0.06,15963904,1758.25,28,8.54,1.21
GSEC10 NSE Index,05-09-2014,-,-,-,1254,1.62,0.13,-,-,-,-,-
GSECBM NSE Index,05-09-2014,-,-,-,1212.46,0.28,0.02,-,-,-,-,-
