Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,02-09-2014,8038.6,8101.95,8036.55,8083.05,55.35,0.69,134897503,7143.64,21.14,3.52,1.25
CNX Nifty Junior,02-09-2014,17145.8,17320.5,17145.8,17257.9,121.85,0.71,85379037,2734.17,20.98,2.78,1.08
CNX 100,02-09-2014,7977.95,8042.25,7977.95,8023.25,55.2,0.69,220276540,9877.81,21.11,3.38,1.23
CNX 200,02-09-2014,4090,4122.95,4090,4113.05,28.5,0.7,514838461,13131.87,20.95,3.22,1.22
CNX 500,02-09-2014,6447.8,6499.8,6447.8,6484.35,45.9,0.71,720920721,15221.95,21.76,3.04,1.22
NIFTY Midcap 50,02-09-2014,3225.5,3252.15,3219.55,3240.95,16.15,0.5,195475275,2585.56,17.6,1.72,1.14
CNX Midcap,02-09-2014,11349.85,11433.05,11349.85,11397.35,62.45,0.55,213125537,3666.35,18.69,2.47,1.2
CNX Smallcap,02-09-2014,5110.6,5150.7,5110.6,5134.4,41.45,0.81,177780288,1592.64,18.3,1.37,1.33
CNX Nifty Dividend,02-09-2014,-,-,-,82.65,0,-,-,-,-,-,-
CNX Auto,02-09-2014,7801.15,7838.5,7788.4,7797.5,8.15,0.1,35029999,1248.79,36.96,6.12,0.87
CNX Bank,02-09-2014,16049.75,16170.85,16047.3,16130.55,117.75,0.74,26315789,1932.56,17.3,2.5,1.12
CNX Energy,02-09-2014,9829,9905.25,9779.75,9880.2,69.85,0.71,35950497,1138.25,13.51,1.95,1.68
CNX Finance,02-09-2014,6554.05,6615.05,6554.05,6589.95,46.65,0.71,35853675,2249.09,18.8,2.92,1.17
CNX FMCG,02-09-2014,19177.8,19341,19113.85,19301.3,128.4,0.67,16508222,517.18,35.86,12.1,1.44
CNX IT,02-09-2014,10723.45,10783.3,10636.7,10746.55,41.25,0.39,9897208,893.89,20.89,6.29,1.34
CNX Media,02-09-2014,1925,1957.4,1925,1937.35,3.2,0.17,7403857,135.48,52.58,4.69,0.86
CNX Metal,02-09-2014,3170.95,3177.85,3140.7,3144.75,-24.35,-0.77,35064889,916.21,14.28,1.46,1.82
CNX MNC,02-09-2014,8316.95,8333.9,8287.9,8301.05,-9.9,-0.12,13807002,677.03,39.41,6.1,1.07
CNX Pharma,02-09-2014,10099.6,10352.15,10099.6,10306.6,207.55,2.06,10938247,845.07,32.02,7.52,0.65
CNX PSU Bank,02-09-2014,3583.7,3607.15,3564.95,3579.8,9.05,0.25,22381118,925.27,11.99,1.13,1.62
CNX Realty,02-09-2014,226.35,230.5,225.7,228.8,2.55,1.13,95172165,610.34,34.48,1.18,0.82
CNX Consumption,02-09-2014,3174.3,3198.9,3174.3,3187.65,18.5,0.58,44605310,1979.19,31.3,5.05,1.02
CNX Commodities,02-09-2014,2981.1,3001.4,2976.65,2995.3,15.3,0.51,77922902,2614.54,15.65,1.88,1.78
CNX Dividend Opportunities,02-09-2014,2074.45,2088.5,2070.35,2079.65,8.45,0.41,88387779,2286,14.53,2.29,2.43
CNX Infrastructure,02-09-2014,3200.35,3243.4,3197.1,3220.75,26.1,0.82,155046012,2002.82,21.86,2.47,1.09
CNX PSE,02-09-2014,3700.95,3722.65,3682.25,3718.1,16.55,0.45,51200023,1184.23,11.81,2.2,2.53
CNX Service Sector,02-09-2014,9764.95,9851.7,9757.7,9818.05,70.4,0.72,86452074,3955.47,18.96,3.22,1.24
CNX Nifty Shariah,02-09-2014,-,-,-,1812.35,17.49,0.97,29366868,2303.4,19.06,3.34,1.02
CNX 500 Shariah,02-09-2014,-,-,-,1991.64,18.32,0.93,110047610,4181.16,21.65,3.75,0.97
CNX Low Volatility,02-09-2014,-,-,-,6304.71,54.52,0.87,61939052,4015.92,23.91,4.54,1.34
CNX Alpha Index,02-09-2014,-,-,-,7184.31,109.02,1.54,64831129,2020.12,26.89,3.68,0.67
CNX High Beta,02-09-2014,-,-,-,1880.8,7.77,0.41,282910152,4480.31,14.01,1.04,1.52
CNX DEFTY,02-09-2014,-,-,-,4620.98,21.29,0.46,-,-,-,-,-
CNX 100 Equal Weight,02-09-2014,-,-,-,9944.45,69.98,0.71,220276540,9877.81,19.88,2.75,1.25
LIX 15,02-09-2014,3676.6,3686.65,3662.15,3673.4,3.95,0.11,54854962,2403.25,19.66,2.03,0.98
CPSE,02-09-2014,2590.7,2598.15,2573.3,2594.55,6.2,0.24,16180732,622.91,10.98,2.66,2.55
NV 20,02-09-2014,-,-,-,3792.1,12.08,0.32,42534109,3202.43,16.3,2.67,1.58
LIX15 Midcap,02-09-2014,-,-,-,2877.47,0.69,0.02,88187225,1008.36,12.43,1.66,1.31
CNX Shariah25,02-09-2014,-,-,-,2936.31,23.36,0.8,26082528,2311.78,23.24,5.35,1.1
India VIX,02-09-2014,13.53,13.91,12.485,13.45,-0.08,-0.61,-,-,-,-,-
NI15,02-09-2014,4608.8,4653.7,4605.7,4637.55,31.4,0.68,18721407,1848.16,27.76,8.47,1.22
GSEC10 NSE Index,02-09-2014,-,-,-,1253.24,3.37,0.27,-,-,-,-,-
GSECBM NSE Index,02-09-2014,-,-,-,1211.86,2.71,0.22,-,-,-,-,-
