Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,16-09-2014,8036.6,8044.9,7925.15,7932.9,-109.1,-1.36,127952551,6647.49,21.09,3.45,1.28
CNX Nifty Junior,16-09-2014,17533.45,17622.7,16984.45,17018.05,-534.05,-3.04,85564068,2715.82,20.69,2.74,1.09
CNX 100,16-09-2014,8003,8012.6,7871.35,7879.8,-129.1,-1.61,213516619,9363.31,21.03,3.32,1.25
CNX 200,16-09-2014,4127.35,4133.6,4049.25,4053.7,-75.65,-1.83,612903153,13464.5,20.91,3.17,1.24
CNX 500,16-09-2014,6538.6,6550.25,6404.2,6411.25,-128.85,-1.97,943629294,16986.06,21.78,3,1.23
NIFTY Midcap 50,16-09-2014,3368.1,3388.8,3208.1,3215.2,-152.05,-4.52,294428009,3269.87,17.46,1.71,1.15
CNX Midcap,16-09-2014,11954.95,12000.6,11484.6,11503.55,-441.2,-3.69,337137905,4842.63,18.89,2.49,1.19
CNX Smallcap,16-09-2014,5340,5383.6,5115.85,5127.5,-202.6,-3.8,219795449,2131.07,18.28,1.37,1.33
CNX Nifty Dividend,16-09-2014,-,-,-,86.07,0,-,-,-,-,-,-
CNX Auto,16-09-2014,7968.65,7978.6,7806.25,7830.7,-153.95,-1.93,42721276,1558.57,37.12,6.15,0.87
CNX Bank,16-09-2014,16160.7,16169.6,15814.65,15844.1,-323.45,-2,28607396,1759.9,17,2.45,1.14
CNX Energy,16-09-2014,9661,9677.8,9387.85,9401.9,-262.45,-2.72,37549299,1054.36,12.86,1.85,1.76
CNX Finance,16-09-2014,6543.75,6550.25,6403.65,6417.85,-135.4,-2.07,27989122,1744.63,18.32,2.84,1.2
CNX FMCG,16-09-2014,19348.15,19468.55,19308.15,19365.7,3.5,0.02,20970879,717.79,46.31,12.15,1.44
CNX IT,16-09-2014,10876.8,10934.3,10796.45,10811.5,-56.65,-0.52,15393999,995.02,21.02,6.33,1.34
CNX Media,16-09-2014,1980,2001.8,1943.2,1948.45,-32.45,-1.64,15514955,147.05,52.32,4.72,0.86
CNX Metal,16-09-2014,3094.7,3113.2,3027.4,3033.9,-74,-2.38,48019651,1131.97,13.77,1.41,1.89
CNX MNC,16-09-2014,8453.8,8512.85,8402.3,8436.85,-43.9,-0.52,13338315,787.76,40.06,6.2,1.05
CNX Pharma,16-09-2014,10456.5,10569.6,10291.5,10319.85,-108.25,-1.04,9082785,855.75,32.07,7.53,0.65
CNX PSU Bank,16-09-2014,3740.9,3766.9,3605.8,3617.8,-115.05,-3.08,39926341,1230.69,12.12,1.14,1.61
CNX Realty,16-09-2014,227.65,231.3,217.6,218.3,-8.85,-3.9,143211758,710.49,32.9,1.12,0.86
CNX Consumption,16-09-2014,3228.35,3239.05,3189.4,3194.3,-35.1,-1.09,39748041,1877.19,36.32,5.08,1.02
CNX Commodities,16-09-2014,2941.45,2945.9,2861.9,2865.4,-80.55,-2.73,95078620,2525.75,14.96,1.79,1.86
CNX Dividend Opportunities,16-09-2014,2100.55,2107.9,2052.15,2055,-47.65,-2.27,109418485,2550.76,14.35,2.26,2.46
CNX Infrastructure,16-09-2014,3200.8,3210,3103.15,3111.4,-86.6,-2.71,174262468,1786.37,21.12,2.38,1.13
CNX PSE,16-09-2014,3646.9,3657.25,3532.2,3539.1,-106.45,-2.92,63333660,1312.45,11.25,2.1,2.66
CNX Service Sector,16-09-2014,9808.9,9820.15,9659.7,9671.15,-145.55,-1.48,77082346,3491.52,18.68,3.17,1.26
CNX Nifty Shariah,16-09-2014,-,-,-,1802.83,-22.51,-1.23,25954980,2055.79,18.96,3.33,1.02
CNX 500 Shariah,16-09-2014,-,-,-,1999.37,-34.3,-1.69,121152394,4627.55,21.76,3.77,0.97
CNX Low Volatility,16-09-2014,-,-,-,6338.38,-90.5,-1.41,49298427,3565.21,24.15,4.59,1.33
CNX Alpha Index,16-09-2014,-,-,-,7429.91,-290.79,-3.77,83109081,2729.72,27.75,3.81,0.64
CNX High Beta,16-09-2014,-,-,-,1797.21,-79.4,-4.23,375090540,4659.02,13.39,0.99,1.59
CNX DEFTY,16-09-2014,-,-,-,4498.67,-69.87,-1.53,-,-,-,-,-
CNX 100 Equal Weight,16-09-2014,-,-,-,9791.9,-245.64,-2.45,213516619,9363.31,20.25,2.7,1.27
LIX 15,16-09-2014,3675.9,3684.45,3598.85,3604.5,-84.25,-2.28,55674294,2523.68,20.99,1.97,1
CPSE,16-09-2014,2560.1,2563,2470.4,2476,-80.85,-3.16,19238161,749.74,10.48,2.54,2.67
NV 20,16-09-2014,-,-,-,3712.5,-57.05,-1.51,43289018,2984.74,15.95,2.61,1.61
LIX15 Midcap,16-09-2014,-,-,-,2823.9,-132.37,-4.48,143416504,1355.79,12.2,1.63,1.33
CNX Shariah25,16-09-2014,-,-,-,2933.3,-37.24,-1.25,21819266,1995.06,23.18,5.31,1.1
India VIX,16-09-2014,13.255,13.7325,12.0475,13.28,0.03,0.21,-,-,-,-,-
NI15,16-09-2014,4664.3,4681,4646.75,4651.35,-10.85,-0.23,18105902,1988.13,30.29,8.51,1.22
NIFTY PR 2x Leverage,16-09-2014,-,-,-,3463.22,-97.4,-2.74,-,-,-,-,-
NIFTY PR 1X Inverse,16-09-2014,-,-,-,463.08,6.3,1.38,-,-,-,-,-
NIFTY TR 1X Inverse,16-09-2014,-,-,-,433.33,5.89,1.38,-,-,-,-,-
NIFTY TR 2X Leverage,16-09-2014,-,-,-,3953.28,-111.19,-2.74,-,-,-,-,-
GSEC10 NSE Index,16-09-2014,-,-,-,1258.8,0.7,0.06,-,-,-,-,-
GSECBM NSE Index,16-09-2014,-,-,-,1217.51,0.77,0.06,-,-,-,-,-
