Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,26-09-2014,7885.85,7993.3,7841.8,7968.85,57,.72,147835866,8247.78,20.83,3.45,1.31
CNX Nifty Junior,26-09-2014,16566.95,16931.8,16520.65,16903.45,262.95,1.58,100269867,2821.97,20.36,2.72,1.08
CNX 100,26-09-2014,7808.7,7920.15,7771.15,7902.15,66.4,.85,248105733,11069.75,20.76,3.32,1.28
CNX 200,26-09-2014,4001.5,4059.4,3980.85,4051.65,35.75,.89,666095736,14246.1,20.38,3.13,1.28
CNX 500,26-09-2014,6319.85,6405.3,6286.5,6396.55,53.4,.84,843527782,15985.83,21.29,2.98,1.27
NIFTY Midcap 50,26-09-2014,3042.45,3126.5,3022.1,3116.2,59.15,1.93,274894971,3067.36,16.05,1.72,1.26
CNX Midcap,26-09-2014,11120.45,11319.2,11054.95,11296.6,122.15,1.09,320631385,4258.63,17.73,2.33,1.25
CNX Smallcap,26-09-2014,4781.15,4871.8,4742.95,4860.5,48.4,1.01,152341366,1045.48,33.99,1.27,1.52
CNX Nifty Dividend,26-09-2014,-,-,-,87.15,0,-,-,-,-,-,-
CNX Auto,26-09-2014,7837.45,7947,7755.1,7933.95,66.85,.85,34480180,1267.14,37.61,6.1,.87
CNX Bank,26-09-2014,15262.9,15666.4,15168.4,15607.25,308.2,2.01,37253894,2679.3,16.75,2.42,1.16
CNX Energy,26-09-2014,9099.45,9262.3,9049.25,9233.8,110.95,1.22,29075038,876.46,12.63,1.8,1.86
CNX Finance,26-09-2014,6267.35,6393.55,6216.2,6370.65,76.7,1.22,41486009,2815.55,18.18,2.81,1.22
CNX FMCG,26-09-2014,19974.65,20056.6,19800.9,19906.55,-177.2,-.88,13645530,480.05,36.15,12.99,1.45
CNX IT,26-09-2014,11188.1,11236.45,11093.6,11138,-47.95,-.43,10916820,1121,21.59,6.55,1.3
CNX Media,26-09-2014,1963.7,1971.1,1934.5,1965.2,-9.15,-.46,4084751,73.44,51.71,4.99,.87
CNX Metal,26-09-2014,2830.85,2933.25,2820.75,2924.65,77,2.7,50944498,993.27,13.28,1.36,2.59
CNX MNC,26-09-2014,8397.5,8455.45,8318.85,8440.45,17.8,.21,9607244,526.27,39.9,6,1.08
CNX Pharma,26-09-2014,10357.85,10621.95,10265.35,10501.65,118.75,1.14,17386697,1452.58,32.63,7.67,.64
CNX PSU Bank,26-09-2014,3283.75,3426.05,3256.25,3406.4,101.5,3.07,55264791,1778.86,11.41,1.07,1.71
CNX Realty,26-09-2014,203.2,209.6,200.6,208.7,4.9,2.4,143377772,657.1,31.45,1.07,.9
CNX Consumption,26-09-2014,3206.85,3232.85,3187.35,3224.3,5,.16,39731144,1650.29,31.26,4.96,1.07
CNX Commodities,26-09-2014,2753.75,2832.55,2753.75,2825.95,58.55,2.12,88841300,2224.94,14.41,1.75,2.14
CNX Dividend Opportunities,26-09-2014,2022,2054.35,2010.85,2051.7,21.2,1.04,111734326,2466.03,14.33,2.25,2.69
CNX Infrastructure,26-09-2014,2992.65,3053.85,2980.65,3046.55,40.7,1.35,215633472,1869.12,20.8,2.26,1.13
CNX PSE,26-09-2014,3444,3538.65,3437.15,3528.45,68.8,1.99,56768817,1018.76,11.26,2.03,3.03
CNX Service Sector,26-09-2014,9633.1,9747.25,9559.55,9719.35,60.8,.63,89252439,4753.15,18.77,3.14,1.27
CNX Nifty Shariah,26-09-2014,-,-,-,1813.02,-.96,-.05,25201421,2036.66,19.36,3.24,1
CNX 500 Shariah,26-09-2014,-,-,-,2002.9,3.4,.17,102752828,3930.58,21.35,3.73,.95
CNX Low Volatility,26-09-2014,-,-,-,6366.62,36.37,.57,57129446,4275.93,24.21,4.55,1.43
