Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,03-09-2014,8110.85,8141.9,8092.25,8114.6,31.55,0.39,150726992,8444.29,21.22,3.53,1.25
CNX Nifty Junior,03-09-2014,17315.3,17440,17310.4,17386.05,128.15,0.74,107626754,3368.22,21.14,2.8,1.07
CNX 100,03-09-2014,8050.7,8085.05,8038.1,8058.75,35.5,0.44,258353746,11812.51,21.21,3.4,1.22
CNX 200,03-09-2014,4126.95,4146.05,4121.9,4133.55,20.5,0.5,570373077,15265.88,21.05,3.23,1.22
CNX 500,03-09-2014,6506.5,6536.55,6500.5,6517.7,33.35,0.51,791181845,17748.11,21.88,3.05,1.21
NIFTY Midcap 50,03-09-2014,3254.55,3272.3,3240.75,3263.7,22.75,0.7,199574737,2927.49,17.72,1.73,1.13
CNX Midcap,03-09-2014,11439.5,11527.3,11439.5,11509.55,112.2,0.98,225032858,4092.9,18.88,2.49,1.19
CNX Smallcap,03-09-2014,5155.3,5176.5,5127.3,5150,15.6,0.3,180670993,1604.71,18.35,1.38,1.33
CNX Nifty Dividend,03-09-2014,-,-,-,82.65,0,-,-,-,-,-,-
CNX Auto,03-09-2014,7855.4,7883.95,7813.9,7850.85,53.35,0.68,32497004,1395.05,37.22,6.16,0.86
CNX Bank,03-09-2014,16208.55,16208.55,16048.1,16110,-20.55,-0.13,30657042,1996.3,17.28,2.49,1.12
CNX Energy,03-09-2014,9942.1,9960.75,9849.45,9874.05,-6.15,-0.06,43142381,1395.5,13.51,1.95,1.68
CNX Finance,03-09-2014,6618.85,6619.9,6560.5,6574.7,-15.25,-0.23,35105332,2188.24,18.76,2.91,1.17
CNX FMCG,03-09-2014,19327.6,19347.7,19154.2,19171.05,-130.25,-0.67,19791458,590.82,35.62,12.02,1.45
CNX IT,03-09-2014,10749,11030.15,10749,11005.1,258.55,2.41,15906105,1677.45,21.39,6.44,1.31
CNX Media,03-09-2014,1940.6,1962.1,1933.8,1942.3,4.95,0.26,9547740,194.49,52.71,4.7,0.86
CNX Metal,03-09-2014,3142.75,3181.2,3142.75,3176.15,31.4,1,47590920,1108.37,14.42,1.47,1.8
CNX MNC,03-09-2014,8323.7,8362.35,8272.75,8300.7,-0.35,0,12049362,609.46,39.41,6.1,1.07
CNX Pharma,03-09-2014,10338.5,10382.85,10284.3,10333.1,26.5,0.26,8024869,721.54,32.11,7.54,0.65
CNX PSU Bank,03-09-2014,3585.85,3590.9,3547.75,3564.35,-15.45,-0.43,26206075,958.19,11.94,1.12,1.63
CNX Realty,03-09-2014,230.6,234.7,227.55,233.75,4.95,2.16,109064080,721.61,35.23,1.2,0.81
CNX Consumption,03-09-2014,3194.3,3212.8,3194.3,3199.65,12,0.38,65592183,2496.31,31.42,5.07,1.02
CNX Commodities,03-09-2014,3005.3,3017.3,2994.15,3008.6,13.3,0.44,101589416,3016.32,15.72,1.88,1.77
CNX Dividend Opportunities,03-09-2014,2087.8,2089.4,2069.9,2075.7,-3.95,-0.19,89873014,2360.93,14.5,2.28,2.43
CNX Infrastructure,03-09-2014,3229.3,3261.15,3229.3,3246,25.25,0.78,183028183,2700.16,22.03,2.49,1.08
CNX PSE,03-09-2014,3747.2,3751.55,3695.6,3707.95,-10.15,-0.27,61353624,1437.9,11.78,2.2,2.54
CNX Service Sector,03-09-2014,9847.95,9927.65,9843.15,9888.15,70.1,0.71,106982231,5259.37,19.09,3.24,1.23
CNX Nifty Shariah,03-09-2014,-,-,-,1827.19,14.84,0.82,38429478,2988.96,19.22,3.37,1.01
CNX 500 Shariah,03-09-2014,-,-,-,2008.4,16.76,0.84,113392107,4821.61,21.86,3.78,0.97
CNX Low Volatility,03-09-2014,-,-,-,6334.26,29.55,0.47,59550663,4471.66,24.02,4.56,1.33
CNX Alpha Index,03-09-2014,-,-,-,7291.5,107.19,1.49,61970563,2488.54,27.29,3.74,0.66
CNX High Beta,03-09-2014,-,-,-,1883.77,2.97,0.16,310689501,5188.48,14.03,1.04,1.51
CNX DEFTY,03-09-2014,-,-,-,4644.02,23.05,0.5,-,-,-,-,-
CNX 100 Equal Weight,03-09-2014,-,-,-,9992.07,47.62,0.48,258353746,11812.51,19.98,2.76,1.25
LIX 15,03-09-2014,3688.45,3701.5,3672.9,3688.75,15.35,0.42,55475071,2662.55,19.74,2.04,0.97
CPSE,03-09-2014,2611.6,2618.45,2574.6,2589.55,-5,-0.19,19788007,756.47,10.96,2.66,2.55
NV 20,03-09-2014,-,-,-,3814.89,22.79,0.6,48604610,3846.5,16.4,2.68,1.57
LIX15 Midcap,03-09-2014,-,-,-,2901.68,24.21,0.84,106890693,1354.47,12.53,1.68,1.3
CNX Shariah25,03-09-2014,-,-,-,2949.85,13.55,0.46,28489365,2730.64,23.35,5.37,1.09
India VIX,03-09-2014,13.4475,13.9525,12.5675,13.39,-0.06,-0.41,-,-,-,-,-
NI15,03-09-2014,4643.65,4674.8,4642.65,4664.05,26.5,0.57,20992639,2478.14,27.92,8.52,1.21
GSEC10 NSE Index,03-09-2014,-,-,-,1253.29,0.05,0,-,-,-,-,-
GSECBM NSE Index,03-09-2014,-,-,-,1211.84,-0.02,0,-,-,-,-,-
