Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,15-09-2014,8070.35,8077.3,8030,8042,-63.5,-.78,96502556,5387.06,21.38,3.5,1.26
CNX Nifty Junior,15-09-2014,17569.65,17629.4,17461.8,17552.1,-57.5,-.33,76868876,2335.53,21.34,2.83,1.06
CNX 100,15-09-2014,8034.05,8035.1,7993.3,8008.9,-57.6,-.71,173371432,7722.59,21.38,3.38,1.23
CNX 200,15-09-2014,4137.65,4139.4,4117.3,4129.35,-24.6,-.59,439638315,10926.21,21.3,3.23,1.22
CNX 500,15-09-2014,6547.25,6556.45,6518.05,6540.1,-32.6,-.5,772665478,14009.32,22.21,3.06,1.21
NIFTY Midcap 50,15-09-2014,3343.95,3383.7,3332.85,3367.25,6.6,.2,189973788,2566.79,18.28,1.79,1.1
CNX Midcap,15-09-2014,11879.15,11983.5,11836.25,11944.75,28.45,.24,224809190,3802.7,19.62,2.59,1.15
CNX Smallcap,15-09-2014,5289.3,5351.55,5259.2,5330.1,30.25,.57,209909488,1868.61,19,1.43,1.28
CNX Nifty Dividend,15-09-2014,-,-,-,86.07,0,-,-,-,-,-,-
CNX Auto,15-09-2014,7972.35,8006.35,7934.3,7984.65,-25.15,-.31,39683140,1243.02,37.85,6.27,.85
CNX Bank,15-09-2014,16158.65,16239.7,16106.05,16167.55,-86.6,-.53,27061568,1801.37,17.35,2.5,1.12
CNX Energy,15-09-2014,9687.85,9713.4,9650.9,9664.35,-92.9,-.95,24832482,660.56,13.22,1.9,1.71
CNX Finance,15-09-2014,6565.1,6576.1,6528.75,6553.25,-40.6,-.62,23864840,1645.47,18.7,2.9,1.18
CNX FMCG,15-09-2014,19450.75,19452.1,19286.4,19362.2,-110.3,-.57,19117020,535.22,46.3,12.15,1.44
CNX IT,15-09-2014,10959.85,10960.7,10856.6,10868.15,-90.35,-.82,9090129,860.73,21.13,6.37,1.33
CNX Media,15-09-2014,1949.8,1989.25,1944.9,1980.9,26.55,1.36,13521910,166.76,53.19,4.8,.85
CNX Metal,15-09-2014,3136.2,3142.2,3100.9,3107.9,-50.6,-1.6,34235782,775.94,14.11,1.44,1.84
CNX MNC,15-09-2014,8488.3,8496.5,8434.85,8480.75,-19.6,-.23,8054009,519.07,40.27,6.23,1.04
CNX Pharma,15-09-2014,10358.7,10459,10357.15,10428.1,75,.72,9974527,804.86,32.4,7.61,.64
CNX PSU Bank,15-09-2014,3690.5,3762.95,3662.5,3732.85,18.8,.51,39388183,1336.98,12.5,1.17,1.56
CNX Realty,15-09-2014,225.65,227.7,223.95,227.15,.35,.15,94651943,432.2,34.23,1.17,.83
CNX Consumption,15-09-2014,3230.85,3235.35,3210.4,3229.4,-9.6,-.3,31485046,1417.76,36.72,5.14,1.01
CNX Commodities,15-09-2014,2965.1,2967.45,2940.6,2945.95,-37.05,-1.24,63476005,1790.7,15.38,1.84,1.81
CNX Dividend Opportunities,15-09-2014,2095.3,2111.05,2084.25,2102.65,-1.7,-.08,96821575,2114.27,14.69,2.31,2.4
CNX Infrastructure,15-09-2014,3197.7,3209.7,3177.2,3198,-21.3,-.66,98568217,1284.61,21.71,2.45,1.1
CNX PSE,15-09-2014,3641.6,3660.4,3634,3645.55,-22.25,-.61,42145316,843.91,11.58,2.16,2.59
CNX Service Sector,15-09-2014,9855.75,9855.75,9795.5,9816.7,-76.15,-.77,63715442,3229.74,18.96,3.22,1.24
CNX Nifty Shariah,15-09-2014,-,-,-,1825.34,-9.37,-.51,22897949,1783.15,19.2,3.37,1.01
CNX 500 Shariah,15-09-2014,-,-,-,2033.67,-8.13,-.4,115096966,4106.72,22.13,3.83,.95
CNX Low Volatility,15-09-2014,-,-,-,6428.88,-9.14,-.14,43321407,3091.35,24.49,4.66,1.31
CNX Alpha Index,15-09-2014,-,-,-,7720.7,-23.91,-.31,63877640,2168.9,28.84,3.96,.62
CNX High Beta,15-09-2014,-,-,-,1876.6,6.75,.36,253070374,3559.58,13.98,1.04,1.52
CNX DEFTY,15-09-2014,-,-,-,4568.54,-47.75,-1.03,-,-,-,-,-
CNX 100 Equal Weight,15-09-2014,-,-,-,10037.53,-34.9,-.35,173371432,7722.59,20.76,2.77,1.24
LIX 15,15-09-2014,3699.6,3705.7,3675.35,3688.75,-34.5,-.93,42411292,2092.56,21.48,2.01,.98
CPSE,15-09-2014,2558.4,2568.15,2549.8,2556.85,-20.55,-.8,10503646,408.39,10.82,2.62,2.59
