Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,17-09-2014,7971.5,7990.65,7936.95,7975.5,42.6,.54,123722390,6689.37,21.21,3.47,1.27
CNX Nifty Junior,17-09-2014,17111.6,17199.6,16900,17129.9,111.85,.66,92700288,2529.11,20.83,2.76,1.08
CNX 100,17-09-2014,7918.85,7934.75,7876.75,7923.5,43.7,.55,216422678,9218.48,21.15,3.34,1.24
CNX 200,17-09-2014,4075.15,4081.25,4048.5,4075.4,21.7,.54,496257930,12640.92,21.03,3.19,1.23
CNX 500,17-09-2014,6445.25,6457.7,6401.55,6442.5,31.25,.49,706496154,14916.23,21.88,3.02,1.23
NIFTY Midcap 50,17-09-2014,3240.4,3256.8,3176.9,3234.3,19.1,.59,211986507,2894,17.56,1.72,1.14
CNX Midcap,17-09-2014,11585.1,11626.55,11403.75,11576.45,72.9,.63,228613187,4058.02,19.01,2.51,1.18
CNX Smallcap,17-09-2014,5174.6,5207.35,5083.25,5130.1,2.6,.05,162979223,1516.91,18.29,1.37,1.33
CNX Nifty Dividend,17-09-2014,-,-,-,86.07,0,-,-,-,-,-,-
CNX Auto,17-09-2014,7872.15,7919.85,7774.55,7901.15,70.45,.9,44959699,1553.93,37.45,6.2,.86
CNX Bank,17-09-2014,15926.85,15937.3,15799.7,15838.6,-5.5,-.03,22263757,1561.99,17,2.45,1.14
CNX Energy,17-09-2014,9456.35,9478.55,9370.35,9444.1,42.2,.45,33374455,947.18,12.92,1.86,1.75
CNX Finance,17-09-2014,6444.5,6463.75,6397.4,6416.55,-1.3,-.02,29719747,1815.6,18.31,2.84,1.2
CNX FMCG,17-09-2014,19416.85,19533.7,19367.6,19436.75,71.05,.37,20149078,614.11,46.48,12.19,1.43
CNX IT,17-09-2014,10866.2,11001.5,10866.2,10991.4,179.9,1.66,9637144,1028.97,21.36,6.44,1.31
CNX Media,17-09-2014,1956.65,1970.85,1934.4,1956.75,8.3,.43,7090733,124.95,52.54,4.74,.86
CNX Metal,17-09-2014,3053.5,3078,2986.85,3045.7,11.8,.39,45665132,1088.72,13.83,1.41,1.88
CNX MNC,17-09-2014,8481.05,8486.35,8387.35,8463.05,26.2,.31,11283623,614.55,40.18,6.22,1.05
CNX Pharma,17-09-2014,10397.4,10446.7,10270.3,10343.4,23.55,.23,7695409,695.52,32.14,7.55,.65
CNX PSU Bank,17-09-2014,3649.4,3654.45,3590.4,3627,9.2,.25,25471215,858.58,12.15,1.14,1.6
CNX Realty,17-09-2014,220.05,221.3,217.1,219.5,1.2,.55,74530585,430.58,33.08,1.13,.86
CNX Consumption,17-09-2014,3210.1,3217.05,3192.15,3205.05,10.75,.34,54534891,2015.45,36.44,5.1,1.02
CNX Commodities,17-09-2014,2881.85,2894.4,2841.9,2878.5,13.1,.46,85813293,2371.5,15.03,1.8,1.85
CNX Dividend Opportunities,17-09-2014,2064.8,2070.05,2047.65,2059.55,4.55,.22,94038600,2169.51,14.39,2.26,2.45
