Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,11-09-2014,8115.15,8127.95,8057.3,8085.7,-8.4,-.1,122818159,6492.35,21.5,3.52,1.25
CNX Nifty Junior,11-09-2014,17525.7,17591.3,17467.35,17573.5,84.5,.48,92517633,2791.46,21.37,2.83,1.06
CNX 100,11-09-2014,8068.9,8082.95,8017.15,8047.3,-1.25,-.02,215335792,9283.82,21.48,3.4,1.22
CNX 200,11-09-2014,4149.95,4157.95,4125.75,4143.4,4.8,.12,504801915,12630.14,21.38,3.24,1.21
CNX 500,11-09-2014,6558.4,6572.45,6527.95,6554.75,14.5,.22,809539824,15615.26,22.26,3.07,1.21
NIFTY Midcap 50,11-09-2014,3344.75,3365.1,3326.25,3360.2,27.2,.82,194073266,2818.5,18.24,1.79,1.1
CNX Midcap,11-09-2014,11792.2,11876.45,11764.7,11866.95,114.15,.97,228560848,4200.16,19.49,2.57,1.15
CNX Smallcap,11-09-2014,5257.4,5313.4,5257.4,5301.55,66.7,1.27,196020936,1846.2,18.9,1.42,1.29
CNX Nifty Dividend,11-09-2014,-,-,-,86.07,0,-,-,-,-,-,-
CNX Auto,11-09-2014,7897.35,7947.95,7826.95,7932.25,49.6,.63,43540261,1581.19,37.6,6.23,.85
CNX Bank,11-09-2014,16197.3,16309.7,16166.85,16204.15,52.4,.32,30041684,1846.93,17.39,2.51,1.12
CNX Energy,11-09-2014,9880.7,9882.8,9764.15,9816.25,-28,-.28,27334873,886.15,13.43,1.93,1.69
CNX Finance,11-09-2014,6574.1,6606.75,6551.05,6569.05,23.6,.36,42209265,2175.79,18.75,2.91,1.17
CNX FMCG,11-09-2014,19244.5,19388,19244.5,19330.5,93.75,.49,24253867,711.31,46.23,12.13,1.44
CNX IT,11-09-2014,10975.7,11030.55,10885,10965.95,23.5,.21,11066034,942.6,21.32,6.42,1.32
CNX Media,11-09-2014,1990.3,1996.9,1948.75,1957.7,-28.3,-1.42,14303914,260.82,52.57,4.74,.86
CNX Metal,11-09-2014,3187.45,3204.3,3159.8,3164.1,-23.2,-.73,35096139,838.65,14.36,1.47,1.81
CNX MNC,11-09-2014,8408.25,8469.95,8408.25,8434.25,29.5,.35,10467729,613.54,40.04,6.2,1.05
CNX Pharma,11-09-2014,10454.4,10454.4,10227.45,10283.55,-198.75,-1.9,8976463,734.42,31.95,7.51,.65
CNX PSU Bank,11-09-2014,3606.55,3669.65,3606.55,3665.3,76.5,2.13,37820673,1248.57,12.28,1.15,1.59
CNX Realty,11-09-2014,229.15,231.1,226.55,227,-1.15,-.5,69308257,433.35,34.22,1.17,.83
CNX Consumption,11-09-2014,3214.05,3222.95,3203.55,3214.15,4.6,.14,42181259,1896.8,36.55,5.12,1.02
CNX Commodities,11-09-2014,3022.6,3027.25,2993.05,2997.65,-17.55,-.58,76806812,2074.58,15.65,1.87,1.78
CNX Dividend Opportunities,11-09-2014,2094.95,2104.85,2090.2,2095.65,6,.29,116063499,2621,14.64,2.3,2.41
CNX Infrastructure,11-09-2014,3242.65,3256.05,3226.1,3241.6,12.9,.4,136305820,1571.53,22,2.48,1.08
CNX PSE,11-09-2014,3717.5,3722.05,3675.05,3686.7,-20.55,-.55,70866258,1371.02,11.71,2.18,2.56
CNX Service Sector,11-09-2014,9886.1,9914.65,9830.8,9873.15,24.95,.25,86394601,3961.8,19.07,3.24,1.23
CNX Nifty Shariah,11-09-2014,-,-,-,1824.45,2.13,.12,26044594,1810.57,19.19,3.36,1.01
CNX 500 Shariah,11-09-2014,-,-,-,2030.28,7.19,.36,113460294,3844.58,22.09,3.82,.96
CNX Low Volatility,11-09-2014,-,-,-,6401.35,23.8,.37,50024683,3455.57,24.39,4.64,1.31
CNX Alpha Index,11-09-2014,-,-,-,7690.91,92.32,1.22,73846066,2482.93,28.73,3.95,.62
CNX High Beta,11-09-2014,-,-,-,1871.64,17.67,.95,262594368,4043.46,13.94,1.03,1.52
CNX DEFTY,11-09-2014,-,-,-,4599.32,-11.58,-.25,-,-,-,-,-
CNX 100 Equal Weight,11-09-2014,-,-,-,10043.01,27.64,.28,215335792,9283.82,20.77,2.77,1.24
LIX 15,11-09-2014,3698.5,3721.4,3686.7,3709.7,21.65,.59,50248970,2155.47,21.6,2.02,.98
CPSE,11-09-2014,2602.7,2607.55,2569.6,2580.5,-16.1,-.62,20440025,784.17,10.92,2.65,2.56
NV 20,11-09-2014,-,-,-,3801.67,2.76,.07,39002600,2934.88,16.34,2.67,1.57
LIX15 Midcap,11-09-2014,-,-,-,2947.8,29.03,.99,87613975,1264.83,12.73,1.7,1.28
CNX Shariah25,11-09-2014,-,-,-,2960.78,2.42,.08,20525552,1652.21,23.4,5.36,1.09
India VIX,11-09-2014,12.93,13.14,11.815,12.52,-.41,-3.19,-,-,-,-,-
NI15,11-09-2014,4672.7,4681.9,4638.35,4653.3,-17.8,-.38,18299179,1788.75,30.3,8.51,1.22
NIFTY PR 2x Leverage,11-09-2014,-,-,-,3602.88,-8.28,-.23,-,-,-,-,-
NIFTY PR 1X Inverse,11-09-2014,-,-,-,453.95,.57,.13,-,-,-,-,-
NIFTY TR 1X Inverse,11-09-2014,-,-,-,424.78,.51,.12,-,-,-,-,-
NIFTY TR 2X Leverage,11-09-2014,-,-,-,4112.69,-9.1,-.22,-,-,-,-,-
GSEC10 NSE Index,11-09-2014,-,-,-,1256.73,2.72,.22,-,-,-,-,-
GSECBM NSE Index,11-09-2014,-,-,-,1215.43,3.25,.27,-,-,-,-,-
