Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,15-10-2013,6147.55,6156.3,6056.55,6089.05,-23.65,-.39,218304334,6745.02,17.85,2.9,1.52
CNX Nifty Junior,15-10-2013,11899.3,11924.65,11716.4,11748,-108,-.91,79794623,1973.25,14.07,2.08,1.5
CNX 100,15-10-2013,6017.05,6025.55,5928.1,5956.9,-27.9,-.47,298098957,8718.27,17.16,2.74,1.51
CNX 200,15-10-2013,3037.05,3041.75,2991.7,3004.75,-16.25,-.54,502272576,10041.03,17,2.54,1.54
CNX 500,15-10-2013,4689.9,4696.75,4623.35,4639.5,-26.45,-.57,585376032,10541.81,17.37,2.34,1.57
NIFTY Midcap 50,15-10-2013,2025.8,2030.15,1979.6,1986,-29.45,-1.46,156366867,1345.92,9.96,1.14,1.99
CNX Midcap,15-10-2013,7400.15,7409.8,7265.1,7277.4,-91.3,-1.24,169328630,1758.58,13.4,1.56,1.81
CNX Smallcap,15-10-2013,3001.2,3012.85,2929.1,2936.25,-51.15,-1.71,118103201,570.73,24.42,.8,2.15
CNX Nifty Dividend,15-10-2013,-,-,-,73.34,0,-,-,-,-,-,-
CNX Auto,15-10-2013,5124.75,5156.8,5066.8,5085.9,-30.15,-.59,23152639,722.38,24.68,4.3,1.17
CNX Bank,15-10-2013,10738.2,10738.2,10339.1,10389.25,-276,-2.59,38032749,2036.87,11.88,1.79,1.77
CNX Energy,15-10-2013,7897.3,7897.3,7717.75,7741.1,-19.85,-.26,27497601,779.46,10.44,1.61,2.12
CNX Finance,15-10-2013,4513.6,4516.6,4391.9,4412.6,-77.3,-1.72,33863257,1754.18,13.88,2.2,1.68
CNX FMCG,15-10-2013,17549.45,17648.3,17293.35,17545.7,-12.8,-.07,10378023,511.18,37.49,11.71,1.54
CNX IT,15-10-2013,9109.75,9167,9064.45,9120.3,58.55,.65,16579107,1661.37,24.12,6.42,1.13
CNX Media,15-10-2013,1655.05,1663.8,1637.8,1642.45,-8.9,-.54,7334494,66.75,31.37,4.6,1.04
CNX Metal,15-10-2013,2146.65,2171,2120.9,2163.95,15.65,.73,50933527,870.75,13.47,1.12,2.04
CNX MNC,15-10-2013,5829.85,5849.6,5769.15,5820.15,1.35,.02,22146820,440.25,35.87,5.39,1.67
CNX Pharma,15-10-2013,7645.7,7668.1,7573.65,7589,-23.85,-.31,5930805,384.73,47.31,5.94,.66
CNX PSU Bank,15-10-2013,2297.15,2313.4,2198,2210.85,-70.95,-3.11,25303484,767.74,5.33,.72,4.13
CNX Realty,15-10-2013,175.65,178.05,170.55,171.1,-2.75,-1.58,61923752,316.36,27.71,.81,.87
CNX Consumption,15-10-2013,2523.9,2532.85,2502.15,2512.7,-4.65,-.18,38787413,1453.59,27.45,4.03,1.23
CNX Commodities,15-10-2013,2181.3,2191.85,2149,2170.45,-.9,-.04,86896358,1915.02,10.32,1.46,2.29
CNX Dividend Opportunities,15-10-2013,1562.55,1567.9,1540.05,1543.4,-14.45,-.93,84357168,1381,8.99,1.67,3.32
CNX Infrastructure,15-10-2013,2278.95,2299.45,2249.35,2264.85,-1.45,-.06,146727104,1311.18,15.21,1.67,1.58
CNX PSE,15-10-2013,2520.45,2531.8,2483.3,2500.6,-8.7,-.35,41705573,481.96,6.99,1.53,3.71
CNX Service Sector,15-10-2013,7451.1,7467.55,7341.6,7355.8,-56.35,-.76,95980613,4448.59,16.19,2.63,1.49
CNX Nifty Shariah,15-10-2013,-,-,-,1436.13,-.22,-.02,25950639,1960.8,19.72,3.35,1.23
CNX 500 Shariah,15-10-2013,-,-,-,1481.71,-1.15,-.08,63981235,2948.35,20.63,3.53,1.23
CNX Low Volatility,15-10-2013,-,-,-,4690.09,-27.57,-.58,44416320,2826.69,18.89,3.32,1.64
CNX Alpha Index,15-10-2013,-,-,-,4622.48,-47.92,-1.03,65432792,2200.38,29.15,3.78,.64
CNX High Beta,15-10-2013,-,-,-,1148.96,-18.08,-1.55,345015255,3790.88,16.81,.63,2.3
CNX DEFTY,15-10-2013,-,-,-,3419.94,-35.07,-1.02,-,-,-,-,-
CNX 100 Equal Weight,15-10-2013,-,-,-,6787,-59.44,-.87,298098957,8718.27,11.43,1.76,1.92
LIX 15,15-10-2013,2406.2,2423.6,2361.3,2376.7,-22.15,-.92,151256919,2876.84,11.98,1.27,1.69
