Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,17-10-2013,6098.5,6110.75,6032.55,6045.85,-43.2,-.71,230561463,8158.31,17.63,2.88,1.53
CNX Nifty Junior,17-10-2013,11757.65,11813.9,11664.1,11687.95,-60.05,-.51,78347137,1928.89,14,2.07,1.51
CNX 100,17-10-2013,5965.5,5979.25,5904.8,5916.45,-40.45,-.68,308908600,10087.2,16.97,2.72,1.52
CNX 200,17-10-2013,3009.25,3016.5,2979.75,2985.45,-19.3,-.64,490420419,11208.58,16.81,2.52,1.55
CNX 500,17-10-2013,4646.45,4659,4604.9,4612.05,-27.45,-.59,574115740,11679.72,17.19,2.33,1.58
NIFTY Midcap 50,17-10-2013,1985.65,2002.6,1977.4,1981.2,-4.8,-.24,132068751,1175.15,9.94,1.13,1.99
CNX Midcap,17-10-2013,7279.75,7316.1,7237.75,7245.5,-31.9,-.44,151001297,1621.77,13.32,1.55,1.81
CNX Smallcap,17-10-2013,2942.65,2970.45,2927.85,2933.45,-2.8,-.1,109576074,490.94,24.14,.8,2.16
CNX Nifty Dividend,17-10-2013,-,-,-,76.31,0,-,-,-,-,-,-
CNX Auto,17-10-2013,5091.2,5091.2,5015.35,5024.95,-60.95,-1.2,29289590,1197.51,24.39,4.25,1.19
CNX Bank,17-10-2013,10406.05,10416.2,10274.35,10336.55,-52.7,-.51,42007590,2517.35,11.68,1.78,1.78
CNX Energy,17-10-2013,7761.2,7884.05,7751.7,7811,69.9,.9,28005877,783.46,10.53,1.62,2.1
CNX Finance,17-10-2013,4433.95,4433.95,4373.25,4389.15,-23.45,-.53,38953271,2315.76,13.68,2.19,1.69
CNX FMCG,17-10-2013,17582.6,17806.65,17566.1,17722.45,176.75,1.01,12434668,570.72,37.87,11.83,1.53
CNX IT,17-10-2013,9111.85,9111.85,8775.1,8797.85,-322.45,-3.54,18902843,2167.81,22.86,6.19,1.17
CNX Media,17-10-2013,1644.9,1675.9,1644.9,1667.25,24.8,1.51,7164706,107.47,31.85,4.67,1.03
CNX Metal,17-10-2013,2157.25,2192.1,2156.65,2164.4,.45,.02,31453457,589.81,13.47,1.12,2.04
CNX MNC,17-10-2013,5816.35,5888.85,5816.35,5828.2,8.05,.14,20944617,443.18,35.92,5.4,1.66
CNX Pharma,17-10-2013,7598.2,7648.8,7536.9,7546.95,-42.05,-.55,6150252,356.59,47.05,5.91,.66
CNX PSU Bank,17-10-2013,2214.25,2219.25,2175.85,2184.25,-26.6,-1.2,23993160,687.15,5.27,.71,4.18
CNX Realty,17-10-2013,171.95,173.45,168.65,169.15,-1.95,-1.14,44629044,215.79,27.4,.8,.88
CNX Consumption,17-10-2013,2525.5,2541.8,2521.9,2526.8,14.1,.56,40400568,1916.61,27.6,4.05,1.23
CNX Commodities,17-10-2013,2168.5,2197.05,2168.5,2174.8,4.35,.2,67063142,1603.89,10.34,1.46,2.29
CNX Dividend Opportunities,17-10-2013,1548.5,1560.65,1540.45,1543.05,-.35,-.02,77970099,1774.18,8.97,1.67,3.32
CNX Infrastructure,17-10-2013,2262.5,2272.6,2240.5,2245.35,-19.5,-.86,160713224,1351.03,15.08,1.66,1.6
CNX PSE,17-10-2013,2504.1,2532.15,2500.7,2505.6,5,.2,40571021,530.65,7.01,1.53,3.7
CNX Service Sector,17-10-2013,7378.15,7378.15,7223.35,7242.75,-113.05,-1.54,100249423,5510.42,15.8,2.59,1.51
CNX Nifty Shariah,17-10-2013,-,-,-,1426.09,-10.04,-.7,32863355,2862.9,19.44,3.33,1.24
CNX 500 Shariah,17-10-2013,-,-,-,1471.96,-9.75,-.66,73637601,3815.44,20.35,3.5,1.24
CNX Low Volatility,17-10-2013,-,-,-,4688.88,-1.21,-.03,51089808,3378.87,18.86,3.32,1.64
CNX Alpha Index,17-10-2013,-,-,-,4583,-39.49,-.85,60327869,2355.4,28.51,3.75,.64
CNX High Beta,17-10-2013,-,-,-,1146.91,-2.05,-.18,321499709,3982.47,16.73,.63,2.31
CNX DEFTY,17-10-2013,-,-,-,3401.85,-18.09,-.53,-,-,-,-,-
CNX 100 Equal Weight,17-10-2013,-,-,-,6756.3,-30.7,-.45,308908600,10087.2,11.36,1.75,1.93
LIX 15,17-10-2013,2373.8,2390.85,2354.65,2366.95,-9.75,-.41,152482997,3067.38,11.93,1.27,1.7
