Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,21-10-2013,6202,6218.95,6163.3,6204.95,15.6,.25,196989071,7341.25,18.07,2.96,1.49
CNX Nifty Junior,21-10-2013,11862.85,12068,11862.85,12053.5,186.95,1.58,106924754,2324.88,14.44,2.14,1.46
CNX 100,21-10-2013,6059.6,6085.8,6036.75,6076.5,27.2,.45,303913825,9666.12,17.41,2.79,1.48
CNX 200,21-10-2013,3054.9,3068.3,3044.7,3064,14.65,.48,519936189,10868.83,17.24,2.59,1.51
CNX 500,21-10-2013,4715.55,4737,4703.15,4731,24.1,.51,630433420,11467.58,17.61,2.39,1.54
NIFTY Midcap 50,21-10-2013,2024.8,2055.3,2024.8,2053.6,31.35,1.55,167048940,1415.91,10.3,1.18,1.92
CNX Midcap,21-10-2013,7354.7,7421.4,7354.7,7419.95,75.5,1.03,188127393,1747.72,13.64,1.59,1.77
CNX Smallcap,21-10-2013,2991.6,3028.35,2991.6,3024.85,43.45,1.46,135179971,632.01,24.89,.82,2.09
CNX Nifty Dividend,21-10-2013,-,-,-,76.31,0,-,-,-,-,-,-
CNX Auto,21-10-2013,5098.55,5174.7,5097.65,5122.85,30.9,.61,22164197,725.07,24.86,4.33,1.16
CNX Bank,21-10-2013,10751.7,10871.75,10700.55,10797.55,52.65,.49,32770260,1844.93,12.14,1.86,1.71
CNX Energy,21-10-2013,7975.85,8035.7,7931.7,8025.2,56.2,.71,23314582,686.76,10.82,1.67,2.04
CNX Finance,21-10-2013,4555.5,4578.35,4509.55,4562.8,18.3,.4,39652699,1821.48,14.17,2.27,1.63
CNX FMCG,21-10-2013,18099.6,18108.15,17767.5,17839.5,-251.9,-1.39,13057101,564.53,38.12,11.91,1.52
CNX IT,21-10-2013,8928.45,8928.45,8712.7,8854.9,-38.95,-.44,14234005,1448.27,23.01,6.23,1.16
CNX Media,21-10-2013,1695.3,1763.85,1695.3,1748.85,57.65,3.41,17024832,286.65,33.29,4.9,.98
CNX Metal,21-10-2013,2240.5,2281.1,2240.5,2277.9,41.25,1.84,48572765,952.69,14.18,1.18,1.94
CNX MNC,21-10-2013,5926.15,6016.6,5919.7,5985.45,67.95,1.15,30274137,707.71,36.89,5.54,1.62
CNX Pharma,21-10-2013,7656,7700.35,7609.5,7634.3,2.1,.03,6852549,397.86,47.59,5.98,.66
CNX PSU Bank,21-10-2013,2252.3,2289.45,2247.65,2271.7,27.9,1.24,19230415,553.04,5.48,.74,4.02
CNX Realty,21-10-2013,176.8,180.55,176.75,179.7,5.4,3.1,70387188,349.4,29.11,.85,.82
CNX Consumption,21-10-2013,2560.3,2585.6,2558.25,2579.85,19,.74,48892580,1854.26,28.18,4.13,1.2
CNX Commodities,21-10-2013,2215,2243.2,2215,2240.75,21.7,.98,82831621,2060.15,10.65,1.51,2.22
CNX Dividend Opportunities,21-10-2013,1565.95,1572.6,1563.3,1571.25,7.9,.51,66280405,1200.51,9.14,1.7,3.27
CNX Infrastructure,21-10-2013,2305.55,2349.6,2305.55,2345.05,44.4,1.93,122665084,1604.52,15.75,1.73,1.53
CNX PSE,21-10-2013,2541.85,2565.4,2536.35,2561.15,18.1,.71,37694900,508.13,7.16,1.57,3.62
CNX Service Sector,21-10-2013,7441.55,7457.4,7363.35,7438,13.4,.18,96664402,4333.89,16.18,2.66,1.47
CNX Nifty Shariah,21-10-2013,-,-,-,1445.87,-.44,-.03,34277130,2290.9,19.77,3.43,1.23
CNX 500 Shariah,21-10-2013,-,-,-,1491.85,1.18,.08,82532714,3002.6,20.52,3.58,1.21
CNX Low Volatility,21-10-2013,-,-,-,4752.93,5.32,.11,45432201,2865.36,18.03,2.95,1.6
CNX Alpha Index,21-10-2013,-,-,-,4653.27,30.58,.66,56697360,2502.61,29.08,3.68,.64
CNX High Beta,21-10-2013,-,-,-,1213.77,31.68,2.68,337589877,3989.56,12.77,.69,2.46
CNX DEFTY,21-10-2013,-,-,-,3496.61,-3.3,-.09,-,-,-,-,-
CNX 100 Equal Weight,21-10-2013,-,-,-,6981.24,90.01,1.31,303913825,9666.12,11.73,1.81,1.87
LIX 15,21-10-2013,2447.15,2491.6,2447.15,2482.45,40.9,1.68,110296801,2630.91,12.42,1.33,1.62
