Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,07-11-2012,5718.6,5777.3,5711.4,5760.1,35.7,.62,133740615,5242.18,18.78,3.08,1.43
CNX Nifty Junior,07-11-2012,11097.45,11259.55,11095.9,11229.45,133.95,1.21,76624117,1875.06,18.99,2.11,1.43
CNX 100,07-11-2012,5600.55,5660.25,5596.15,5644.95,39.7,.71,210364732,7117.24,18.81,2.88,1.43
CNX 200,07-11-2012,2887.35,2917.9,2885.6,2909.95,20.45,.71,442915161,9253.3,18.49,2.68,1.44
S&P CNX 500,07-11-2012,4525.15,4571.25,4524.1,4559.1,30.8,.68,579372815,10292.33,18.82,2.52,1.45
NIFTY Midcap 50,07-11-2012,2215.2,2249.05,2214.75,2238.8,24.45,1.1,173996655,1699.44,14.02,1.46,1.62
CNX Midcap,07-11-2012,7870.85,7971.15,7870.85,7947.1,77.95,.99,240333806,2507.2,18.95,1.75,1.61
CNX Smallcap,07-11-2012,3478.25,3509.4,3474.15,3499.15,31.9,.92,91242202,689.98,41.52,1.29,1.39
S&P CNX Nifty Dividend,07-11-2012,-,-,-,75.4,0,-,-,-,-,-,-
CNX Auto,07-11-2012,4442.95,4508.95,4442.95,4478,33,.74,23293693,613.03,22.36,4.13,1.62
CNX Bank,07-11-2012,11545.35,11719.1,11519.6,11665.5,126.45,1.1,21617945,1749.41,14.41,2.34,1.28
CNX Energy,07-11-2012,7811,7838.75,7796.9,7811.15,-25.95,-.33,19510220,520.34,15.38,1.77,1.63
CNX Finance,07-11-2012,4770.5,4850.7,4761,4828.4,57.6,1.21,33794421,2145.06,17,2.81,1.28
CNX FMCG,07-11-2012,14703.6,14776.25,14624.5,14753.05,65.2,.44,18191611,1073.14,34,12.79,1.34
CNX IT,07-11-2012,6144.65,6210.4,6136.95,6192.75,53.25,.87,10844291,437.69,16.85,5.06,1.76
CNX Media,07-11-2012,1572.35,1598.1,1571.05,1592.05,14.05,.89,17162394,106.55,36.57,4.68,.94
CNX Metal,07-11-2012,2672.85,2712.7,2672.85,2690.15,8.6,.32,18736956,478.79,11.49,1.16,2.01
CNX MNC,07-11-2012,5746.85,5780,5723.3,5770,22.1,.38,9774022,435.42,39.77,5.11,1.21
CNX Pharma,07-11-2012,5802.95,5833.75,5785,5805,6.35,.11,6046714,368.69,48.9,5.22,.78
CNX PSU Bank,07-11-2012,3239.4,3348.95,3236.2,3332.8,86.85,2.68,27386469,1192.01,7.48,1.24,2.32
CNX Realty,07-11-2012,243.5,252.05,243.5,251.2,7.25,2.97,86104502,584.53,25.34,.99,.54
CNX Consumption,07-11-2012,2161.95,2182.5,2161.95,2177.4,12.4,.57,59718135,2105.51,24.55,3.79,1.2
CNX Commodities,07-11-2012,2451,2471.8,2447.45,2460.95,3.1,.13,54781702,1222.47,18.7,1.64,1.76
CNX Dividend Opportunities,07-11-2012,1635.8,1655.15,1633.4,1651.2,14.3,.87,74824049,1466.76,12.72,2.21,2.58
CNX Infrastructure,07-11-2012,2528.8,2558.6,2528.8,2547.1,8.8,.35,113804831,1371.6,18.78,2.05,1.15
CNX PSE,07-11-2012,2895.45,2914.2,2894.05,2905.05,3.9,.13,28387232,479.36,15.6,1.9,2.73
CNX Service Sector,07-11-2012,6764.9,6864.2,6764.35,6837.6,69.75,1.03,72956101,3166.8,16.37,2.77,1.43
S&P CNX Nifty Shariah,07-11-2012,-,-,-,1221.67,4.36,.36,30512617,1652.3,18.26,3.49,1.52
S&P CNX 500 Shariah,07-11-2012,-,-,-,1314.98,5,.38,66833224,2554.03,19.19,3.61,1.47
S&P ESG India,07-11-2012,-,-,-,3712.19,31.52,.86,-,-,-,-,-
