Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
S&P CNX Nifty,22-11-2012,5628.6,5643.35,5608,5627.75,12.95,.23,94058612,3867.76,17.79,3,1.46
CNX Nifty Junior,22-11-2012,11131.05,11213.4,11129.9,11205.5,77.3,.69,80601050,1450.9,16.23,2.11,1.4
CNX 100,22-11-2012,5527.45,5545.1,5510.5,5532.2,16.5,.3,174659662,5318.67,17.54,2.82,1.45
CNX 200,22-11-2012,2849.1,2859.55,2841.25,2852.55,8.95,.31,347235307,7019.2,17.37,2.62,1.46
S&P CNX 500,22-11-2012,4466.3,4482.2,4455.7,4471.8,13.35,.3,439004499,8068.58,17.36,2.47,1.47
NIFTY Midcap 50,22-11-2012,2168.5,2189.45,2163.2,2176.8,8.8,.41,148018026,1236.23,13.5,1.42,1.62
CNX Midcap,22-11-2012,7757.25,7820.1,7750.45,7785.45,28.8,.37,195191075,1878.53,15.98,1.72,1.64
CNX Smallcap,22-11-2012,3476.3,3498.35,3472.25,3482.75,12.4,.36,68185281,820.08,42.98,1.29,1.39
S&P CNX Nifty Dividend,22-11-2012,-,-,-,75.4,0,-,-,-,-,-,-
CNX Auto,22-11-2012,4439.75,4478,4423.4,4428.95,-8.5,-.19,31142570,564.5,20.86,4.08,1.64
CNX Bank,22-11-2012,11497.35,11570.85,11495.05,11508.35,43,.38,13754016,1232.37,14.1,2.32,1.3
CNX Energy,22-11-2012,7529.55,7532.55,7470.3,7492.15,-26.1,-.35,16143294,430.81,11.7,1.7,1.67
CNX Finance,22-11-2012,4744.75,4771.1,4734.15,4740.55,10.5,.22,21562869,1492.01,16.58,2.78,1.3
CNX FMCG,22-11-2012,14857.15,14917.45,14765.55,14905.9,84.25,.57,13596698,843.5,34.68,11.88,1.34
CNX IT,22-11-2012,6041.9,6101.35,6027.15,6087.95,44.35,.73,6375569,395.42,16.59,4.96,1.78
CNX Media,22-11-2012,1607.6,1627.05,1607.6,1618.6,14.3,.89,17179061,130.98,38.86,4.76,.93
CNX Metal,22-11-2012,2580.55,2594.5,2563,2585.1,17.3,.67,13391283,356.87,11.02,1.11,2.04
CNX MNC,22-11-2012,5652.7,5674.55,5628.5,5644.05,2.15,.04,7130653,311.55,36.89,4.79,1.2
CNX Pharma,22-11-2012,5714.15,5714.15,5672.3,5694.45,5.15,.09,5106046,274.19,42.22,5.12,.8
CNX PSU Bank,22-11-2012,3144.15,3195.8,3144.15,3179.95,41.8,1.33,11090700,583.77,6.99,1.19,2.43
CNX Realty,22-11-2012,249,252.45,246.5,249.3,.65,.26,67184920,473.69,26.62,.99,.55
CNX Consumption,22-11-2012,2209.45,2219.5,2203.55,2213.6,7.7,.35,59782352,1743.08,25.06,3.84,1.19
CNX Commodities,22-11-2012,2351.1,2356.25,2335.2,2352.6,7.1,.3,49078717,938.04,13.82,1.57,1.81
CNX Dividend Opportunities,22-11-2012,1600.1,1609.45,1598.05,1604.25,5.25,.33,48122706,865.86,11.25,2.15,2.65
CNX Infrastructure,22-11-2012,2488.7,2504.95,2483,2501.5,18.05,.73,101404854,1003.58,18.85,2.02,1.17
CNX PSE,22-11-2012,2803.65,2807.15,2791.65,2801.45,-.45,-.02,27779411,378.65,9.31,1.84,2.83
CNX Service Sector,22-11-2012,6733.1,6766.85,6730.55,6747.15,27.6,.41,57853893,2262.65,16.13,2.74,1.44
S&P CNX Nifty Shariah,22-11-2012,-,-,-,1182.91,.6,.05,23418841,1272.98,17.73,3.38,1.58
S&P CNX 500 Shariah,22-11-2012,-,-,-,1278.04,2.25,.18,50753303,2219.35,18.66,3.5,1.52
S&P ESG India,22-11-2012,-,-,-,3597.38,10.99,.31,-,-,-,-,-
CNX Low Volatility,22-11-2012,-,-,-,4324.58,1.59,.04,51867121,1688.21,19.55,3.19,1.51
CNX Alpha Index,22-11-2012,-,-,-,4483.01,37.91,.85,41317495,1778.87,21.59,4.2,.82
CNX High Beta,22-11-2012,-,-,-,1490.81,4.7,.32,209414929,2458.85,18.54,.94,1.37
