Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
CNX Nifty,13-09-2013,5828,5884.3,5822.9,5850.6,-.1,0,190768447,6403.37,17,2.87,1.44
CNX Nifty Junior,13-09-2013,11024.6,11145.2,11015.25,11088.45,43.35,.39,114191617,2266.98,13.61,2.04,1.44
CNX 100,13-09-2013,5685,5739.4,5681.05,5708.6,3.15,.06,304960064,8670.35,16.41,2.71,1.44
CNX 200,13-09-2013,2867.95,2895.05,2866.2,2880.7,3.55,.12,527115313,10084.75,16.19,2.49,1.48
CNX 500,13-09-2013,4433.1,4471,4430.6,4450.45,4.5,.1,617934505,10690.93,16.78,2.34,1.5
NIFTY Midcap 50,13-09-2013,1858.55,1888.2,1858.55,1877.1,17.6,.95,193647422,1628.3,13.06,1.21,1.73
CNX Midcap,13-09-2013,6949.4,7025.25,6949.4,6996.95,51.1,.74,246504672,2389.67,13.5,1.55,1.7
CNX Smallcap,13-09-2013,2793.4,2820.95,2789.05,2814.55,19.35,.69,90248197,317.55,66.67,1,1.77
CNX Nifty Dividend,13-09-2013,-,-,-,71.5,0,-,-,-,-,-,-
CNX Auto,13-09-2013,4623.95,4677.1,4614.65,4662.05,34.3,.74,33664221,637.99,22.63,4.34,1.47
CNX Bank,13-09-2013,10067.15,10272.4,10037.3,10180.45,21.9,.22,50632197,2567.02,11.64,1.8,1.75
CNX Energy,13-09-2013,7653.45,7793.9,7650.9,7746.1,39.1,.51,28976199,603.76,10.47,1.66,1.72
CNX Finance,13-09-2013,4332.75,4397.35,4313.6,4364.55,-.3,-.01,40792600,2336.5,13.72,2.31,1.58
CNX FMCG,13-09-2013,17544.05,17622.65,17255.35,17306.4,-199.6,-1.14,12949220,660.52,36.98,12.99,1.16
CNX IT,13-09-2013,8257.85,8290,8152.9,8172.65,-97.5,-1.18,25786094,1302.99,21.92,5.83,1.24
CNX Media,13-09-2013,1545.05,1568.9,1541.45,1561.95,10.9,.7,22240024,120.83,32.98,4.78,.98
CNX Metal,13-09-2013,2084.95,2117.7,2081.6,2101.7,13.45,.64,32824380,643.49,12.95,1.11,2.11
CNX MNC,13-09-2013,5753.6,5805.7,5730.8,5738.25,-13.6,-.24,38079717,524.38,35.36,5.63,1.16
CNX Pharma,13-09-2013,7269.4,7363.95,7262.95,7287.9,12.25,.17,5573460,343.14,45.43,6.12,.67
CNX PSU Bank,13-09-2013,2193.55,2272.95,2188.95,2249.1,30.65,1.38,31015943,836.59,5.43,.77,3.8
CNX Realty,13-09-2013,164.25,170.35,163.4,169.8,4.65,2.82,50469811,301.13,30.53,.75,.83
CNX Consumption,13-09-2013,2419.1,2440.2,2414.85,2424.55,1.5,.06,46484124,1706.33,26.4,4.19,1.1
CNX Commodities,13-09-2013,2066,2102.25,2065,2090.9,17.25,.83,92585439,1600.4,9.97,1.45,2.02
CNX Dividend Opportunities,13-09-2013,1508.85,1531.5,1507.65,1524,13.6,.9,105776266,1685.56,8.89,1.72,3.01
CNX Infrastructure,13-09-2013,2120.45,2173.35,2120.45,2169.6,40.45,1.9,160037787,1429.68,14.57,1.71,1.39
CNX PSE,13-09-2013,2440.1,2502.6,2439.4,2495.4,46.55,1.9,50569060,704.28,7.04,1.59,3.24
CNX Service Sector,13-09-2013,6980.95,7037.65,6962.5,7002.65,-17.2,-.25,97092840,4320.93,15.49,2.57,1.46
CNX Nifty Shariah,13-09-2013,-,-,-,1368.69,-2.5,-.18,27835418,1469.55,18.83,3.31,1.14
CNX 500 Shariah,13-09-2013,-,-,-,1408.77,-2.57,-.18,72792141,2175.78,19.52,3.32,1.17
S&P ESG India,13-09-2013,-,-,-,3545.64,19.97,.57,-,-,-,-,-
CNX Low Volatility,13-09-2013,-,-,-,4555.29,13.94,.31,46744409,2538.45,18.34,3.47,1.49
CNX Alpha Index,13-09-2013,-,-,-,4337.36,-13.57,-.31,62486674,2231.33,27.38,3.83,.58
CNX High Beta,13-09-2013,-,-,-,1109.09,28.68,2.65,315444451,3830.08,16.19,.61,2.23
CNX DEFTY,13-09-2013,-,-,-,3178.03,-6.13,-.19,-,-,-,-,-
CNX 100 Equal Weight,13-09-2013,-,-,-,6503.59,48.85,.76,304960064,8670.35,12.25,1.83,1.72
LIX 15,13-09-2013,2234.6,2284.95,2232.4,2268.45,16.85,.75,116537873,2793.29,11.58,1.28,1.62
